"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 29, 2019","918.25","921.00","925.25","916.00","147.90K","-0.27%"
"Oct 28, 2019","920.75","921.50","926.00","920.25","132.48K","0.05%"
"Oct 25, 2019","920.25","933.50","937.25","919.50","190.32K","-1.39%"
"Oct 24, 2019","933.25","933.75","939.00","932.75","133.43K","-0.05%"
"Oct 23, 2019","933.75","934.00","939.00","927.75","183.77K","-0.03%"
"Oct 22, 2019","934.00","932.50","945.25","931.00","162.32K","0.08%"
"Oct 21, 2019","933.25","930.75","940.00","930.25","132.04K","-0.08%"
"Oct 18, 2019","934.00","931.00","938.50","930.50","120.20K","0.27%"
"Oct 17, 2019","931.50","928.00","940.75","927.25","119.45K","0.38%"
"Oct 16, 2019","928.00","933.00","938.75","927.50","102.68K","-0.64%"
"Oct 15, 2019","934.00","938.75","944.25","933.25","129.61K","-0.69%"
"Oct 14, 2019","940.50","940.50","945.50","930.50","131.89K","0.48%"
"Oct 11, 2019","936.00","923.75","939.25","923.50","180.67K","1.35%"
"Oct 10, 2019","923.50","919.50","934.00","918.75","170.69K","-0.03%"
"Oct 09, 2019","923.75","918.50","931.50","918.25","165.14K","0.35%"
"Oct 08, 2019","920.50","915.00","923.75","910.50","149.43K","0.57%"
"Oct 07, 2019","915.25","916.50","919.50","911.50","131.28K","-0.11%"
"Oct 04, 2019","916.25","911.00","921.25","909.50","88.00K","0.49%"
"Oct 03, 2019","911.75","913.00","918.50","908.00","109.30K","-0.22%"
"Oct 02, 2019","913.75","917.25","918.75","911.75","114.73K","-0.63%"
"Oct 01, 2019","919.50","904.00","920.00","903.25","182.14K","1.49%"
"Sep 30, 2019","906.00","884.75","906.75","883.75","163.35K","2.60%"
"Sep 27, 2019","883.00","887.75","889.25","881.50","67.14K","-0.62%"
"Sep 26, 2019","888.50","888.00","895.50","886.75","83.06K","-0.08%"
"Sep 25, 2019","889.25","894.00","897.75","885.25","99.07K","-0.56%"
"Sep 24, 2019","894.25","892.50","899.00","890.50","96.23K","0.20%"
"Sep 23, 2019","892.50","882.75","899.25","882.75","121.01K","1.10%"
"Sep 20, 2019","882.75","893.00","893.50","880.75","96.18K","-1.15%"
"Sep 19, 2019","893.00","889.25","895.00","886.25","88.65K","0.48%"
"Sep 18, 2019","888.75","895.25","897.00","886.75","61.67K","-0.56%"
"Sep 17, 2019","893.75","900.00","900.00","888.25","91.24K","-0.69%"
"Sep 16, 2019","900.00","903.25","904.75","894.25","90.74K","1.72%"
"Sep 13, 2019","884.75","890.00","890.25","888.50","0.10K","0.20%"
"Sep 12, 2019","883.00","862.75","879.25","862.75","0.20K","3.40%"
"Sep 11, 2019","854.00","853.75","854.75","851.50","0.65K","-0.61%"
"Sep 10, 2019","859.25","847.25","860.00","845.50","0.47K","1.69%"
"Sep 09, 2019","845.00","843.00","847.75","839.75","0.62K","0.00%"
"Sep 06, 2019","845.00","853.50","853.50","844.75","0.66K","-0.56%"
"Sep 05, 2019","849.75","863.00","864.50","846.75","1.29K","-1.48%"
"Sep 04, 2019","862.50","856.50","864.00","852.50","2.16K","0.70%"
"Sep 03, 2019","856.50","855.50","856.25","848.75","2.24K","-0.06%"
"Aug 30, 2019","857.00","856.25","864.75","855.00","6.66K","0.09%"
"Aug 29, 2019","856.25","852.75","860.50","852.50","42.04K","0.41%"
"Aug 28, 2019","852.75","846.25","854.75","839.50","41.35K","0.77%"
"Aug 27, 2019","846.25","851.50","852.00","843.00","51.66K","-0.88%"
"Aug 26, 2019","853.75","842.00","857.25","842.00","39.66K","1.25%"
"Aug 23, 2019","843.25","855.50","859.25","842.00","35.50K","-1.49%"
"Aug 22, 2019","856.00","860.50","869.50","855.25","18.77K","-0.52%"
"Aug 21, 2019","860.50","855.75","864.00","854.25","10.77K","0.56%"
"Aug 20, 2019","855.75","856.25","862.00","853.00","14.79K","0.20%"
"Aug 19, 2019","854.00","862.25","865.00","852.00","14.19K","-1.53%"
"Aug 16, 2019","867.25","858.25","868.00","858.25","14.07K","1.08%"
"Aug 15, 2019","858.00","866.75","872.00","857.75","13.76K","-0.35%"
"Aug 14, 2019","861.00","869.50","869.50","867.75","0.14K","-1.26%"
"Aug 13, 2019","872.00","872.00","876.75","871.25","0.15K","1.22%"
"Aug 12, 2019","861.50","871.00","871.00","860.00","0.32K","-1.40%"
"Aug 09, 2019","873.75","871.75","875.25","866.00","1.59K","1.01%"
"Aug 08, 2019","865.00","851.75","864.75","851.75","2.03K","1.91%"
"Aug 07, 2019","848.75","848.25","848.25","844.25","2.53K","0.12%"
"Aug 06, 2019","847.75","848.50","854.00","847.00","2.31K","-0.29%"
"Aug 05, 2019","850.25","852.25","854.00","837.25","3.19K","0.00%"
"Aug 02, 2019","850.25","849.00","853.50","845.25","4.63K","0.38%"
"Aug 01, 2019","847.00","862.75","863.75","842.25","6.82K","-1.97%"
"Jul 31, 2019","864.00","876.50","882.00","862.75","10.23K","-1.68%"
"Jul 30, 2019","878.75","884.75","887.00","871.50","52.78K","-0.79%"
"Jul 29, 2019","885.75","882.50","890.75","881.75","74.81K","0.28%"
"Jul 26, 2019","883.25","883.50","890.00","881.50","62.23K","0.08%"
"Jul 25, 2019","882.50","891.00","896.00","881.00","42.12K","-0.95%"
"Jul 24, 2019","891.00","886.00","895.00","883.75","47.51K","0.59%"
"Jul 23, 2019","885.75","888.50","892.50","881.00","25.78K","-0.28%"
"Jul 22, 2019","888.25","901.50","904.25","887.50","35.79K","-1.47%"
"Jul 19, 2019","901.50","881.75","905.75","879.50","53.09K","2.30%"
"Jul 18, 2019","881.25","880.00","885.75","875.50","34.66K","-0.14%"
"Jul 17, 2019","882.50","887.50","894.25","881.50","32.88K","-0.59%"
"Jul 16, 2019","887.75","899.75","900.00","885.00","64.65K","-1.55%"
"Jul 15, 2019","901.75","915.25","918.00","900.50","26.79K","-0.55%"
"Jul 12, 2019","906.75","902.25","904.25","902.25","0.11K","1.17%"
"Jul 11, 2019","896.25","894.00","895.00","890.75","0.21K","0.36%"
"Jul 10, 2019","893.00","884.50","893.00","880.75","0.65K","1.16%"
"Jul 09, 2019","882.75","872.25","881.25","870.75","0.94K","0.86%"
"Jul 08, 2019","875.25","878.00","878.50","870.00","1.34K","0.34%"
"Jul 05, 2019","872.25","884.00","884.75","871.75","1.99K","-1.47%"
"Jul 03, 2019","885.25","875.50","885.75","873.50","3.53K","1.03%"
"Jul 02, 2019","876.25","886.25","888.75","876.25","2.64K","-1.04%"
"Jul 01, 2019","885.50","910.75","910.75","884.00","4.73K","-1.58%"
"Jun 28, 2019","899.75","889.25","906.00","887.25","16.08K","1.35%"
"Jun 27, 2019","887.75","893.25","898.25","883.50","74.48K","-0.73%"
"Jun 26, 2019","894.25","902.00","902.00","893.25","108.71K","-1.02%"
"Jun 25, 2019","903.50","915.00","917.75","900.50","141.14K","-0.61%"
"Jun 24, 2019","909.00","902.00","911.25","899.50","110.37K","0.69%"
"Jun 21, 2019","902.75","915.00","917.25","902.50","139.46K","-1.39%"
"Jun 20, 2019","915.50","901.25","917.50","896.50","147.07K","1.36%"
"Jun 19, 2019","903.25","912.50","913.50","901.50","149.15K","-1.12%"
"Jun 18, 2019","913.50","918.25","921.50","902.75","154.00K","0.08%"
"Jun 17, 2019","912.75","901.00","914.00","900.75","164.35K","1.78%"
"Jun 14, 2019","896.75","887.50","898.25","885.25","131.23K","0.99%"
"Jun 13, 2019","888.00","878.00","888.75","877.75","122.37K","1.14%"
"Jun 12, 2019","878.00","857.25","883.25","853.25","168.96K","2.18%"
"Jun 11, 2019","859.25","855.50","863.50","850.25","138.29K","0.09%"
"Jun 10, 2019","858.50","853.75","866.00","848.25","109.01K","0.26%"
"Jun 07, 2019","856.25","868.75","871.50","855.00","126.25K","-1.44%"
"Jun 06, 2019","868.75","869.75","872.25","857.75","115.54K","-0.11%"
"Jun 05, 2019","869.75","882.00","882.75","868.25","133.44K","-1.36%"
"Jun 04, 2019","881.75","891.25","894.50","878.50","146.84K","0.31%"
"Jun 03, 2019","879.00","875.75","886.50","873.50","127.51K","0.14%"
"May 31, 2019","877.75","889.00","890.75","876.50","120.40K","-1.27%"
"May 30, 2019","889.00","871.50","889.50","863.50","138.94K","1.95%"
"May 29, 2019","872.00","866.00","892.75","863.50","216.54K","1.87%"
"May 28, 2019","856.00","840.00","858.25","837.50","148.62K","3.16%"
"May 24, 2019","829.75","821.50","831.50","820.00","94.26K","1.00%"
"May 23, 2019","821.50","828.50","834.00","817.00","125.85K","-0.84%"
"May 22, 2019","828.50","819.50","835.00","819.00","124.47K","0.79%"
"May 21, 2019","822.00","842.75","846.50","819.00","188.03K","-1.17%"
"May 20, 2019","831.75","828.25","838.75","824.75","113.52K","1.22%"
"May 17, 2019","821.75","840.75","841.75","820.50","119.43K","-2.14%"
"May 16, 2019","839.75","834.00","845.00","834.00","106.30K","0.51%"
"May 15, 2019","835.50","832.00","848.25","827.00","182.21K","2.17%"
"May 14, 2019","817.75","810.00","822.75","810.00","0.16K","3.38%"
"May 13, 2019","791.00","790.25","790.50","780.50","0.37K","-0.75%"
"May 10, 2019","797.00","800.25","804.00","795.25","0.71K","-0.41%"
"May 09, 2019","800.25","810.00","810.50","795.25","0.68K","-1.72%"
"May 08, 2019","814.25","819.25","820.25","812.75","1.99K","-0.43%"
"May 07, 2019","817.75","815.00","821.75","815.00","2.56K","0.03%"
"May 06, 2019","817.50","816.50","819.75","804.50","2.69K","-1.45%"
"May 03, 2019","829.50","830.50","834.75","828.75","3.49K","-0.12%"
"May 02, 2019","830.50","840.00","840.50","829.75","5.56K","-1.07%"
"May 01, 2019","839.50","841.00","843.00","831.75","9.76K","-0.21%"
"Apr 30, 2019","841.25","848.00","851.25","838.50","11.51K","-0.74%"
"Apr 29, 2019","847.50","854.75","859.50","847.25","81.58K","-0.73%"
"Apr 26, 2019","853.75","858.50","859.75","852.50","142.90K","-0.64%"
"Apr 25, 2019","859.25","854.75","862.75","853.50","124.15K","0.47%"
"Apr 24, 2019","855.25","862.00","865.25","854.50","87.64K","-0.78%"
"Apr 23, 2019","862.00","877.00","878.75","860.75","168.39K","-1.71%"
"Apr 22, 2019","877.00","881.50","883.25","876.25","80.53K","-0.43%"
"Apr 19, 2019","880.75","880.75","880.75","880.75","-","0.03%"
"Apr 18, 2019","880.50","878.75","882.00","876.50","77.26K","0.17%"
"Apr 17, 2019","879.00","887.75","890.50","878.50","105.53K","-1.01%"
"Apr 16, 2019","888.00","898.25","899.00","886.25","115.19K","-1.20%"
"Apr 15, 2019","898.75","895.00","902.00","894.75","105.41K","0.39%"
"Apr 12, 2019","895.25","895.00","898.50","893.75","82.12K","0.00%"
"Apr 11, 2019","895.25","901.25","904.00","893.50","98.64K","-0.75%"
"Apr 10, 2019","902.00","898.75","903.75","897.25","110.70K","0.36%"
"Apr 09, 2019","898.75","898.25","902.25","894.75","95.49K","0.00%"
"Apr 08, 2019","898.75","899.00","903.50","898.00","113.48K","-0.03%"
"Apr 05, 2019","899.00","904.50","904.75","896.25","102.77K","-0.83%"
"Apr 04, 2019","906.50","898.25","907.25","897.00","112.22K","0.86%"
"Apr 03, 2019","898.75","899.25","903.00","894.75","63.62K","-0.14%"
"Apr 02, 2019","900.00","895.75","901.25","892.50","78.59K","0.50%"
"Apr 01, 2019","895.50","884.00","899.00","883.75","116.29K","1.27%"
"Mar 29, 2019","884.25","888.75","892.75","883.00","96.06K","-0.59%"
"Mar 28, 2019","889.50","888.00","891.75","886.50","71.40K","0.23%"
"Mar 27, 2019","887.50","900.25","900.75","886.00","108.41K","-1.47%"
"Mar 26, 2019","900.75","905.50","907.50","899.50","64.16K","-0.63%"
"Mar 25, 2019","906.50","904.50","908.25","901.50","62.22K","0.30%"
"Mar 22, 2019","903.75","909.75","912.00","903.00","91.93K","-0.74%"
"Mar 21, 2019","910.50","906.00","912.00","903.50","79.29K","0.50%"
"Mar 20, 2019","906.00","902.75","906.50","899.25","73.22K","0.22%"
"Mar 19, 2019","904.00","905.50","909.50","900.25","78.73K","-0.19%"
"Mar 18, 2019","905.75","910.00","911.50","901.75","68.44K","-0.38%"
"Mar 15, 2019","909.25","899.25","911.00","898.25","97.85K","2.22%"
"Mar 14, 2019","889.50","901.12","906.12","895.62","0.15K","0.06%"
"Mar 13, 2019","889.00","882.75","889.25","882.50","0.22K","0.48%"
"Mar 12, 2019","884.75","880.50","885.00","880.25","0.24K","0.80%"
"Mar 11, 2019","877.75","884.50","884.50","878.50","0.44K","-0.68%"
"Mar 08, 2019","883.75","891.00","891.50","880.00","1.28K","-0.79%"
"Mar 07, 2019","890.75","892.00","893.75","887.00","2.61K","0.11%"
"Mar 06, 2019","889.75","900.50","903.50","889.50","2.10K","-1.28%"
"Mar 05, 2019","901.25","904.75","904.75","896.75","3.34K","-0.22%"
"Mar 04, 2019","903.25","901.25","912.25","901.25","4.17K","0.44%"
"Mar 01, 2019","899.25","897.25","905.00","888.25","8.37K","0.19%"
"Feb 28, 2019","897.50","903.00","905.25","897.00","13.01K","-0.66%"
"Feb 27, 2019","903.50","903.00","910.00","900.75","69.36K","-0.03%"
"Feb 26, 2019","903.75","910.00","910.75","899.00","88.70K","-0.88%"
"Feb 25, 2019","911.75","918.00","921.00","910.25","108.51K","0.16%"
"Feb 22, 2019","910.25","910.25","914.75","907.50","127.44K","-0.08%"
"Feb 21, 2019","911.00","902.75","916.75","900.00","169.21K","0.94%"
"Feb 20, 2019","902.50","902.00","905.00","893.25","132.17K","0.19%"
"Feb 19, 2019","900.75","907.25","911.25","894.75","119.26K","-0.74%"
"Feb 18, 2019","907.50","907.75","907.75","907.50","-","-0.03%"
"Feb 17, 2019","907.75","907.50","907.75","907.50","-","0.03%"
"Feb 15, 2019","907.50","905.25","909.75","901.25","113.61K","0.44%"
"Feb 14, 2019","903.50","915.75","918.25","903.00","111.54K","-1.42%"
"Feb 13, 2019","916.50","916.75","920.00","913.75","87.71K","-0.11%"
"Feb 12, 2019","917.50","905.50","919.75","905.50","126.54K","1.38%"
"Feb 11, 2019","905.00","914.75","918.75","903.50","124.10K","-1.04%"
"Feb 08, 2019","914.50","913.00","918.00","908.00","134.65K","0.14%"
"Feb 07, 2019","913.25","919.50","921.50","910.50","120.90K","-0.92%"
"Feb 06, 2019","921.75","920.00","922.50","917.50","98.81K","0.16%"
"Feb 05, 2019","920.25","917.75","921.00","913.50","83.11K","0.19%"
"Feb 04, 2019","918.50","917.00","923.75","915.50","76.59K","0.08%"
"Feb 01, 2019","917.75","921.00","931.25","917.00","168.14K","0.27%"
"Jan 31, 2019","915.25","919.50","926.75","913.25","98.08K","-0.62%"
"Jan 30, 2019","921.00","919.00","924.00","917.25","68.24K","0.22%"
"Jan 29, 2019","919.00","921.75","922.25","916.75","86.95K","-0.46%"
"Jan 28, 2019","923.25","923.50","925.00","915.75","69.62K","-0.22%"
"Jan 25, 2019","925.25","915.75","926.25","913.00","103.76K","1.01%"
"Jan 24, 2019","916.00","915.00","919.50","909.25","85.83K","0.11%"
"Jan 23, 2019","915.00","911.00","918.25","910.50","72.12K","0.63%"
"Jan 22, 2019","909.25","916.50","919.50","899.50","126.77K","-0.52%"
"Jan 21, 2019","914.00","916.25","916.25","914.00","-","-0.11%"
"Jan 20, 2019","915.00","915.00","915.00","915.00","-","-0.19%"
"Jan 18, 2019","916.75","908.25","920.25","905.75","112.89K","0.99%"
"Jan 17, 2019","907.75","895.50","912.00","894.25","103.13K","1.48%"
"Jan 16, 2019","894.50","895.50","900.00","891.25","87.04K","0.14%"
"Jan 15, 2019","893.25","904.25","908.00","892.50","107.77K","0.28%"
"Jan 14, 2019","890.75","895.25","895.25","891.00","0.29K","-0.95%"
"Jan 11, 2019","899.25","897.25","901.25","897.25","0.29K","0.42%"
"Jan 10, 2019","895.50","908.00","911.25","894.75","1.09K","-1.76%"
"Jan 09, 2019","911.50","905.50","913.75","905.25","2.76K","0.58%"
"Jan 08, 2019","906.25","911.75","913.00","902.50","3.29K","-0.66%"
"Jan 07, 2019","912.25","909.50","915.75","909.50","4.35K","0.30%"
"Jan 04, 2019","909.50","898.25","910.00","898.25","6.57K","1.03%"
"Jan 03, 2019","900.25","893.50","900.75","892.25","5.15K","0.61%"
"Jan 02, 2019","894.75","881.50","897.75","880.75","8.39K","1.39%"
"Dec 31, 2018","882.50","885.50","889.00","879.25","13.22K","-0.03%"
"Dec 28, 2018","882.75","870.50","886.25","870.00","46.91K","1.58%"
"Dec 27, 2018","869.00","870.75","876.00","867.00","66.90K","-0.11%"
"Dec 26, 2018","870.00","885.00","888.75","869.50","56.38K","-1.58%"
"Dec 24, 2018","884.00","883.25","886.50","879.50","30.79K","-0.08%"
"Dec 21, 2018","884.75","891.50","894.75","883.25","93.66K","-0.98%"
"Dec 20, 2018","893.50","900.00","905.50","892.75","95.83K","-0.72%"
"Dec 19, 2018","900.00","907.00","909.75","899.25","115.95K","-0.85%"
"Dec 18, 2018","907.75","902.75","912.25","902.75","91.10K","0.33%"
"Dec 17, 2018","904.75","900.75","909.25","900.25","76.02K","0.47%"
"Dec 14, 2018","900.50","907.25","910.00","900.00","93.46K","-0.72%"
"Dec 13, 2018","907.00","918.75","920.00","905.25","120.80K","-1.41%"
"Dec 12, 2018","920.00","916.00","928.00","915.25","121.34K","0.55%"
"Dec 11, 2018","915.00","907.75","917.25","906.00","114.41K","0.58%"
"Dec 10, 2018","909.75","912.00","916.50","908.50","109.61K","-0.76%"
"Dec 07, 2018","916.75","910.00","918.00","907.50","112.61K","0.80%"
"Dec 06, 2018","909.50","911.50","912.25","897.00","127.44K","-0.44%"
"Dec 05, 2018","913.50","910.00","916.75","908.50","73.44K","0.19%"
"Dec 04, 2018","911.75","903.25","913.00","899.50","107.53K","0.66%"
"Dec 03, 2018","905.75","919.75","923.75","904.50","178.08K","1.23%"
"Nov 30, 2018","894.75","887.25","896.50","886.00","97.86K","0.85%"
"Nov 29, 2018","887.25","890.00","894.50","882.50","91.23K","-0.36%"
"Nov 28, 2018","890.50","876.25","895.00","874.00","118.52K","1.71%"
"Nov 27, 2018","875.50","862.50","880.00","858.25","98.67K","1.54%"
"Nov 26, 2018","862.25","881.00","883.00","857.00","123.32K","-2.13%"
"Nov 23, 2018","881.00","881.25","884.50","880.00","35.99K","-0.40%"
"Nov 22, 2018","884.50","884.50","884.50","884.50","-","0.17%"
"Nov 21, 2018","883.00","882.00","889.00","876.00","68.30K","0.23%"
"Nov 20, 2018","881.00","874.25","885.75","870.50","68.07K","0.83%"
"Nov 19, 2018","873.75","892.00","892.25","871.25","95.49K","-2.07%"
"Nov 16, 2018","892.25","889.75","894.75","881.75","76.60K","0.39%"
"Nov 15, 2018","888.75","884.25","897.50","883.75","87.08K","2.10%"
"Nov 14, 2018","870.50","869.25","875.25","869.25","0.24K","0.37%"
"Nov 13, 2018","867.25","871.75","876.25","867.25","2.53K","-0.52%"
"Nov 12, 2018","871.75","874.00","874.00","868.25","3.18K","-0.40%"
"Nov 09, 2018","875.25","867.00","875.75","863.25","3.31K","0.89%"
"Nov 08, 2018","867.50","867.00","871.25","853.00","3.66K","-0.03%"
"Nov 07, 2018","867.75","872.00","873.75","865.00","4.55K","-0.49%"
"Nov 06, 2018","872.00","872.25","875.50","866.75","4.27K","-0.11%"
"Nov 05, 2018","873.00","877.00","880.00","870.00","7.23K","-0.26%"
"Nov 02, 2018","875.25","868.00","888.50","866.50","12.00K","0.72%"
"Nov 01, 2018","869.00","837.00","875.00","832.75","17.06K","3.58%"
"Oct 31, 2018","839.00","832.75","842.25","831.75","18.05K","0.66%"
"Oct 30, 2018","833.50","839.00","842.00","832.25","107.97K","-0.66%"
"Oct 29, 2018","839.00","845.00","852.50","837.25","114.91K","-0.71%"
"Oct 26, 2018","845.00","842.00","849.25","841.00","120.78K","0.39%"
"Oct 25, 2018","841.75","850.00","851.00","840.00","130.13K","-1.00%"
"Oct 24, 2018","850.25","855.75","856.75","850.00","187.13K","-0.85%"
"Oct 23, 2018","857.50","857.50","862.75","851.00","107.49K","-0.12%"
"Oct 22, 2018","858.50","855.75","863.00","855.50","124.57K","0.20%"
"Oct 19, 2018","856.75","865.25","866.25","856.25","120.38K","-0.78%"
"Oct 18, 2018","863.50","882.25","883.75","862.75","125.41K","-2.51%"
"Oct 17, 2018","885.75","883.50","889.75","882.00","101.64K","0.11%"
"Oct 16, 2018","884.75","891.25","891.25","879.25","106.59K","-0.76%"
"Oct 15, 2018","891.50","867.00","892.00","863.50","150.60K","2.77%"
"Oct 12, 2018","867.50","859.50","868.00","858.50","85.80K","1.08%"
"Oct 11, 2018","858.25","852.00","864.00","847.00","161.16K","0.70%"
"Oct 10, 2018","852.25","863.00","864.75","847.25","135.16K","-1.25%"
"Oct 09, 2018","863.00","869.75","872.50","859.25","141.12K","-0.78%"
"Oct 08, 2018","869.75","870.00","874.75","862.50","123.43K","0.09%"
"Oct 05, 2018","869.00","860.00","870.25","851.50","167.59K","1.13%"
"Oct 04, 2018","859.25","860.00","868.50","858.50","102.93K","-0.26%"
"Oct 03, 2018","861.50","866.00","870.25","860.50","98.12K","-0.52%"
"Oct 02, 2018","866.00","856.75","867.25","853.00","117.21K","0.96%"
"Oct 01, 2018","857.75","845.50","864.00","843.00","152.16K","1.45%"
"Sep 28, 2018","845.50","854.25","859.25","842.00","143.04K","-1.11%"
"Sep 27, 2018","855.00","848.25","859.00","846.50","76.06K","0.59%"
"Sep 26, 2018","850.00","846.25","854.00","845.75","89.46K","0.50%"
"Sep 25, 2018","845.75","841.25","858.00","837.25","160.95K","0.56%"
"Sep 24, 2018","841.00","844.00","845.25","838.25","74.83K","-0.74%"
"Sep 21, 2018","847.25","846.25","849.75","841.25","88.70K","-0.35%"
"Sep 20, 2018","850.25","830.00","855.00","825.25","163.23K","2.44%"
"Sep 19, 2018","830.00","813.75","831.75","813.25","80.96K","1.97%"
"Sep 18, 2018","814.00","821.00","825.25","812.25","94.05K","-1.15%"
"Sep 17, 2018","823.50","827.50","829.75","821.50","72.67K","-0.84%"
"Sep 14, 2018","830.50","835.25","838.00","829.50","-","0.94%"
"Sep 13, 2018","822.75","828.25","833.25","824.25","0.06K","-0.75%"
"Sep 12, 2018","829.00","820.50","828.50","811.50","0.64K","1.07%"
"Sep 11, 2018","820.25","836.75","836.75","821.75","0.35K","-1.59%"
"Sep 10, 2018","833.50","832.25","838.25","832.25","0.17K","0.18%"
"Sep 07, 2018","832.00","826.50","833.25","824.25","0.40K","0.64%"
"Sep 06, 2018","826.75","828.25","829.75","824.00","0.57K","0.15%"
"Sep 05, 2018","825.50","835.25","835.25","825.75","0.82K","-0.78%"
"Sep 04, 2018","832.00","832.00","838.75","826.25","1.58K","-1.65%"
"Sep 03, 2018","846.00","845.50","846.50","845.50","-","1.56%"
"Aug 31, 2018","833.00","816.00","833.25","816.00","6.33K","1.65%"
"Aug 30, 2018","819.50","823.00","831.50","817.00","16.39K","-0.46%"
"Aug 29, 2018","823.25","820.75","830.75","819.75","24.29K","0.34%"
"Aug 28, 2018","820.50","833.25","836.50","820.25","26.66K","-1.71%"
"Aug 27, 2018","834.75","838.25","840.00","824.75","29.91K","-0.86%"
"Aug 24, 2018","842.00","841.50","848.50","840.75","29.28K","0.00%"
"Aug 23, 2018","842.00","857.50","861.75","842.00","19.49K","-1.89%"
"Aug 22, 2018","858.25","873.50","873.75","857.25","21.14K","-1.86%"
"Aug 21, 2018","874.50","874.00","883.25","873.50","18.55K","-0.82%"
"Aug 20, 2018","881.75","889.75","896.00","880.50","10.66K","0.03%"
"Aug 17, 2018","881.50","884.75","887.50","871.00","19.41K","-0.45%"
"Aug 16, 2018","885.50","859.75","888.25","854.50","19.41K","3.27%"
"Aug 15, 2018","857.50","867.75","872.50","856.50","10.75K","-0.81%"
"Aug 14, 2018","864.50","858.50","862.25","856.50","0.08K","1.29%"
"Aug 13, 2018","853.50","838.00","850.50","838.00","0.14K","0.89%"
"Aug 10, 2018","846.00","886.25","886.25","845.25","0.30K","-4.70%"
"Aug 09, 2018","887.75","890.50","890.50","887.50","0.64K","-0.67%"
"Aug 08, 2018","893.75","892.00","895.75","889.25","1.42K","0.51%"
"Aug 07, 2018","889.25","887.75","891.25","883.25","2.14K","1.37%"
"Aug 06, 2018","877.25","880.50","881.00","872.50","1.75K","-1.02%"
"Aug 03, 2018","886.25","878.50","886.50","870.50","2.61K","0.42%"
"Aug 02, 2018","882.50","886.75","886.75","873.75","4.37K","-0.48%"
"Aug 01, 2018","886.75","898.00","898.00","884.75","11.35K","-1.88%"
"Jul 31, 2018","903.75","875.50","906.00","873.25","15.12K","3.29%"
"Jul 30, 2018","875.00","878.50","881.25","871.25","59.12K","0.52%"
"Jul 27, 2018","870.50","858.25","874.00","858.25","47.14K","1.07%"
"Jul 26, 2018","861.25","870.00","881.00","858.25","49.69K","0.06%"
"Jul 25, 2018","860.75","860.00","863.00","852.00","33.01K","0.32%"
"Jul 24, 2018","858.00","844.00","862.75","842.50","39.16K","1.21%"
"Jul 23, 2018","847.75","853.25","854.75","847.25","31.91K","-0.24%"
"Jul 20, 2018","849.75","846.00","853.25","841.25","26.32K","0.44%"
"Jul 19, 2018","846.00","842.00","846.75","836.75","26.56K","0.45%"
"Jul 18, 2018","842.25","839.00","847.50","834.75","18.55K","0.33%"
"Jul 17, 2018","839.50","833.25","843.50","830.00","37.74K","1.21%"
"Jul 16, 2018","829.50","818.50","838.00","810.50","28.64K","1.90%"
"Jul 13, 2018","814.00","831.50","831.50","810.75","0.10K","-1.93%"
"Jul 12, 2018","830.00","832.75","833.25","821.25","0.15K","0.03%"
"Jul 11, 2018","829.75","840.50","842.25","829.50","1.17K","-2.64%"
"Jul 10, 2018","852.25","849.00","860.25","847.50","0.87K","0.06%"
"Jul 09, 2018","851.75","867.50","867.50","848.25","1.26K","-2.55%"
"Jul 06, 2018","874.00","836.00","877.25","834.50","2.51K","4.61%"
"Jul 05, 2018","835.50","843.50","846.00","834.00","3.57K","-1.01%"
"Jul 03, 2018","844.00","849.50","852.75","843.00","4.64K","-0.53%"
"Jul 02, 2018","848.50","860.00","862.50","845.75","5.57K","-1.16%"
"Jun 29, 2018","858.50","861.25","876.50","857.50","11.06K","-0.32%"
"Jun 28, 2018","861.25","865.25","869.50","859.50","43.76K","-0.72%"
"Jun 27, 2018","867.50","868.00","878.00","866.00","87.40K","0.03%"
"Jun 26, 2018","867.25","873.25","881.00","862.50","88.85K","-0.83%"
"Jun 25, 2018","874.50","896.50","899.00","871.75","89.32K","-2.24%"
"Jun 22, 2018","894.50","879.25","897.50","878.75","128.48K","1.59%"
"Jun 21, 2018","880.50","889.50","891.25","878.25","99.48K","-1.01%"
"Jun 20, 2018","889.50","890.75","896.00","877.00","126.77K","0.06%"
"Jun 19, 2018","889.00","905.00","905.75","841.50","196.38K","-2.15%"
"Jun 18, 2018","908.50","905.50","914.00","897.25","139.70K","0.33%"
"Jun 15, 2018","905.50","926.25","929.75","903.00","169.72K","-2.35%"
"Jun 14, 2018","927.25","933.75","937.75","924.00","118.20K","-0.93%"
"Jun 13, 2018","936.00","954.00","958.50","934.25","188.40K","-1.89%"
"Jun 12, 2018","954.00","956.50","963.25","952.00","137.20K","0.03%"
"Jun 11, 2018","953.75","966.75","972.25","953.25","136.80K","-1.60%"
"Jun 08, 2018","969.25","974.25","976.25","962.50","132.15K","-0.51%"
"Jun 07, 2018","974.25","995.00","998.25","973.00","173.22K","-2.01%"
"Jun 06, 2018","994.25","1,004.50","1,008.25","993.75","90.71K","-0.70%"
"Jun 05, 2018","1,001.25","1,002.25","1,006.75","997.25","127.58K","-0.05%"
"Jun 04, 2018","1,001.75","1,013.25","1,014.50","1,001.25","101.11K","-1.91%"
"Jun 01, 2018","1,021.25","1,019.25","1,026.50","1,015.00","99.97K","0.27%"
