"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 29, 2016","390.25","387.00","392.00","385.00","20.11K","0.84%"
"Apr 28, 2016","387.00","379.75","390.75","378.50","74.35K","1.64%"
"Apr 27, 2016","380.75","382.00","382.75","377.00","89.20K","-0.39%"
"Apr 26, 2016","382.25","377.25","383.00","374.00","110.84K","1.39%"
"Apr 25, 2016","377.00","371.25","385.00","368.50","123.10K","1.41%"
"Apr 22, 2016","371.75","384.25","384.25","370.50","174.98K","-3.32%"
"Apr 21, 2016","384.50","394.00","402.00","383.25","191.43K","-2.60%"
"Apr 20, 2016","394.75","384.50","395.50","383.25","217.78K","2.67%"
"Apr 19, 2016","384.50","380.00","386.00","380.00","280.51K","0.92%"
"Apr 18, 2016","381.00","375.25","384.00","375.00","222.14K","0.66%"
"Apr 15, 2016","378.50","373.50","380.50","372.00","295.45K","1.20%"
"Apr 14, 2016","374.00","373.00","374.50","369.75","296.75K","0.13%"
"Apr 13, 2016","373.50","363.00","374.75","363.00","392.88K","2.96%"
"Apr 12, 2016","362.75","357.00","365.50","356.75","341.62K","1.68%"
"Apr 11, 2016","356.75","362.00","362.25","356.00","249.69K","-1.52%"
"Apr 08, 2016","362.25","361.50","362.75","359.00","227.92K","0.21%"
"Apr 07, 2016","361.50","357.75","362.00","357.50","281.79K","0.98%"
"Apr 06, 2016","358.00","356.75","359.00","355.00","174.26K","0.35%"
"Apr 05, 2016","356.75","354.50","357.00","353.50","208.62K","0.63%"
"Apr 04, 2016","354.50","353.75","355.00","350.75","183.74K","0.14%"
"Apr 01, 2016","354.00","351.75","354.50","347.25","268.65K","0.71%"
"Mar 31, 2016","351.50","366.75","367.25","347.50","522.43K","-4.22%"
"Mar 30, 2016","367.00","372.50","374.00","366.75","214.61K","-1.61%"
"Mar 29, 2016","373.00","370.50","373.00","368.50","174.31K","0.67%"
"Mar 28, 2016","370.50","369.50","372.00","367.75","127.56K","0.14%"
"Mar 24, 2016","370.00","368.75","370.25","367.25","146.17K","0.41%"
"Mar 23, 2016","368.50","369.75","370.00","366.00","126.70K","-0.41%"
"Mar 22, 2016","370.00","369.00","371.75","368.75","148.11K","0.14%"
"Mar 21, 2016","369.50","366.50","370.00","365.75","109.50K","0.68%"
"Mar 18, 2016","367.00","368.00","369.25","366.00","96.10K","-0.41%"
"Mar 17, 2016","368.50","368.25","372.00","366.50","197.30K","0.07%"
"Mar 16, 2016","368.25","367.75","368.50","366.00","104.23K","-0.07%"
"Mar 15, 2016","368.50","367.75","369.25","366.25","111.21K","0.48%"
"Mar 14, 2016","366.75","366.00","367.75","364.25","0.39K","0.20%"
"Mar 11, 2016","366.00","362.50","366.25","362.25","1.78K","0.97%"
"Mar 10, 2016","362.50","358.50","363.00","357.75","0.80K","0.97%"
"Mar 09, 2016","359.00","358.75","360.00","356.00","1.75K","0.07%"
"Mar 08, 2016","358.75","355.00","361.00","354.25","1.19K","1.06%"
"Mar 07, 2016","355.00","357.50","358.50","354.50","1.17K","0.14%"
"Mar 04, 2016","354.50","354.00","357.75","353.50","2.34K","0.21%"
"Mar 03, 2016","353.75","354.00","355.50","351.75","4.11K","-0.21%"
"Mar 02, 2016","354.50","353.75","355.50","352.50","2.36K","0.21%"
"Mar 01, 2016","353.75","353.50","355.00","353.00","11.13K","0.07%"
"Feb 29, 2016","353.50","355.00","357.00","353.00","23.04K","-0.28%"
"Feb 26, 2016","354.50","355.50","356.25","352.50","120.56K","-0.28%"
"Feb 25, 2016","355.50","359.75","361.50","355.00","147.06K","-1.18%"
"Feb 24, 2016","359.75","362.00","362.75","358.75","170.41K","-0.62%"
"Feb 23, 2016","362.00","367.00","367.25","361.50","127.84K","-1.50%"
"Feb 22, 2016","367.50","366.50","369.25","366.25","218.97K","0.55%"
"Feb 19, 2016","365.50","365.25","367.50","364.75","197.44K","0.00%"
"Feb 18, 2016","365.50","367.00","368.00","365.25","231.65K","-0.48%"
"Feb 17, 2016","367.25","362.75","367.50","362.00","174.34K","1.17%"
"Feb 16, 2016","363.00","359.75","363.50","359.00","213.50K","1.18%"
"Feb 12, 2016","358.75","361.00","362.00","358.25","183.83K","-0.42%"
"Feb 11, 2016","360.25","360.00","363.25","358.50","219.26K","0.00%"
"Feb 10, 2016","360.25","361.00","361.75","359.25","148.37K","-0.21%"
"Feb 09, 2016","361.00","362.25","362.75","359.25","262.40K","-0.35%"
"Feb 08, 2016","362.25","366.00","367.00","361.50","222.97K","-0.96%"
"Feb 05, 2016","365.75","369.00","369.50","365.50","232.06K","-0.75%"
"Feb 04, 2016","368.50","371.00","373.50","368.00","181.87K","-0.67%"
"Feb 03, 2016","371.00","372.00","373.25","370.25","156.55K","-0.40%"
"Feb 02, 2016","372.50","371.25","373.75","369.00","203.48K","0.34%"
"Feb 01, 2016","371.25","371.00","371.75","367.75","144.22K","-0.20%"
"Jan 29, 2016","372.00","365.25","372.50","365.00","220.97K","1.78%"
"Jan 28, 2016","365.50","368.75","370.25","365.00","180.82K","-1.02%"
"Jan 27, 2016","369.25","368.75","371.00","367.50","176.39K","0.00%"
"Jan 26, 2016","369.25","369.25","372.00","367.00","167.69K","-0.14%"
"Jan 25, 2016","369.75","370.00","373.00","368.00","153.21K","-0.14%"
"Jan 22, 2016","370.25","366.75","371.50","366.50","163.78K","0.89%"
"Jan 21, 2016","367.00","368.75","372.00","365.50","245.07K","-0.47%"
"Jan 20, 2016","368.75","367.50","369.25","365.25","193.97K","0.27%"
"Jan 19, 2016","367.75","364.00","369.50","364.00","227.11K","1.24%"
"Jan 18, 2016","363.25","363.25","363.25","363.25","-","0.03%"
"Jan 17, 2016","363.13","363.13","363.13","363.13","-","-0.03%"
"Jan 15, 2016","363.25","358.00","363.50","356.00","179.66K","1.47%"
"Jan 14, 2016","358.00","357.75","360.25","355.50","163.85K","0.00%"
"Jan 13, 2016","358.00","356.00","360.75","355.50","216.87K","0.35%"
"Jan 12, 2016","356.75","352.00","363.75","349.50","298.18K","1.42%"
"Jan 11, 2016","351.75","357.00","357.25","349.50","174.49K","-1.47%"
"Jan 08, 2016","357.00","353.00","357.75","352.75","178.65K","1.13%"
"Jan 07, 2016","353.00","353.25","354.25","348.50","151.66K","-0.07%"
"Jan 06, 2016","353.25","353.50","354.75","350.25","138.86K","0.07%"
"Jan 05, 2016","353.00","352.75","356.00","351.75","147.26K","0.43%"
"Jan 04, 2016","351.50","359.50","360.00","350.50","188.75K","-2.02%"
"Dec 31, 2015","358.75","358.50","360.25","357.50","77.00K","-0.07%"
"Dec 30, 2015","359.00","362.50","364.00","358.00","102.10K","-0.97%"
"Dec 29, 2015","362.50","361.00","363.00","357.00","123.50K","0.42%"
"Dec 28, 2015","361.00","363.75","365.50","360.50","101.01K","-0.96%"
"Dec 24, 2015","364.50","365.00","365.75","363.50","57.48K","-0.27%"
"Dec 23, 2015","365.50","366.50","367.75","364.50","95.52K","-0.20%"
"Dec 22, 2015","366.25","372.00","374.50","366.00","124.22K","-1.55%"
"Dec 21, 2015","372.00","374.00","377.00","369.75","129.72K","-0.67%"
"Dec 18, 2015","374.50","374.25","379.50","372.75","180.30K","0.07%"
"Dec 17, 2015","374.25","370.25","375.00","362.50","269.29K","1.22%"
"Dec 16, 2015","369.75","377.00","377.75","369.25","159.02K","-1.99%"
"Dec 15, 2015","377.25","378.25","379.50","375.75","103.75K","-1.18%"
"Dec 14, 2015","381.75","373.50","381.75","373.50","1.01K","2.35%"
"Dec 11, 2015","373.00","377.00","378.75","372.75","2.06K","-1.13%"
"Dec 10, 2015","377.25","372.50","379.25","371.75","2.95K","1.48%"
"Dec 09, 2015","371.75","370.75","376.75","368.50","3.55K","0.47%"
"Dec 08, 2015","370.00","369.00","371.00","367.25","3.12K","0.41%"
"Dec 07, 2015","368.50","375.75","376.00","368.00","3.40K","-2.06%"
"Dec 04, 2015","376.25","370.00","376.50","369.75","4.95K","1.62%"
"Dec 03, 2015","370.25","363.75","371.25","361.25","11.68K","1.72%"
"Dec 02, 2015","364.00","367.00","367.00","363.50","4.78K","-0.82%"
"Dec 01, 2015","367.00","365.25","368.75","364.50","10.60K","0.55%"
"Nov 30, 2015","365.00","359.75","366.00","359.25","33.64K","1.60%"
"Nov 27, 2015","359.25","365.25","365.75","358.75","73.10K","-1.84%"
"Nov 25, 2015","366.00","364.25","366.50","364.00","147.25K","0.48%"
"Nov 24, 2015","364.25","367.00","367.25","364.00","163.37K","-0.82%"
"Nov 23, 2015","367.25","362.50","367.50","360.00","177.57K","1.10%"
"Nov 20, 2015","363.25","363.50","366.50","362.00","188.67K","-0.27%"
"Nov 19, 2015","364.25","361.75","365.50","360.25","175.84K","0.69%"
"Nov 18, 2015","361.75","362.00","364.25","358.50","245.40K","-0.07%"
"Nov 17, 2015","362.00","360.00","362.50","358.25","195.76K","0.56%"
"Nov 16, 2015","360.00","358.25","360.75","357.25","139.16K","0.49%"
"Nov 13, 2015","358.25","361.50","362.25","358.00","165.82K","-1.04%"
"Nov 12, 2015","362.00","361.75","363.50","359.25","264.49K","-0.07%"
"Nov 11, 2015","362.25","360.50","363.50","359.50","274.52K","0.91%"
"Nov 10, 2015","359.00","367.00","367.75","356.00","428.76K","-2.11%"
"Nov 09, 2015","366.75","372.75","375.50","366.50","295.99K","-1.68%"
"Nov 06, 2015","373.00","374.75","375.25","370.00","218.10K","-0.40%"
"Nov 05, 2015","374.50","379.50","379.75","373.75","241.09K","-1.58%"
"Nov 04, 2015","380.50","379.50","383.50","376.50","245.05K","0.00%"
"Nov 03, 2015","380.50","376.50","382.25","375.75","247.28K","1.06%"
"Nov 02, 2015","376.50","381.25","381.75","376.00","173.28K","-1.50%"
"Oct 30, 2015","382.25","379.75","383.75","378.75","152.85K","0.59%"
"Oct 29, 2015","380.00","376.00","380.50","375.50","146.18K","1.06%"
"Oct 28, 2015","376.00","379.75","380.75","375.75","153.09K","-1.05%"
"Oct 27, 2015","380.00","384.00","387.50","379.00","205.74K","-1.17%"
"Oct 26, 2015","384.50","380.00","385.75","378.00","200.13K","1.25%"
"Oct 23, 2015","379.75","377.75","380.00","375.00","171.65K","0.40%"
"Oct 22, 2015","378.25","380.25","383.50","377.50","132.71K","-0.66%"
"Oct 21, 2015","380.75","377.00","381.00","375.50","215.67K","1.06%"
"Oct 20, 2015","376.75","372.75","377.75","372.00","169.21K","1.01%"
"Oct 19, 2015","373.00","377.25","377.50","372.50","120.05K","-1.00%"
"Oct 16, 2015","376.75","375.50","378.00","372.50","142.26K","0.33%"
"Oct 15, 2015","375.50","378.75","379.50","375.00","123.42K","-0.92%"
"Oct 14, 2015","379.00","384.50","386.75","378.50","137.52K","-1.43%"
"Oct 13, 2015","384.50","381.00","384.75","379.00","148.07K","0.98%"
"Oct 12, 2015","380.75","381.50","385.25","380.25","134.60K","-0.52%"
"Oct 09, 2015","382.75","391.00","394.25","381.50","262.77K","-2.17%"
"Oct 08, 2015","391.25","394.75","395.75","390.50","131.35K","-1.14%"
"Oct 07, 2015","395.75","397.50","399.75","393.75","146.39K","-0.63%"
"Oct 06, 2015","398.25","392.75","399.00","391.75","190.31K","1.21%"
"Oct 05, 2015","393.50","389.25","394.00","388.75","113.45K","1.09%"
"Oct 02, 2015","389.25","388.00","391.50","384.00","164.40K","0.13%"
"Oct 01, 2015","388.75","387.75","393.00","385.00","136.43K","0.26%"
"Sep 30, 2015","387.75","389.00","394.50","383.50","268.86K","-0.32%"
"Sep 29, 2015","389.00","387.25","389.50","385.00","128.65K","0.58%"
"Sep 28, 2015","386.75","388.75","392.50","383.75","143.67K","-0.58%"
"Sep 25, 2015","389.00","381.25","389.50","381.00","143.04K","1.97%"
"Sep 24, 2015","381.50","382.75","384.00","379.25","106.34K","-0.46%"
"Sep 23, 2015","383.25","379.50","384.50","379.00","99.20K","0.72%"
"Sep 22, 2015","380.50","384.00","384.50","377.25","125.42K","-1.04%"
"Sep 21, 2015","384.50","376.50","385.50","375.00","148.75K","1.92%"
"Sep 18, 2015","377.25","380.00","382.50","376.50","122.70K","-0.66%"
"Sep 17, 2015","379.75","385.25","385.50","379.25","100.75K","-1.62%"
"Sep 16, 2015","386.00","390.00","391.00","383.00","136.52K","-1.15%"
"Sep 15, 2015","390.50","392.75","395.00","388.75","137.58K","3.03%"
"Sep 14, 2015","379.00","377.50","381.00","375.00","0.74K","1.20%"
"Sep 11, 2015","374.50","361.75","374.75","357.00","2.23K","3.52%"
"Sep 10, 2015","361.75","356.00","362.25","355.50","2.09K","1.47%"
"Sep 09, 2015","356.50","353.25","359.25","353.25","4.07K","0.42%"
"Sep 08, 2015","355.00","354.25","355.50","351.00","4.76K","1.57%"
"Sep 04, 2015","349.50","348.00","351.00","346.75","5.79K","0.50%"
"Sep 03, 2015","347.75","354.00","354.50","347.25","8.52K","-1.77%"
"Sep 02, 2015","354.00","356.75","358.00","351.25","8.73K","-0.56%"
"Sep 01, 2015","356.00","362.50","362.50","355.25","14.22K","-2.13%"
"Aug 31, 2015","363.75","362.25","365.25","359.75","26.93K","0.14%"
"Aug 28, 2015","363.25","362.50","368.75","362.25","121.53K","-0.14%"
"Aug 27, 2015","363.75","362.50","367.25","360.25","128.43K","0.55%"
"Aug 26, 2015","361.75","365.25","369.00","361.50","82.91K","-1.03%"
"Aug 25, 2015","365.50","368.00","375.00","363.75","110.03K","-0.88%"
"Aug 24, 2015","368.75","365.00","370.25","354.00","157.28K","0.96%"
"Aug 21, 2015","365.25","370.25","372.50","364.00","96.22K","-1.55%"
"Aug 20, 2015","371.00","367.00","371.75","367.00","106.84K","1.02%"
"Aug 19, 2015","367.25","366.00","372.00","365.75","95.77K","0.27%"
"Aug 18, 2015","366.25","363.00","368.25","361.75","92.42K","0.83%"
"Aug 17, 2015","363.25","363.50","368.00","361.25","96.02K","-0.21%"
"Aug 14, 2015","364.00","363.75","365.75","359.75","121.63K","0.07%"
"Aug 13, 2015","363.75","358.25","364.75","355.25","171.46K","1.82%"
"Aug 12, 2015","357.25","377.00","382.75","346.50","213.76K","-5.11%"
"Aug 11, 2015","376.50","388.50","388.50","376.00","150.14K","-3.52%"
"Aug 10, 2015","390.25","374.00","391.50","373.75","179.13K","4.69%"
"Aug 07, 2015","372.75","370.00","375.00","366.50","135.95K","0.81%"
"Aug 06, 2015","369.75","372.50","375.00","369.25","90.80K","-0.80%"
"Aug 05, 2015","372.75","368.75","373.75","367.50","124.09K","1.08%"
"Aug 04, 2015","368.75","368.00","372.75","366.75","84.70K","0.61%"
"Aug 03, 2015","366.50","370.00","370.50","365.00","87.16K","-1.21%"
"Jul 31, 2015","371.00","374.75","377.50","369.25","108.95K","-0.60%"
"Jul 30, 2015","373.25","367.75","374.50","365.75","122.98K","1.50%"
"Jul 29, 2015","367.75","377.50","377.75","367.00","102.34K","-1.93%"
"Jul 28, 2015","375.00","373.50","376.00","370.00","90.25K","0.54%"
"Jul 27, 2015","373.00","389.00","389.25","372.50","168.64K","-4.97%"
"Jul 24, 2015","392.50","403.25","403.50","392.00","95.62K","-2.67%"
"Jul 23, 2015","403.25","403.50","405.25","398.50","91.75K","0.12%"
"Jul 22, 2015","402.75","407.25","407.50","399.75","102.95K","-0.92%"
"Jul 21, 2015","406.50","406.50","410.25","402.50","99.83K","0.37%"
"Jul 20, 2015","405.00","418.50","418.50","404.50","115.54K","-3.63%"
"Jul 17, 2015","420.25","428.00","429.50","418.25","108.36K","-2.27%"
"Jul 16, 2015","430.00","430.25","438.75","428.25","144.24K","0.12%"
"Jul 15, 2015","429.50","427.00","431.75","421.00","155.16K","1.30%"
"Jul 14, 2015","424.00","433.75","436.25","423.25","0.71K","-2.19%"
"Jul 13, 2015","433.50","427.00","434.25","424.00","1.53K","1.46%"
"Jul 10, 2015","427.25","420.00","431.00","418.00","1.96K","1.42%"
"Jul 09, 2015","421.25","416.50","425.00","416.50","5.16K","1.20%"
"Jul 08, 2015","416.25","414.75","420.75","411.75","5.78K","0.12%"
"Jul 07, 2015","415.75","412.50","416.25","407.75","6.96K","-0.66%"
"Jul 06, 2015","418.50","417.75","419.50","408.75","10.26K","-2.33%"
"Jul 03, 2015","428.50","428.50","428.50","428.50","-","2.08%"
"Jul 02, 2015","419.75","413.00","422.00","409.75","11.00K","1.45%"
"Jul 01, 2015","413.75","411.00","417.00","403.00","18.65K","-0.06%"
"Jun 30, 2015","414.00","383.25","415.00","382.75","39.75K","8.02%"
"Jun 29, 2015","383.25","383.75","391.75","381.75","138.12K","-0.45%"
"Jun 26, 2015","385.00","376.00","390.00","375.50","191.98K","2.26%"
"Jun 25, 2015","376.50","366.00","377.00","363.50","176.63K","2.73%"
"Jun 24, 2015","366.50","367.00","371.00","363.25","210.67K","-0.27%"
"Jun 23, 2015","367.50","361.00","368.75","360.50","202.63K","2.08%"
"Jun 22, 2015","360.00","352.75","360.50","350.50","179.34K","1.91%"
"Jun 19, 2015","353.25","357.75","358.00","351.75","164.91K","-1.33%"
"Jun 18, 2015","358.00","359.00","361.25","356.00","180.25K","-0.35%"
"Jun 17, 2015","359.25","353.75","361.25","353.75","197.54K","1.48%"
"Jun 16, 2015","354.00","349.00","354.25","347.50","253.14K","1.65%"
"Jun 15, 2015","348.25","353.00","353.25","346.75","261.74K","-1.35%"
"Jun 12, 2015","353.00","356.00","356.75","352.25","223.04K","-0.98%"
"Jun 11, 2015","356.50","357.50","360.00","354.50","256.05K","-0.21%"
"Jun 10, 2015","357.25","364.75","366.50","356.75","349.01K","-2.12%"
"Jun 09, 2015","365.00","364.75","368.50","362.50","230.80K","-0.07%"
"Jun 08, 2015","365.25","360.50","366.25","360.50","174.60K","1.32%"
"Jun 05, 2015","360.50","362.75","367.25","359.75","209.28K","-0.83%"
"Jun 04, 2015","363.50","358.50","364.50","356.50","146.47K","1.25%"
"Jun 03, 2015","359.00","359.00","364.00","357.00","222.94K","0.00%"
"Jun 02, 2015","359.00","352.00","359.50","351.75","180.41K","1.92%"
"Jun 01, 2015","352.25","350.50","354.25","348.25","140.81K","0.21%"
"May 29, 2015","351.50","353.25","357.00","350.00","141.54K","-0.57%"
"May 28, 2015","353.50","349.50","355.00","348.25","163.61K","1.14%"
"May 27, 2015","349.50","355.00","356.50","348.75","180.70K","-1.55%"
"May 26, 2015","355.00","361.00","362.50","354.00","172.18K","-1.39%"
"May 22, 2015","360.00","364.00","367.75","359.50","155.68K","-1.37%"
"May 21, 2015","365.00","360.00","366.50","359.75","170.41K","1.39%"
"May 20, 2015","360.00","362.25","362.50","358.50","152.95K","-0.55%"
"May 19, 2015","362.00","367.25","368.50","360.25","175.47K","-1.63%"
"May 18, 2015","368.00","365.25","371.25","364.00","155.82K","0.68%"
"May 15, 2015","365.50","367.75","371.50","362.00","171.13K","1.25%"
"May 14, 2015","361.00","356.75","363.75","356.00","0.12K","1.40%"
"May 13, 2015","356.00","356.25","359.00","352.75","0.58K","-0.28%"
"May 12, 2015","357.00","358.25","362.00","355.25","0.41K","-0.35%"
"May 11, 2015","358.25","359.00","361.00","357.00","0.64K","-0.07%"
"May 08, 2015","358.50","357.75","359.00","356.50","1.21K","0.21%"
"May 07, 2015","357.75","365.50","366.25","357.25","3.29K","-2.39%"
"May 06, 2015","366.50","361.75","369.00","361.75","2.99K","1.45%"
"May 05, 2015","361.25","357.75","361.75","354.00","4.25K","0.70%"
"May 04, 2015","358.75","359.00","360.75","356.75","3.34K","-0.28%"
"May 01, 2015","359.75","362.50","363.00","357.50","6.09K","-0.76%"
"Apr 30, 2015","362.50","364.25","367.75","360.00","19.35K","-0.34%"
"Apr 29, 2015","363.75","361.00","364.50","359.50","79.15K","0.76%"
"Apr 28, 2015","361.00","360.50","363.50","359.00","116.77K","0.07%"
"Apr 27, 2015","360.75","363.75","365.25","360.50","139.21K","-1.03%"
"Apr 24, 2015","364.50","371.00","371.25","363.75","145.31K","-1.69%"
"Apr 23, 2015","370.75","372.50","378.00","370.25","191.79K","-0.47%"
"Apr 22, 2015","372.50","373.00","374.00","369.25","141.19K","-0.13%"
"Apr 21, 2015","373.00","377.00","377.00","371.25","179.37K","-1.32%"
"Apr 20, 2015","378.00","379.50","381.75","375.75","133.45K","-0.46%"
"Apr 17, 2015","379.75","376.25","380.75","375.00","152.40K","0.93%"
"Apr 16, 2015","376.25","375.75","377.75","373.00","122.45K","0.07%"
"Apr 15, 2015","376.00","372.75","379.00","370.50","220.50K","0.67%"
"Apr 14, 2015","373.50","371.00","374.75","370.00","173.03K","0.81%"
"Apr 13, 2015","370.50","375.00","376.00","370.25","184.71K","-1.72%"
"Apr 10, 2015","377.00","378.25","379.50","374.25","196.23K","-0.26%"
"Apr 09, 2015","378.00","379.00","380.00","375.00","198.13K","-0.33%"
"Apr 08, 2015","379.25","383.25","385.00","376.75","214.36K","-0.98%"
"Apr 07, 2015","383.00","385.00","387.25","382.00","99.16K","-0.52%"
"Apr 06, 2015","385.00","386.25","390.00","383.50","84.78K","-0.39%"
"Apr 03, 2015","386.50","394.50","394.50","394.50","-","0.00%"
"Apr 02, 2015","386.50","381.75","388.50","378.25","177.88K","1.24%"
"Apr 01, 2015","381.75","377.00","382.25","374.00","221.06K","-0.65%"
"Mar 31, 2015","384.25","401.75","406.00","383.00","127.42K","-4.53%"
"Mar 30, 2015","402.50","399.00","403.00","398.00","77.17K","0.88%"
"Mar 27, 2015","399.00","399.00","401.25","397.25","61.58K","-0.06%"
"Mar 26, 2015","399.25","401.75","404.75","397.00","61.35K","-0.93%"
"Mar 25, 2015","403.00","400.50","403.50","399.50","52.41K","0.44%"
"Mar 24, 2015","401.25","397.00","401.75","396.00","50.15K","0.82%"
"Mar 23, 2015","398.00","392.50","399.00","392.50","57.89K","1.34%"
"Mar 20, 2015","392.75","381.50","395.00","380.75","67.77K","2.95%"
"Mar 19, 2015","381.50","384.50","388.25","378.50","52.64K","-0.33%"
"Mar 18, 2015","382.75","379.75","383.25","375.00","43.42K","0.99%"
"Mar 17, 2015","379.00","386.75","387.75","378.00","75.43K","-2.07%"
"Mar 16, 2015","387.00","388.00","389.75","383.25","54.54K","1.71%"
"Mar 13, 2015","380.50","388.50","389.75","380.25","155.27K","-2.06%"
"Mar 12, 2015","388.50","390.50","392.00","386.25","142.15K","-0.64%"
"Mar 11, 2015","391.00","387.50","393.75","386.50","136.49K","0.77%"
"Mar 10, 2015","388.00","388.00","391.25","383.25","172.86K","-0.19%"
"Mar 09, 2015","388.75","386.00","391.50","385.75","122.60K","0.71%"
"Mar 06, 2015","386.00","389.00","389.75","383.25","132.89K","-1.15%"
"Mar 05, 2015","390.50","389.00","393.00","387.75","117.02K","0.26%"
"Mar 04, 2015","389.50","390.50","392.00","386.25","108.59K","-0.38%"
"Mar 03, 2015","391.00","388.50","391.75","384.50","142.64K","0.77%"
"Mar 02, 2015","388.00","392.25","395.00","386.50","132.31K","-1.34%"
"Feb 27, 2015","393.25","387.50","396.25","385.50","187.70K","1.22%"
"Feb 26, 2015","388.50","384.00","390.50","383.00","168.74K","1.24%"
"Feb 25, 2015","383.75","385.50","387.50","379.50","201.58K","-0.45%"
"Feb 24, 2015","385.50","387.00","395.00","385.25","228.08K","-0.32%"
"Feb 23, 2015","386.75","393.00","394.00","385.50","120.80K","-1.59%"
"Feb 20, 2015","393.00","396.75","397.50","391.25","91.65K","-1.19%"
"Feb 19, 2015","397.75","392.00","399.00","390.25","121.56K","1.47%"
"Feb 18, 2015","392.00","397.00","398.50","391.25","87.37K","-1.45%"
"Feb 17, 2015","397.75","395.00","398.75","393.00","99.88K","0.63%"
"Feb 13, 2015","395.25","391.00","396.25","390.25","93.24K","1.09%"
"Feb 12, 2015","391.00","393.50","395.75","389.25","101.71K","-0.70%"
"Feb 11, 2015","393.75","396.00","397.25","392.00","109.16K","-0.63%"
"Feb 10, 2015","396.25","398.75","399.75","392.75","125.10K","-0.81%"
"Feb 09, 2015","399.50","393.50","400.00","392.00","123.43K","1.40%"
"Feb 06, 2015","394.00","393.00","397.00","387.75","100.63K","0.19%"
"Feb 05, 2015","393.25","390.75","395.00","389.25","53.54K","0.45%"
"Feb 04, 2015","391.50","392.50","396.00","387.50","65.52K","-0.57%"
"Feb 03, 2015","393.75","378.00","396.25","378.00","68.18K","4.24%"
"Feb 02, 2015","377.75","378.00","386.75","375.75","46.07K","-0.20%"
"Jan 30, 2015","378.50","380.75","381.00","373.75","79.37K","-0.39%"
"Jan 29, 2015","380.00","382.00","382.00","376.50","74.37K","-0.39%"
"Jan 28, 2015","381.50","389.25","389.75","381.25","57.89K","-2.12%"
"Jan 27, 2015","389.75","392.00","394.25","388.25","36.77K","-0.70%"
"Jan 26, 2015","392.50","393.75","396.50","390.75","34.26K","-0.70%"
"Jan 23, 2015","395.25","392.00","396.75","390.00","65.27K","0.83%"
"Jan 22, 2015","392.00","395.25","398.25","390.50","46.09K","-0.95%"
"Jan 21, 2015","395.75","397.25","400.00","394.00","27.43K","-0.50%"
"Jan 20, 2015","397.75","392.50","398.25","389.75","25.89K","0.89%"
"Jan 16, 2015","394.25","387.50","395.25","386.75","28.42K","1.81%"
"Jan 15, 2015","387.25","390.00","395.50","383.75","39.33K","-0.32%"
"Jan 14, 2015","388.50","393.50","394.00","384.00","58.35K","-1.27%"
"Jan 13, 2015","393.50","410.00","414.50","392.50","55.67K","-4.02%"
"Jan 12, 2015","410.00","407.00","414.50","398.00","65.34K","0.43%"
"Jan 09, 2015","408.25","402.75","409.50","401.25","41.62K","1.37%"
"Jan 08, 2015","402.75","404.75","407.25","401.25","26.96K","-0.49%"
"Jan 07, 2015","404.75","413.25","415.75","404.50","17.49K","-2.12%"
"Jan 06, 2015","413.50","414.00","418.25","410.75","24.11K","-0.30%"
"Jan 05, 2015","414.75","404.00","415.00","403.00","30.85K","2.53%"
"Jan 02, 2015","404.50","405.25","407.00","400.25","18.29K","-0.31%"
"Dec 31, 2014","405.75","414.25","414.75","404.50","27.37K","-2.23%"
"Dec 30, 2014","415.00","419.75","421.00","414.50","23.27K","-1.48%"
"Dec 29, 2014","421.25","422.00","425.25","419.00","15.11K","-0.41%"
"Dec 26, 2014","423.00","418.00","423.25","414.25","5.92K","1.62%"
"Dec 24, 2014","416.25","421.75","423.50","414.00","9.17K","-1.48%"
"Dec 23, 2014","422.50","419.75","424.00","419.00","12.29K","0.54%"
"Dec 22, 2014","420.25","418.50","422.50","417.00","17.22K","0.30%"
"Dec 19, 2014","419.00","419.00","419.75","413.50","24.21K","-0.12%"
"Dec 18, 2014","419.50","416.50","422.25","415.50","24.76K","0.72%"
"Dec 17, 2014","416.50","414.00","418.50","412.00","22.12K","0.48%"
"Dec 16, 2014","414.50","416.00","419.75","412.25","37.51K","-0.48%"
"Dec 15, 2014","416.50","415.25","420.50","413.50","35.46K","2.21%"
"Dec 12, 2014","407.50","397.25","410.00","397.25","194.05K","2.26%"
"Dec 11, 2014","398.50","393.75","401.00","392.25","156.15K","1.21%"
"Dec 10, 2014","393.75","394.25","398.25","389.25","134.06K","-0.38%"
"Dec 09, 2014","395.25","389.50","396.00","387.50","107.70K","1.28%"
"Dec 08, 2014","390.25","394.00","399.75","389.50","142.76K","-1.20%"
"Dec 05, 2014","395.00","388.75","396.00","386.00","140.57K","1.35%"
"Dec 04, 2014","389.75","381.75","390.50","380.25","158.95K","2.03%"
"Dec 03, 2014","382.00","381.50","382.50","377.25","93.86K","0.20%"
"Dec 02, 2014","381.25","389.00","391.00","380.75","154.91K","-2.18%"
"Dec 01, 2014","389.75","386.00","391.50","383.00","151.23K","0.26%"
"Nov 28, 2014","388.75","390.00","393.75","382.75","120.75K","-0.73%"
"Nov 27, 2014","391.63","391.63","391.63","391.63","-","0.03%"
"Nov 26, 2014","391.50","387.00","392.00","386.50","190.75K","1.10%"
"Nov 25, 2014","387.25","380.00","388.00","379.00","172.55K","1.84%"
