Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Comprar_EMA_7d_ET;Mantener_posicion_EMA_7d_ET;Vender_EMA_7d_ET;Comprar_HTTL_ET;Mantener_posicion_HTTL_ET;Vender_HTTL_ET;Comprar_PSAR_ET;Mantener_posicion_PSAR_ET;Vender_PSAR_ET
2021-06-12;35467.5;37334.4;37437.3;34703.3;87730.0;-4.95;0.0;1890.1;4.5525;2464.5;38067.44285714286;-2599.991695532642;36110.21309190632;39690.64246334312;39002.95356289524;36029.32000000006;33055.68643710488;40005.36315390399;6281.578489490864;3406.9143229819506;35696.837142857155;36916.50571428571;1486.8167814475903;4247.44;14069.42;34479.6;0;0;1;0;1;0;0;1;0
2021-06-13;39022.9;35467.5;39321.6;34827.0;123320.0;10.02;1.0;1890.1;4.5525;2464.5;38210.84285714286;815.3662718918573;36838.38481892974;38808.2139081134;39463.690847538426;37157.32000000006;34850.94915246169;39828.41789082591;7717.194311670083;3484.6061570546685;36301.88571428573;36792.89999999999;1153.1854237691846;4247.44;14069.42;34479.6;1;0;0;1;0;0;0;1;0
2021-06-14;40529.4;39024.1;40970.4;38769.9;157350.0;3.86;1.0;1876.4;4.5405;2494.0;38411.21428571428;2105.359163048325;37761.138614197305;38075.94697775306;41368.32616088448;37796.76000000006;34225.193839115644;31158.1;8814.766146550795;3392.884288693621;37433.14571428573;36123.18285714285;1785.7830804422097;4255.15;14174.14;34393.75;0;1;0;0;1;0;1;0;0
2021-06-15;40156.1;40522.5;41318.0;39589.9;117550.0;-0.92;0.0;1867.0;4.3515;2467.0;38187.61428571429;1967.5469861775728;38359.87896064798;37559.21188415111;42264.87765098678;38498.100000000064;34731.322349013346;31354.346;8532.739993225736;3273.9711252155053;38288.820000000014;35763.00857142857;1883.3888254933604;4246.59;14072.86;34299.33;0;1;0;0;1;0;0;1;0
2021-06-16;38336.0;40148.1;40494.4;38156.4;123520.0;-4.53;0.0;1871.9;4.402;2469.5;38194.17142857143;114.01654400069702;38353.909220485984;37260.222716475095;42297.12281783467;38702.38000000006;35107.637182165454;31752.89216;7923.258565138183;3207.116044842969;38701.39714285714;35461.888571428564;1797.371408917303;4223.7;14039.68;34033.67;0;0;1;0;1;0;0;1;0
2021-06-17;38052.0;38337.8;39529.9;37425.3;109580.0;-0.74;0.0;1785.3;4.2015;2400.0;37704.58571428571;370.5578124415711;38278.43191536449;37129.05212889282;41173.83107642982;39219.280000000064;37264.72892357031;32135.4964736;7357.31152477117;3128.3648987827573;39251.725714285705;34749.3742857143;977.27553821488;4221.86;14161.35;33823.45;0;1;0;0;1;0;0;1;0
2021-06-18;35749.4;38045.5;38166.0;35198.5;102840.0;-6.05;0.0;1780.0;4.1775;2385.0;36442.1;-677.5265105988074;37646.173936523366;37076.14942336183;41986.121061915685;38564.58000000006;35143.038938084435;32502.796614656;6831.789273001801;3116.874548869703;38908.67999999999;34935.005714285726;1710.770530957813;4166.45;14030.38;33290.08;0;1;0;0;0;1;0;1;0
2021-06-19;35513.4;35770.0;36357.3;34845.5;105460.0;-0.66;0.0;1780.0;4.1775;2385.0;35347.857142857145;165.49401875307228;37112.98045239253;36978.72379829061;41031.3436433793;37561.38000000006;34091.41635662082;32855.40475006976;6343.804324930244;3002.226366807582;38346.24571428573;35496.49714285714;1734.9818216896188;4166.45;14030.38;33290.08;0;1;0;0;1;0;0;1;0
2021-06-20;35595.8;35510.9;36097.9;33378.0;137480.0;0.23;1.0;1780.0;4.1775;2385.0;34681.9;917.2091290347169;36733.6853392944;36923.50528601399;39182.6932844518;36649.32000000007;34115.94671554833;33193.908560066964;5890.675444578083;2982.0601977498977;37847.3885714286;35963.98285714283;1266.6866422258695;4166.45;14030.38;33290.08;0;1;0;0;1;0;0;1;0
2021-06-21;31692.0;35597.9;35708.4;31284.1;256870.0;-10.97;0.0;1793.8;4.189;2403.5;34198.15714285715;-2518.983694094541;35473.264004470795;36803.96805800867;39411.88262953746;35320.52000000006;31229.157370462664;41318.0;5469.912912822506;3085.077326482048;36031.34285714285;37510.6;2045.6813147686985;4224.79;14141.48;33876.97;0;1;0;0;1;0;0;0;1
2021-06-22;32496.4;31682.7;33272.5;28901.8;309650.0;2.54;1.0;1788.3;4.219;2425.0;33604.52857142857;-1109.0672995367113;34729.0480033531;36624.32247835499;37704.05794835122;34209.40000000007;30714.742051648915;41117.322;5079.204847620898;3176.907517447617;34448.15714285713;38967.14285714288;1747.3289741755766;4246.44;14253.27;33945.58;0;1;0;0;1;0;0;1;0
2021-06-23;33674.3;32498.3;34784.3;31736.5;173340.0;3.62;1.0;1794.5;4.3285;2439.5;33137.38571428572;509.1022582864173;34465.36100251482;36383.881825017095;36933.71964113078;33794.38000000006;30655.04035886934;40628.70112;6228.204501362266;3167.6855519156443;33757.37428571431;39135.36857142857;1569.6698205653604;4241.84;14271.73;33874.24;0;1;0;0;1;0;0;1;0
2021-06-24;34665.8;33678.1;35249.9;32356.7;119250.0;2.94;1.0;1787.9;4.3105;2440.0;33006.34285714286;1682.6006695844276;34515.47075188612;36200.22954887218;36450.45369081516;33624.860000000066;30799.26630918497;40159.6250752;6248.93275126496;3148.079441064527;33328.51714285716;39280.85428571428;1412.7968454075444;4266.49;14369.71;34196.82;1;0;0;0;1;0;0;1;0
2021-06-25;31594.0;34660.5;35490.9;31337.9;193430.0;-8.86;0.0;1788.9;4.2895;2486.0;33404.04285714286;-1794.8693677416668;33785.10306391459;36059.89356725146;35193.78374661475;32824.50000000007;30455.2162533854;39709.312072192;5802.580411888891;3219.8594809884894;32261.47142857144;39530.67142857143;1184.641873307337;4280.7;14360.39;34433.84;0;0;1;0;1;0;0;1;0
2021-06-26;32243.4;31592.1;32643.0;30206.9;156670.0;2.06;1.0;1788.9;4.2895;2486.0;33880.94285714285;-1637.5916955326336;33399.677297935945;35965.16020467837;35127.713087527794;32934.78000000007;30741.84691247235;39277.01158930432;5388.110382468256;3163.876660917883;31260.988571428574;40070.56857142858;1096.4665437638605;4280.7;14360.39;34433.84;0;1;0;0;1;0;0;1;0
2021-06-27;34678.5;32247.1;34685.5;32041.7;148800.0;7.55;1.0;1788.9;4.2895;2486.0;34074.171428571426;607.6377004632892;33719.38297345196;35842.05416236671;35886.31665573874;33371.20000000007;30856.0833442614;38862.00312573215;7045.745355149094;3126.7283279951766;31486.70571428571;39224.222857142864;1257.5583278693346;4280.7;14360.39;34433.84;1;0;0;0;1;0;0;1;0
2021-06-28;34475.9;34682.2;35231.2;33944.9;112000.0;-0.58;0.0;1791.5;4.282;2490.0;33913.857142857145;549.216305905463;33908.51223008897;35692.73486928105;36200.938619545086;33531.52000000007;30862.10138045505;38463.59500070286;7088.177829781299;2995.2691617098067;31999.66571428572;37846.47714285714;1334.7093097725094;4290.61;14500.51;34283.27;0;1;0;0;1;0;0;1;0
2021-06-29;35834.7;34477.3;36590.3;34247.6;97270.0;3.94;1.0;1774.3;4.249;2551.5;34230.91428571429;1602.8469861775684;34390.059172566725;35517.956388888895;36946.74951366089;33765.30000000007;30583.85048633924;38081.123200674745;7940.979413368354;2948.657078730535;32981.66000000003;36247.13999999998;1590.7247568304138;4291.8;14528.33;34292.29;0;1;0;1;0;0;0;1;0
2021-06-30;35026.9;35832.6;36089.5;34126.6;107070.0;-2.25;0.0;1782.5;4.2735;2523.5;34587.97142857143;411.1165440007029;34549.269379425044;35268.26047794118;36847.23494621842;34451.88000000007;32056.52505378172;37713.95027264776;7373.766598127758;2878.245858821211;33619.38857142857;35136.68285714286;1197.6774731091762;4297.5;14503.95;34502.51;0;1;0;0;0;1;0;1;0
2021-07-01;33543.6;35030.7;35032.7;32839.2;27410.0;-4.23;0.0;1787.7;4.2235;2512.0;34676.5;-1109.7564732727174;34297.85203456879;34943.957205882354;36203.66831334642;34711.92000000007;33220.171686653724;37361.46426174185;6847.068983975775;2829.335440333982;33929.67142857141;34182.342857142874;745.8741566731726;4319.94;14522.38;34633.53;0;0;1;0;1;0;0;1;0
2021-07-02;33813.4;33542.2;33925.9;32734.6;78930.0;0.8;1.0;1794.2;4.27;2562.0;34563.91428571429;-735.3407963130958;34176.73902592659;34618.56625;36197.37712796237;34538.90000000007;32880.422872037765;37023.07769127218;6357.992627977505;2712.332908881556;34109.200000000026;33726.24285714285;829.2385639811495;4352.34;14639.33;34786.35;0;1;0;0;1;0;0;1;0
2021-07-03;34742.8;33814.2;34909.8;33363.3;55690.0;2.75;1.0;1794.2;4.27;2562.0;34334.04285714286;408.70830446736215;34318.254269444944;34333.990625;36256.38145555265;34592.28000000007;32928.178544447495;36698.22658362129;6887.750297407685;2629.0591296757298;34549.31714285714;33176.04;832.0507277762899;4352.34;14639.33;34786.35;1;0;0;1;0;0;0;1;0
2021-07-04;35298.2;34742.8;35957.6;34740.1;56130.0;1.6;1.0;1794.2;4.27;2562.0;34168.457142857136;1133.051986177576;34563.240702083705;34162.802500000005;35858.644066055014;34484.98000000008;33111.31593394514;36386.36952027644;7443.568133307132;2528.233477556035;35166.04000000002;32516.80285714284;686.8320330274686;4352.34;14639.33;34786.35;0;1;0;0;1;0;0;1;0
2021-07-05;33687.8;35297.0;35300.5;33164.1;88360.0;-4.56;0.0;1791.3;4.344;2556.0;34071.7;-396.72655123738775;34344.38052656278;34039.07125;35585.917717629614;34217.16000000008;32848.40228237054;36086.98673946538;6911.884695213765;2500.245372016318;34819.47714285713;33148.48;684.3788588147698;4352.34;14639.33;34786.35;0;0;1;0;0;1;0;1;0
2021-07-06;34225.6;33688.5;35062.0;33581.7;83630.0;1.6;1.0;1805.0;4.2405;2530.0;34069.41428571428;155.2469861775772;34314.68539492208;33944.26375;35551.97077163441;34353.56000000008;33155.14922836574;35957.6;6418.178645555639;2427.3921311580098;34669.09714285714;33545.888571428564;599.2053858171668;4343.54;14663.64;34577.37;0;1;0;1;0;0;0;1;0
2021-07-07;33867.8;34228.7;35036.6;33801.3;72030.0;-1.05;0.0;1813.0;4.31;2499.5;33893.38571428572;-53.397741713582654;34202.96404619156;33893.21411764706;35543.87496707881;34364.44000000008;33185.005032921355;35675.368;5959.737313730236;2342.2426932181515;34545.57714285712;33697.051428571445;589.7174835393625;4358.13;14665.06;34681.79;0;1;0;0;0;1;0;1;0
2021-07-08;32866.3;33859.4;33923.2;32146.9;108090.0;-2.96;0.0;1811.1;4.261;2442.0;33740.45714285714;-851.0136161298565;33868.798034643674;33892.51841911765;35573.02137736628;33989.14000000009;32405.25862263389;35404.42528;5534.041791320933;2301.8182151311403;34300.642857142855;33684.91428571429;791.9406886830989;4320.82;14559.78;34421.93;0;1;0;0;1;0;0;1;0
2021-07-09;33797.4;32866.3;34079.2;32367.0;67140.0;2.83;1.0;1821.8;4.3395;2501.5;33658.34285714286;154.23063225833175;33850.94852598276;33935.43018382354;34587.198809850335;33688.98000000008;32790.76119014983;35144.3202688;5294.753091940866;2259.7026283360588;33907.72000000001;34392.60857142856;449.1094049251265;4369.55;14701.92;34870.16;0;1;0;0;1;0;0;1;0
2021-07-10;33510.6;33797.7;34221.0;33056.8;50940.0;-0.85;0.0;1821.8;4.3395;2501.5;33444.41428571429;66.13687589592733;33765.86139448707;33968.422941176475;34563.06046792221;33653.54000000008;32744.01953207795;34894.619458048;5058.356442516521;2181.4524405977686;33470.86571428568;35010.49142857145;454.76023396106496;4369.55;14701.92;34870.16;0;1;0;0;1;0;0;1;0
2021-07-11;34227.7;33510.8;34580.6;33319.8;35720.0;2.14;1.0;1821.8;4.3395;2501.5;33294.82857142857;936.1805576061456;33881.3210458653;33977.43941176472;34564.538072199015;33653.96000000008;32743.38192780114;34654.90667972608;5056.645268051054;2115.691551983642;33530.07428571428;34886.88285714285;455.289036099469;4369.55;14701.92;34870.16;1;0;0;1;0;0;0;1;0
2021-07-12;33113.0;34228.3;34598.0;32662.8;63240.0;-3.26;0.0;1817.2;4.3065;2489.5;33148.28571428571;-48.11226552310372;33689.24078439897;34056.49382352942;34470.22535118281;33503.00000000008;32535.77464881735;28901.8;4695.456320333122;2102.799298270525;33286.58285714283;34935.67428571431;483.61267559136377;4384.63;14733.24;34996.18;0;0;1;0;0;1;1;0;0
2021-07-13;32728.1;33106.1;33307.7;32259.5;60040.0;-1.16;0.0;1821.6;4.294;2535.5;32804.94285714286;-77.78158525100109;33448.95558829923;34062.410661764705;34518.68904568375;33475.36000000009;32432.03095431643;29015.724;4360.06658316647;2027.470776965487;33177.17142857145;34601.2857142857;521.66452284183;4369.21;14677.65;34888.79;0;1;0;0;1;0;0;1;0
2021-07-14;32820.7;32727.8;33051.9;31611.2;69560.0;0.28;1.0;1836.7;4.2575;2525.0;32520.371428571423;272.5165440007043;33291.89169122442;34022.41286764706;34373.54667931148;33280.02000000009;32186.493320688707;29127.36952;4048.633255797437;1985.5585786108093;33064.93142857143;34398.35428571429;546.7633396556923;4374.3;14644.95;34933.23;0;1;0;0;1;0;0;1;0
2021-07-15;31840.5;32820.5;33157.0;31175.8;76950.0;-2.99;0.0;1840.5;4.3085;2518.0;32171.471428571425;-307.82790184414125;32929.04376841831;33887.407499999994;34483.77882413816;32946.00000000009;31408.22117586201;29236.7821296;3759.44516609762;1985.24725156718;32551.774285714284;34668.211428571434;768.8894120690355;4360.03;14543.13;34987.02;0;1;0;0;1;0;0;1;0
2021-07-16;31394.0;31842.3;32239.8;31062.2;70480.0;-1.4;0.0;1826.4;4.3095;2488.5;31846.357142857138;-437.18365345594793;32545.28282631373;33688.813749999994;33680.31575959196;32379.26000000009;31078.204240408217;29344.006487008;3490.9133685192182;1927.558162169524;32011.00571428572;34863.35142857142;650.5278797959363;4327.16;14427.24;34687.85;0;1;0;0;1;0;0;1;0
2021-07-17;31518.6;31384.4;31914.8;31207.8;58060.0;0.4;1.0;1826.4;4.3095;2488.5;31427.171428571422;91.37973303879184;32288.6121197353;33509.79937499999;33263.666030155495;32060.38000000009;30857.09396984469;29449.08635726784;3241.5624136249885;1840.3754363002724;31704.17428571428;34709.58285714286;601.6430150777007;4327.16;14427.24;34687.85;0;1;0;0;1;0;0;1;0
2021-07-18;31785.4;31517.9;32408.2;31220.6;57010.0;0.85;1.0;1826.4;4.3095;2488.5;31328.7;460.009129034716;32162.809089801474;33364.85841911765;32876.58829960921;31871.84000000009;30867.09170039097;29552.06463012248;3503.422241223205;1793.7486194216815;31637.41142857145;34274.51714285713;502.3741498045598;4327.16;14427.24;34687.85;0;1;0;0;1;0;0;1;0
2021-07-19;30837.2;31782.9;31887.0;30478.2;77480.0;-2.98;0.0;1820.2;4.192;2425.5;31394.18571428571;-569.8122655231044;31831.406817351104;33219.36415441176;32193.57669837262;31475.14000000009;30756.70330162756;29652.983337520032;3253.177795421548;1766.2522894629903;31197.134285714263;34307.56571428574;359.21834918626587;4258.63;14274.98;33962.04;0;1;0;0;1;0;0;1;0
2021-07-20;29793.8;30835.4;31040.8;29310.2;97460.0;-3.38;0.0;1822.1;4.2535;2465.5;31709.800000000003;-1916.9387281081451;31322.00511301333;33062.98995506536;32480.24242016753;31065.800000000087;29651.35757983264;34598.0;3020.8079528914373;1763.705697358491;30646.82857142856;34224.75714285716;707.2212100837226;4323.21;14498.88;34511.99;0;1;0;0;1;0;0;0;1
2021-07-21;32131.4;29794.7;32794.6;29519.3;118340.0;7.85;1.0;1814.3;4.2585;2453.5;32039.25714285714;64.33082971499272;31524.35383476;32948.1408617131;32867.32850423721;31213.28000000009;29559.23149576296;34492.244;4558.835956256334;1871.6767189757416;30773.128571428588;33850.39999999999;827.0242521185621;4358.69;14631.95;34798.0;1;0;0;0;1;0;0;1;0
2021-07-22;32298.9;32131.7;32585.4;31729.4;64870.00000000001;0.52;1.0;1816.4;4.319;2483.0;32554.35714285714;-232.3136161298557;31717.99037607;32871.11484072927;33241.96861923282;31369.340000000084;29496.711380767345;34388.60312;4233.204816523738;1799.128381906046;30849.040000000023;33693.43142857141;936.3143096163697;4367.48;14684.6;34823.35;0;1;0;0;1;0;0;1;0
2021-07-23;33603.3;32297.9;33605.6;32041.1;66150.0;4.04;1.0;1812.7;4.364;2502.5;33474.271428571425;144.20206082976802;32189.31778205249;32851.42692898914;34346.72055979196;31732.92000000009;29119.11944020822;34287.0350576;4951.033043914897;1782.3692117698995;31409.59428571431;33105.14857142855;1306.900279895935;4411.8;14836.99;35061.55;0;1;0;1;0;0;0;1;0
2021-07-24;33824.8;33600.5;33955.0;33412.9;67140.0;0.66;1.0;1812.7;4.364;2502.5;34854.014285714286;-1029.263124104067;32598.188336539373;32835.5364962406;35204.94010568243;32330.44000000009;29455.939894317748;34187.498356448;4946.787826492406;1693.7785537863354;31991.680000000008;32567.94857142857;1437.2500528411704;4411.8;14836.99;35061.55;0;1;0;0;1;0;0;1;0
2021-07-25;35391.1;34392.5;35391.1;33881.3;65099.99999999999;4.63;1.0;1812.7;4.364;2502.5;35978.55714285714;-584.1480138224282;33296.41625240453;32873.865753246755;35815.585061026875;33449.900000000096;31084.21493897332;29310.2;6029.545838885804;1684.6729428015967;33069.99428571426;31655.83428571431;1182.84253051339;4411.8;14836.99;35061.55;0;1;0;0;1;0;1;0;0
2021-07-26;37276.6;35392.3;40522.9;35236.7;177630.0;5.33;1.0;1810.1;4.4945;2519.0;37078.91428571429;184.859163048318;34291.4621893034;32927.262683982684;37897.26196165959;34478.9400000001;31060.618038340603;29431.818;10730.663993251106;1941.9248754586256;34440.66857142857;30879.959999999995;1709.1609808297471;4422.23;14840.71;35144.31;0;1;0;0;1;0;0;1;0
2021-07-27;39452.0;37294.3;39455.9;36427.4;100240.0;5.84;1.0;1810.5;4.461;2490.0;38307.5;1143.5612718918585;35581.59664197755;33063.34004329004;40323.31483976664;35909.5600000001;31495.805160233565;29875.46128;9964.18799373317;2019.5373843544385;36196.78571428568;30084.400000000023;2206.8774198832675;4401.46;14660.58;35058.52;0;1;0;0;1;0;0;1;0
2021-07-28;40003.2;39450.4;40862.2;38883.8;148920.0;1.4;1.0;1811.3;4.43;2537.0;39411.62857142857;563.759401143558;36686.997481483166;33278.23406926407;41888.37806845516;37189.540000000095;32490.70193154503;30301.3588288;10658.760279895085;2016.5989997576924;37915.757142857125;29391.500000000007;2349.4190342275315;4400.65;14762.58;34930.93;0;1;0;0;1;0;0;1;0
2021-07-29;40001.4;40009.0;40630.7;39340.8;75300.0;-0.0;0.0;1842.4;4.476;2591.5;40052.65714285714;-28.113616129855;37515.59811111238;33539.08095238095;42063.96460107447;38424.860000000095;34785.75539892572;30935.009299072;9897.420259902578;1964.6919283464283;39289.02285714286;29184.07714285713;1819.552300537188;4419.15;14778.26;35084.53;0;1;0;0;1;0;0;1;0
2021-07-30;42203.4;40001.1;42264.4;38358.4;98450.0;5.5;1.0;1823.8;4.429;2590.0;40322.91428571429;1895.659203686904;38687.54858333428;33880.35783549783;42930.06165759159;39787.320000000094;36644.57834240861;31530.64074112768;10824.16166990954;2103.3567906073977;40931.56285714287;29085.73714285713;1571.370828795744;4395.26;14672.68;34935.47;0;1;0;0;1;0;0;1;0
2021-07-31;41553.7;42201.4;42285.3;41066.4;44650.0;-1.54;0.0;1823.8;4.429;2590.0;40134.1;1419.5511616102142;39404.08643750071;34222.671295878026;42741.06274199196;40642.74000000009;38544.41725800822;32389.341481837462;10071.907264916004;2040.1813055640123;42115.99714285714;29334.88857142859;1049.161370995935;4395.26;14672.68;34935.47;0;1;0;0;1;0;0;1;0
2021-08-01;39878.3;41510.0;42565.0;39556.5;80330.0;-4.03;0.0;1823.8;4.429;2590.0;40096.05714285714;-214.44801382242383;39522.63982812553;34537.94011857707;42653.3796176238;40728.000000000095;38802.62038237639;33378.93733365372;9352.485317422004;2109.3469265951544;42621.01142857142;29986.00285714288;962.689808811856;4395.26;14672.68;34935.47;0;1;0;0;1;0;0;1;0
2021-08-02;39168.4;39869.8;40449.0;38692.5;74810.0;-1.78;0.0;1829.1;4.4;2615.0;40219.74285714285;-1064.1694083802458;39434.07987109415;34795.42288537549;42824.04636357118;40561.04000000009;38298.033636429;34481.26485361527;8684.45065189186;2084.1435746955003;42576.79714285717;31220.38857142856;1131.5031817855463;4387.11;14681.07;34838.16;0;0;1;0;1;0;0;1;0
2021-08-03;38130.3;39167.4;39766.6;37688.2;260.0;-2.65;0.0;1821.3;4.36;2586.0;40304.31428571428;-2174.95301382242;39108.134903320606;35011.2169021739;43193.026144356016;40186.82000000009;37180.61385564416;35451.31307118144;8064.1327481852995;2083.7333193601075;41878.551428571445;33109.56285714286;1503.1030721779628;4423.15;14761.3;35116.4;0;1;0;0;1;0;0;1;0
2021-08-04;39736.9;38188.4;39956.5;37556.0;79220.0;4.21;1.0;1821.6;4.312;2566.5;40741.52857142857;-1032.4405988564392;39265.32617749045;35223.33978260869;41923.444283549165;39693.52000000009;37463.59571645102;36304.95550263966;7678.023266172066;2106.3595108343857;41689.1885714286;34385.42571428569;1114.9621417745382;4402.68;14780.53;34792.67;1;0;0;0;1;0;0;1;0
2021-08-05;40867.2;39734.4;41366.3;37365.4;130600.0;2.84;1.0;1816.3;4.32;2588.0;41300.74285714285;-410.3993304155724;39665.79463311784;35477.99791666666;41353.70747933431;39556.22000000009;37758.73252066587;37056.160842322905;8539.393032874064;2241.6838314890724;41597.10285714285;35701.55428571429;898.743739667107;4429.1;14895.12;35064.25;0;1;0;0;1;0;0;1;0
2021-08-06;42795.4;40868.4;43253.4;39905.4;111930.0;4.72;1.0;1770.8;4.3235;2578.0;42317.3;493.2734894011956;40448.19597483838;35807.872500000005;43330.29618479384;40139.64000000009;36948.98381520634;37365.4;9816.536387668772;2320.706414954139;41942.374285714286;36669.44000000001;1595.3280923968748;4436.52;14835.76;35208.51;0;1;0;0;1;0;0;1;0
2021-08-07;44614.2;42784.7;44697.3;42611.0;112840.0;4.25;1.0;1770.8;4.3235;2578.0;43383.514285714286;1230.6368758959272;41489.69698112879;36217.84541666667;45778.29589646595;41228.80000000009;36679.30410353423;37365.4;10559.255217121005;2303.963099600272;42524.34857142856;37628.80857142858;2274.7479482329272;4436.52;14835.76;35208.51;0;1;0;0;1;0;0;1;0
2021-08-08;43792.8;44584.9;45284.1;43314.4;105250.0;-1.84;0.0;1770.8;4.3235;2578.0;44215.99999999999;-419.8908709652745;42065.47273584659;36680.67250000001;45987.096865788175;42361.30000000009;38735.503134212006;38538.504;10391.822701612356;2280.087163914538;42810.59428571427;38542.80571428572;1812.898432894042;4436.52;14835.76;35208.51;0;1;0;0;1;0;0;1;0
2021-08-09;46284.3;43794.9;46460.7;42824.1;117080.0;5.69;1.0;1734.4;4.271;2549.0;44721.17142857143;1550.3020201911831;43120.17955188494;37218.47416666667;47288.70956569839;43670.7800000001;40052.85043430181;39752.71128;10826.149651497186;2376.980937920642;43766.82000000005;38873.394285714254;1808.9647828491447;4432.35;14860.18;35101.85;0;1;0;0;1;0;0;1;0
2021-08-10;45593.8;46281.8;46663.4;44681.2;80550.0;-1.49;0.0;1739.3;4.3335;2574.5;45437.41428571429;155.4469861775743;43738.5846639137;37787.93166666668;47103.116448670095;44616.10000000009;42129.08355133009;41094.309024;10255.55324781882;2348.78229949774;44598.897142857175;38918.71714285714;1243.5082243350023;4436.75;14788.09;35264.67;0;1;0;0;1;0;0;1;0
2021-08-11;45564.3;45593.2;46736.5;45367.9;75430.0;-0.06;0.0;1761.2;4.3465;2585.5;45789.88571428572;-253.39774171358263;44195.01349793527;38367.40708333334;46909.38264798708;45169.8800000001;43430.37735201312;42208.1272192;9596.113730117477;2278.769278105044;45326.651428571495;38985.40571428568;869.7513239934888;4447.7;14765.14;35484.97;0;1;0;0;1;0;0;1;0
2021-08-12;44403.4;45562.3;46213.8;43814.7;81070.0;-2.55;0.0;1759.7;4.333;2582.5;46246.81428571429;-1820.2707589870029;44247.11012345146;38945.08291666668;46928.20011995546;45127.720000000096;43327.23988004473;43113.80177536;8910.677035109084;2287.3643296689693;45596.74285714286;39344.17142857143;900.2400599776803;4460.84;14816.26;35499.85;0;1;0;0;1;0;0;1;0
2021-08-13;47809.1;44404.0;47836.0;44242.4;75270.0;7.67;1.0;1786.1;4.3605;2600.0;46205.67142857143;1618.6020608297622;45137.6075925886;39729.85335144929;48164.15083770028;45930.98000000009;43697.80916229991;43814.7;9896.40010402986;2380.666877549757;46931.38571428571;38810.34285714285;1116.5854188500916;4468.0;14822.9;35515.38;0;1;0;0;1;0;0;1;0
2021-08-14;47081.5;47809.6;48090.9;46117.2;64290.00000000001;-1.52;0.0;1786.1;4.3605;2600.0;46076.78571428571;1004.6654473245056;45623.58069444145;40627.949151844536;48507.95108239739;46090.420000000086;43672.88891760278;43814.7;9444.414382313444;2351.597814867632;47825.95428571427;38705.460000000014;1208.7655411986511;4468.0;14822.9;35515.38;0;1;0;0;1;0;0;1;0
2021-08-15;46991.3;47082.6;47344.1;45564.1;58110.0;-0.19;0.0;1786.1;4.3605;2600.0;45956.71428571428;1037.8948433204357;45965.510520831085;41571.84238730472;48816.12894740368;46369.920000000086;43923.711052596496;44242.4;8769.81335500534;2310.769399519944;48300.04857142851;39247.50857142861;1223.1044737017946;4468.0;14822.9;35515.38;0;1;0;0;1;0;0;1;0
2021-08-16;45996.3;46991.6;48002.4;45672.1;2410.0;-2.12;0.0;1797.8;4.308;2602.0;46292.78571428571;-309.3122655231008;45973.20789062332;42393.40349181254;48811.42785960172;46456.32000000009;44101.21214039846;45012.1;8801.698115362105;2312.1644424113765;48213.64285714288;40309.32857142856;1177.553929800814;4479.66;14793.76;35625.4;0;1;0;0;1;0;0;1;0
2021-08-17;44691.6;45907.5;47140.6;44441.3;84140.0;-2.84;0.0;1795.2;4.2;2599.5;46509.2;-1818.5387281081405;45652.80591796749;43018.56141649579;48671.05259735298;46513.960000000094;44356.86740264721;48090.9;8173.00539283624;2339.816982239135;47448.360000000015;42011.93999999999;1078.546298676442;4448.08;14656.18;35343.28;0;0;1;0;1;0;0;0;1
2021-08-18;44723.8;44691.1;46004.9;44230.0;22360.0;0.07;1.0;1791.9;4.1195;2555.0;46765.52857142857;-2069.5405988564376;45420.55443847562;43405.26931829574;47983.00269736543;45896.900000000096;43810.79730263476;48017.908;7589.219293347937;2299.465769222054;46733.405714285705;43439.30857142858;1043.0513486826674;4400.27;14525.91;34960.69;0;1;0;0;1;0;0;1;0
2021-08-19;46755.9;44725.9;47012.3;43986.7;77920.0;4.54;1.0;1790.4;4.0435;2545.5;47088.84285714285;-309.7993304155666;45754.39082885672;43695.806;47781.791558518606;45831.78000000009;43881.76844148158;47866.39168;8054.532200965943;2351.332499991908;46559.98000000001;44453.97714285714;975.0057792592552;4405.8;14541.79;34894.12;1;0;0;0;1;0;0;1;0
2021-08-20;49324.0;46756.7;49343.3;46646.8;83190.0;5.49;1.0;1791.0;4.118;2546.5;47595.04285714286;1744.1306322583332;46646.793121642535;44044.44105263158;49706.07555319892;46298.32000000009;42890.56444680125;43986.7;9810.208472325518;2375.987321421057;47154.13142857141;44792.48285714287;1703.877776599416;4441.67;14714.66;35120.08;0;1;0;0;1;0;1;0;0
2021-08-21;48875.8;49330.0;49719.1;48293.5;18200.0;-0.91;0.0;1791.0;4.118;2546.5;48026.91428571429;848.8368758959317;47204.0448412319;44465.975263157896;50814.76619644989;46874.22000000009;42933.673803550286;43986.7;9485.279295730834;2308.102512748125;47706.3285714286;44849.085714285706;1970.2730982249;4441.67;14714.66;35120.08;0;1;0;0;1;0;0;1;0
