Date;Price;Open;High;Low;Vol.;Percentage_diff;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Target;y_test_pred
2019-02-17;3664.2;3616.8;3689.9;3607.9;580510.0;1.31;1319.1;2.844;1848.0;3751.571428571429;-84.06229953671335;3619.687456723424;3533.781493506494;3666.9511992034863;3617.96000000002;3568.9688007965538;3426.870414744269;316.48858670584366;85.50450179262974;3678.237142857143;3477.32;24.4955996017332;2775.6;7472.41;25883.25;1.0;1.0
2021-10-25;63067.0;60864.3;63694.8;60655.8;51060.0;3.62;1813.7;4.4795;2875.5;60752.52857142857;2301.644877334036;61875.34469457583;52099.03273443484;63411.06837550332;61629.30000000009;59847.53162449686;66123.95617280001;12490.367306205808;2884.3339937006704;63678.26571428568;58502.20571428573;890.884187751613;4566.48;15226.71;35741.15;0.0;0.0
2022-06-21;20720.4;20571.6;21689.3;20371.7;136320.0;0.72;1838.8;4.039;2533.5;20449.97142857143;269.4898433204308;21234.62500064385;27484.41035891731;21545.81098314256;20260.20000000009;18974.589016857622;22573.992593685816;2649.539549377434;1911.35137652594;17989.06571428573;29619.962857142844;642.8054915712333;3764.79;11069.3;30531.77;0.0;0.0
2020-06-30;9135.4;9186.0;9199.8;9075.3;381730.0;-0.54;1800.5;2.8015;1619.5;9119.314285714285;15.1469861775732;9194.28237307291;9364.090563909773;9244.514669276588;9122.620000000028;9000.725330723468;9874.100012386418;571.1185251697332;288.25709769879205;9121.11428571429;9492.142857142851;60.94733463828054;3100.29;10058.76;25812.88;1.0;1.0
2020-10-08;10924.1;10670.7;10948.6;10549.6;79780.0;2.37;1934.5;3.068;1804.5;10958.671428571426;-11.427901844141594;10730.620663920074;10668.11051470588;10958.590449927078;10732.000000000022;10505.409550072964;10146.6;845.7503979742579;289.8065065824004;10706.574285714283;10707.725714285718;113.2952249635279;3446.83;11421.08;28425.51;1.0;1.0
2022-04-15;40560.0;39936.0;40850.0;39781.0;233090000.0;1.56;1981.6;4.741;3285.5;40370.71428571428;204.4592036869072;41066.044297824;43708.34180925716;41361.71205719242;40240.80000000009;39119.88794280776;44177.56139571431;4053.3117343881368;1751.6092442725944;39258.11428571429;46364.45714285714;560.4560285961658;4392.59;13351.08;34451.23;0.0;0.0
2014-08-24;509.7;497.7;514.8;496.8;2530.0;2.42;1434.1;3.199;2064.75;510.30000000000007;2.7091290347151897;508.0428596199748;550.0938333333331;526.7076341873419;511.6399999999993;496.5723658126567;455.1280576;55.59172896378701;25.69448904009477;488.4942857142861;540.0771428571425;7.533817093671291;1988.4;4538.55;17001.22;0.0;0.0
2014-12-06;376.3;377.6;380.3;372.0;11070.0;-0.36;1310.8;2.925;1979.5;370.6285714285714;5.622590181644391;375.63136808540753;373.4090476190476;383.3543357689666;376.25999999999925;369.1656642310319;391.75183855378674;59.479487793377366;17.687786404121507;377.48285714285726;371.6742857142857;3.547167884483672;2075.37;4780.76;17958.79;1.0;1.0
2020-06-10;9878.8;9768.8;9970.9;9710.7;533550.0;1.13;1715.5;2.7445;1627.5;9627.028571428573;223.95940114355864;9756.948442734749;9554.541875;9902.304838135597;9767.540000000032;9632.775161864469;8938.038785483714;1332.941639882673;380.294610145715;9819.299999999996;9579.514285714293;67.38241906778222;3190.14;10020.35;26989.99;0.0;0.0
2014-09-14;477.7;478.2;480.3;472.0;4210.0;-0.09;1387.8;3.102;2022.5;473.95714285714274;7.051986177572516;478.9948846399738;488.4921052631578;479.8329562122754;478.3599999999994;476.88704378772337;523.2274623901696;31.403770405362764;15.77090600684508;477.84571428571394;482.64;0.7364781061380133;1985.54;4567.6;16987.51;0.0;0.0
2015-11-16;330.2;317.5;332.0;314.1;87140.0;4.02;1083.6;2.1715;1471.0;329.7285714285714;-12.355122665965;333.1424036509766;312.3937466075701;341.69110607259967;329.43999999999943;317.1888939273992;426.619431253645;115.5596940520044;31.31367205819465;312.6771428571427;398.0942857142858;6.125553036300112;2053.19;4984.62;17483.01;1.0;1.0
2017-01-31;965.5;920.7;967.5;917.4;54670.0;4.86;1209.8;2.7745;1818.0;959.8;4.761271891858388;926.2076609839598;883.2146557971015;965.7071869883176;927.4400000000002;889.1728130116828;834.4075053688046;154.3169034329905;39.0235391765305;935.2314285714284;887.7971428571431;19.133593494158664;2278.87;5614.79;19864.09;1.0;1.0
2016-06-19;761.0;753.8;765.1;740.4;60450.0;0.96;1293.2;2.104;1615.0;715.9857142857143;48.323414749001;722.8499134942329;548.6112519872814;795.0083799638556;742.1399999999996;689.2716200361436;687.4081597691849;188.82138324440032;35.18257725918518;773.6085714285712;547.2914285714286;26.434189981928;2071.22;4800.34;17675.16;0.0;0.0
2014-08-06;589.8;588.8;593.8;587.2;3010.0;0.17;1462.7;3.163;2020.0;591.1999999999999;-29.2120274278696;590.5237996603958;599.8453921568628;593.5774203379247;590.3999999999994;587.2225796620742;567.1052735999999;28.976790098180093;13.617132204988996;586.9342857142855;594.7800000000001;1.588710168962645;1920.24;4355.05;16443.34;1.0;1.0
2021-10-07;53783.9;55325.2;55325.6;53476.4;75680.0;-2.78;1765.7;4.2145;2946.0;53335.514285714286;471.5292410130001;50740.89096615343;45348.844091036415;56955.2155168145;51600.7600000001;46246.30448318571;43174.942043063806;12527.865725894706;2644.265780767254;53133.13428571426;39878.551428571445;2677.2277584071976;4399.76;14654.02;34754.94;1.0;1.0
2018-12-18;3668.0;3526.0;3683.1;3456.9;698530.0;4.02;1250.1;2.7;1923.75;3612.1;54.961271891858885;3457.69152321447;3654.6886303258143;3743.744108408176;3383.70000000002;3023.655891591864;3876.110656129856;636.843708787956;247.5418165646257;3360.44857142857;3535.0371428571425;180.02205420407816;2546.16;6783.91;23675.64;1.0;0.0
2019-11-05;9310.8;9396.1;9452.7;9193.9;653420.0;-0.91;1483.7;2.7615;1811.0;9220.957142857142;88.90412903471595;9237.025192863575;8667.736657894737;9425.297298242192;9287.240000000029;9149.182701757863;8368.836669690672;1843.7779313072008;440.6148243109377;9677.177142857145;8277.594285714285;69.02864912108171;3074.62;8434.68;27492.63;1.0;0.0
2015-10-18;261.7;269.6;272.4;259.5;52270.0;-2.93;1182.9;2.4195;1559.0;264.18571428571425;0.8234147490010031;257.97664378109425;240.8947601364153;272.63625947071154;260.1799999999995;247.72374052928748;247.076608;47.15969831130171;7.820056880084127;262.42857142857144;238.12857142857143;6.228129735356009;2033.11;4886.69;17215.97;1.0;1.0
2015-04-30;235.8;225.4;240.0;224.7;112240.0;4.59;1182.4;2.7845;1929.0;232.07142857142856;26.87209815585557;228.8984146316672;228.6038095238095;238.05078755093115;226.9399999999993;215.82921244906743;215.2286;39.86477465598567;9.869422417236914;229.8571428571432;225.5714285714284;5.555393775465935;2085.51;4941.42;17840.52;0.0;0.0
2020-08-13;11770.9;11557.2;11772.9;11298.4;545670.0;1.85;1959.3;2.8965;1763.5;11728.971428571427;65.0720981558566;11623.50200726361;10753.057646153846;12002.463330606151;11657.780000000026;11313.0966693939;12024.88976;1635.2847725114964;441.6500929780322;11738.608571428576;11368.505714285711;172.34166530306288;3373.43;11042.5;27896.72;0.0;0.0
2018-07-03;6513.5;6618.6;6676.6;6513.5;150190.0;-1.6;1253.5;3.034;2077.0;6523.0428571428565;-10.481585250998178;6392.3141097690095;6374.750116959064;6697.374966131446;6422.400000000018;6147.42503386859;5848.201011200001;709.3711939070125;300.44522935477124;6300.005714285718;6322.865714285711;137.48748306571406;2713.22;7502.67;24174.82;1.0;1.0
2022-01-03;46430.2;47293.9;47556.0;45704.0;41060.0;-1.86;1835.9;4.4425;2807.5;45722.8857142857;694.4877344769021;47343.5523910337;48292.68902545522;48090.48662352168;46964.5600000001;45838.63337647852;52016.3;4524.281211970174;2244.283212363024;46579.69142857143;50532.1657142857;562.9633117607927;4796.56;15832.8;36585.06;0.0;0.0
2021-05-03;57169.8;56605.8;58925.1;56562.4;89240.0;1.0;1780.2;4.428;2397.0;56698.45714285715;458.5163059054586;56105.68873214162;55337.59385620915;59705.37972824481;56572.36000000005;53439.34027175528;49115.53234814464;10103.26262955065;3090.578999100008;56731.93714285717;51695.09142857144;1566.5098641223806;4192.66;13895.12;34113.23;0.0;0.0
2015-12-23;442.4;437.0;444.8;434.3;63250.0;1.24;1068.3;2.1675;1537.0;440.1714285714285;-25.58345599929816;443.6579493724699;411.6471538213799;461.7358394219862;443.9999999999994;426.2641605780127;463.5993088;78.63118230854089;20.643853301419075;450.7657142857142;439.1771428571429;8.867919710993393;2064.29;5045.93;17602.61;1.0;1.0
2016-02-09;375.3;372.6;377.6;371.4;55360.0;0.72;1198.4;2.0645;1477.25;378.2714285714285;-3.910156679570133;377.1282421655428;382.0711764705883;387.18935567557565;377.7999999999993;368.410644324423;391.896678640227;30.07706470442412;14.310970401098285;375.0114285714285;381.6028571428573;4.694677837788162;1852.21;4268.76;16014.38;1.0;1.0
2021-03-06;48855.6;48798.7;49191.8;47132.8;66660.0;0.13;1716.3;4.0105;2176.0;50663.35714285714;-1807.805981246924;48765.43027379118;47018.869900972495;50439.69713751136;48979.08;47518.46286248864;51810.516;11280.920096710171;3855.819936411305;47040.87142857144;51419.12857142858;730.3085687556821;3841.94;12920.15;31496.3;1.0;1.0
2018-01-14;13695.2;14291.9;14446.1;13094.7;85120.0;-4.18;1334.9;3.327;2210.75;13094.471428571427;604.0377004632888;14329.345218751834;14752.668580086578;15168.969908712605;14090.50000000001;13012.030091287415;17005.541763999998;3521.757569903164;1555.9265851206435;14324.70857142859;15546.462857142847;539.2349543562972;2786.24;7261.06;25803.19;1.0;0.0
2017-10-07;4435.8;4371.9;4472.9;4319.5;40200.0;1.46;1273.1;3.115;2151.0;4500.057142857143;-64.305981246927;4328.829559508785;4024.434644268775;4475.597039075137;4332.400000000003;4189.202960924869;3971.677452523952;687.3282918621134;237.64268923865765;4493.511428571432;3920.859999999997;71.59851953756697;2549.33;6590.18;22773.67;1.0;1.0
2015-06-29;257.0;248.9;257.5;248.0;92640.0;3.25;1179.0;2.559;1695.25;253.72857142857143;-9.555122665965015;248.7125171376508;236.533564860427;259.1302941136942;248.41999999999945;237.7097058863047;238.7;27.273047429999195;6.295458358088061;248.00285714285693;245.25428571428588;5.355147056847375;2057.64;4958.47;17596.35;1.0;1.0
2015-11-18;335.9;333.9;337.4;329.4;78360.0;0.6;1068.7;2.1265;1472.5;326.9;-18.812027427869616;333.9738520536744;322.5299446265309;342.80455870249006;329.8599999999994;316.9154412975087;410.9962894557207;109.76218517749356;28.553115193035183;316.30571428571386;376.2371428571432;6.472279351245343;2083.58;5075.2;17737.16;0.0;1.0
2018-06-13;6312.3;6558.5;6624.6;6129.1;237480.0;-3.75;1299.2;3.38;2273.75;6584.957142857142;-300.4691702850111;6894.306883751508;7439.441067193676;7617.538972377643;6809.460000000019;6001.381027622395;7635.0533888;365.08528463735433;341.37050766375705;6760.49142857143;7892.837142857142;404.03948618881225;2775.63;7695.7;25201.2;1.0;1.0
2019-05-30;8271.9;8647.8;9045.9;8054.7;1040000.0;-4.35;1289.9;2.7295;1780.75;8604.099999999999;-309.0564732727148;8387.623447310967;7694.115000000001;8951.515226095662;8605.26000000002;8259.004773904378;7248.5206272;1853.2405948331573;459.406379075312;8691.699999999997;7477.800000000004;173.12761304782097;2788.86;7567.72;25169.88;1.0;1.0
2020-07-18;9170.2;9155.8;9198.8;9126.7;276400.0;0.16;1810.0;2.9595;1661.5;9202.528571428573;-32.37740981835453;9193.4556689418;9204.28;9264.563370705422;9182.680000000028;9100.796629294631;9349.123850664468;374.5456716219632;188.60165285354063;9186.574285714289;9287.397142857142;40.94168535269711;3224.73;10503.19;26671.95;1.0;1.0
2022-06-08;30201.6;31127.2;31312.1;29874.8;87960.0;-2.98;1856.5;4.4545;2819.0;30027.92857142857;145.85940114355645;30467.84314107489;29929.90591339032;31755.448267783875;30495.060000000096;29234.67173221632;32314.65;4178.843645241754;1562.6474855332403;30875.45714285712;29445.10000000001;630.19413389189;4115.77;12086.27;32910.38;0.0;0.0
2022-02-06;42392.2;41411.9;42614.8;41176.3;31200.0;2.37;1814.0;4.485;3074.0;42131.52857142857;263.98055760614136;40106.01955523941;38356.89736842106;44571.34322446178;39909.98000000008;35248.61677553839;34179.079777300474;7544.218929992299;2027.0211006700576;40798.75142857141;36086.02;2330.681612230849;4500.54;14098.01;35089.74;1.0;0.0
2016-04-16;430.0;428.7;432.0;426.8;29020.0;0.32;1233.7;2.2005;1553.5;427.87142857142857;2.079733038787189;425.3789175762777;421.2749047619049;431.4766404449135;426.1799999999994;420.8833595550853;414.2414649408055;21.24123942321409;6.201757696605116;426.6428571428569;417.6714285714288;2.648320222457071;2080.73;4938.22;17897.46;0.0;0.0
2020-09-20;10921.5;11081.6;11081.6;10772.7;53390.0;-1.45;1953.2;3.122;1792.5;10723.314285714285;201.4948433204305;10867.248836479408;10677.2445;11083.2658246948;10965.420000000024;10847.574175305248;10215.620732737589;964.6847012094556;377.6108823429311;11070.254285714282;10145.97428571429;58.92291234738753;3319.47;10793.28;27657.42;0.0;0.0
2020-02-23;9942.7;9655.6;9965.6;9653.4;775880.0;2.97;1645.1;2.6895;1713.5;9523.642857142857;422.36627189186095;9804.996636657084;9829.079336295285;9950.072685243858;9698.940000000031;9447.807314756205;10107.00624;1135.8614617706462;350.3303517428853;9677.64285714286;10202.914285714282;125.5663426219134;3337.75;9576.59;28992.41;0.0;0.0
2015-04-01;246.2;244.1;247.7;239.6;67080.0;0.86;1208.0;2.634;1776.5;248.45714285714288;-30.069170285012483;247.6843867824489;268.5812931034483;252.886021366364;246.23999999999924;239.5939786336345;264.0986315409381;25.14352386468082;11.979772896199467;241.83142857142872;263.3114285714284;3.323010683182368;2059.69;4880.23;17698.18;1.0;1.0
2019-04-12;5054.2;5022.7;5080.5;4889.2;779140.0;0.63;1292.2;3.011;1856.5;5108.842857142857;-39.46936774166716;5066.039565421699;4471.662368012422;5375.173430992071;5157.64000000002;4940.1065690079695;5404.1;1003.9808800154028;190.76323122313224;5395.765714285715;4333.92;108.76671549602553;2907.41;7984.16;26412.3;0.0;1.0
2017-09-22;3600.8;3617.3;3753.5;3505.8;114720.0;-0.45;1293.3;3.0255;2158.75;3770.942857142857;-154.96936774166716;3764.664325030347;4227.10585978836;4200.456919774067;3821.720000000002;3442.9830802259376;3068.625429936;586.1686751255895;341.93688347049;3609.2428571428577;4145.342857142858;189.3684598870324;2502.22;6426.92;22349.59;1.0;1.0
2018-05-21;8403.3;8529.5;8550.6;8375.5;115520.0;-1.47;1290.9;3.2305;2279.5;8076.32857142857;314.1448773340354;8416.833502622658;8984.982451282052;8613.706648057894;8297.220000000016;7980.733351942136;8843.321959168192;992.6205434077028;410.7518034692016;8143.265714285712;9011.605714285715;158.24332402893964;2733.01;7394.04;25013.29;0.0;0.0
2019-01-06;4004.1;3785.7;4034.1;3758.5;529890.0;5.78;1285.8;2.711;1874.75;3901.028571428571;106.38055760614417;3846.4682075538494;3807.805157894737;4017.9959888116255;3849.22000000002;3680.444011188415;4089.7729351789976;679.3230217865416;209.1397967556712;3832.142857142856;3784.642857142859;84.3879944058026;2531.94;6738.86;23433.16;0.0;0.0
2018-08-24;6680.4;6521.2;6721.2;6472.8;3700000.0;2.44;1206.3;2.835;2096.25;6626.928571428571;68.64491797261871;6488.861195277863;7019.13125;6744.70929162994;6462.300000000019;6179.890708370099;6125.569687198315;1003.9754526082854;329.61273250132365;6543.180000000001;6215.034285714282;141.2046458149603;2874.69;7945.98;25790.35;1.0;0.0
2017-07-21;2675.1;2866.0;2874.0;2622.5;193760.0;-6.66;1254.9;2.8085;1915.25;2642.9142857142856;47.35920368690403;2467.0724888488344;2378.422055672269;2975.277016116893;2475.4600000000005;1975.642983883108;1831.476;900.1966489724459;216.28227319955684;2390.7628571428554;2325.065714285716;249.90850805844624;2472.54;6387.75;21580.07;1.0;0.0
2021-12-20;46895.2;46703.4;47488.9;45577.3;57530.0;0.41;1801.6;4.2775;2671.0;47847.25714285714;-964.8836940945356;47297.920051378256;51811.51339947089;47784.32028613208;46851.2600000001;45918.199713868125;51144.93620713897;4842.769024905233;2781.315183153843;46480.03428571427;49719.43714285714;466.5301430659884;4568.02;14980.94;34932.16;1.0;1.0
2017-01-18;872.0;899.7;913.7;845.9;69260.0;-3.07;1212.1;2.662;1834.5;875.4428571428571;-31.25488457072668;858.3770377336791;886.7095064935065;912.4715307522624;847.96;783.4484692477375;739.5;206.7880438590053;61.380134204832174;822.0600000000004;910.7399999999998;32.255765376131244;2271.89;5555.65;19804.72;1.0;1.0
2018-08-04;7014.3;7418.9;7484.2;6949.7;222570.0;-5.46;1215.9;2.904;2024.5;7181.557142857143;-167.305981246927;7534.075296844025;7427.388201345755;7950.87856920931;7460.940000000019;6971.001430790728;8322.365350016002;930.4969778242984;344.7207314188892;7534.862857142862;8146.837142857136;244.9692846046453;2840.35;7812.02;25462.58;1.0;1.0
2017-02-27;1188.8;1171.6;1195.8;1164.3;35470.0;1.47;1258.8;2.7595;1901.5;1193.357142857143;-17.383694094536295;1150.9956664618512;1064.447192982456;1197.2889556379837;1171.5800000000004;1145.8710443620173;1078.5363775222925;197.92467158277864;45.04142498443072;1197.3228571428565;998.9628571428576;12.854477818991535;2369.75;5861.9;20837.44;1.0;1.0
2019-03-23;4002.5;3990.4;4018.2;3980.8;2000000.0;0.3;1312.3;2.8995;1903.25;3984.4;18.05116161021612;3989.7028247920553;3932.7037254901966;4048.420383131912;4006.66000000002;3964.8996168681288;3744.420463745172;254.0583550021202;84.394087543729;4031.0542857142814;3876.274285714288;20.88019156594581;2800.71;7642.67;25502.32;0.0;1.0
2020-05-20;9512.3;9773.0;9829.3;9368.4;1150000.0;-2.67;1752.1;2.5525;1512.5;9442.814285714285;41.67368685784488;9539.51740329651;8520.028930481281;9909.16053725056;9614.70000000003;9320.2394627495;8486.642657634713;1918.704259697725;497.93783776200553;9534.522857142849;9314.27714285715;147.23026862526473;2971.61;9375.78;24575.9;0.0;0.0
2021-04-10;59748.4;58127.4;61229.0;57900.0;103720.0;2.8;1756.8;4.0145;2264.0;59325.22857142857;423.1225901816491;58273.47567567019;56808.94871052632;60391.592000231896;57977.90000000002;55564.20799976815;55721.6;9887.763991202615;2791.902521793713;58467.29714285716;57640.51714285713;1206.8460001159362;4128.8;13900.19;33800.6;1.0;0.0
2014-07-12;635.9;632.9;638.6;625.9;3430.0;0.47;1492.9;3.259;1939.0;625.1571428571428;10.69401875307289;626.6996384156333;613.1923506493507;641.1703453604671;625.0999999999993;609.0296546395316;611.7;64.60927682328119;18.55695745463976;625.4942857142858;628.2057142857141;8.035172680233897;1967.57;4415.49;16943.81;0.0;0.0
2017-01-08;900.9;888.9;936.1;875.8;76910.0;1.35;1173.4;2.5785;1711.75;893.5571428571427;10.65198617757254;944.5144832026012;860.9344390625522;1151.1751004396776;960.1400000000004;769.1048995603231;1129.966;247.2714202259323;64.53334744408377;968.2114285714284;965.545714285714;95.5175502198386;2276.98;5521.06;19963.8;0.0;1.0
2018-05-18;8245.7;8064.4;8273.6;7939.8;150320.0;2.27;1291.3;3.1945;2270.5;8329.642857142857;-68.76936774166643;8432.246080290744;9033.687379310344;8774.468946761337;8360.840000000017;7947.211053238697;9265.63871262237;893.5117756534995;446.4719384248926;8026.017142857139;9666.58285714286;206.81447338066;2712.97;7354.34;24715.09;0.0;1.0
2022-07-02;19243.2;19275.4;19425.4;19006.4;58570.0;-0.1;1801.5;3.619;2444.0;19752.9;-509.7488383897813;19938.50194463469;22799.9888;20628.615297236145;19764.40000000009;18900.18470276404;21712.47388;2310.8870556395104;1394.416032101548;19818.905714285724;21073.79428571428;432.10764861802585;3825.33;11127.84;31097.46;1.0;1.0
2014-12-03;377.0;380.6;384.7;373.6;23510.0;-0.97;1325.8;2.893;1970.0;376.4;-27.2120274278696;376.3039836098548;377.5682580463015;381.4061176756176;377.4799999999993;373.55388232438094;401.53267791552304;73.53905985663515;19.15707141233929;382.52571428571457;357.6885714285713;1.963058837809168;2074.33;4774.47;17912.62;0.0;1.0
2014-07-31;589.5;564.6;593.7;564.0;3520.0;4.41;1441.5;3.223;1988.5;586.7428571428571;25.900669584426986;589.2387975431838;609.1118749999999;605.4308792340896;584.5599999999994;563.6891207659091;602.6059242818606;30.074614845686;15.426977150789282;576.5200000000001;632.9085714285713;10.43543961704513;1930.67;4369.77;16563.3;1.0;0.0
2015-02-16;235.8;233.3;240.0;228.0;115470.0;1.1;1226.5;2.614;1834.25;240.6;-17.626551237393542;234.2359794260364;228.0088888888889;261.02760347967364;237.13999999999925;213.25239652032488;264.6;63.39142879032327;18.49073151649892;236.5200000000001;219.1085714285713;11.94380173983719;2096.99;4893.84;18019.35;1.0;1.0
2016-06-21;667.4;734.0;732.2;626.0;248080.0;-9.07;1270.9;2.1615;1635.5;683.4999999999999;-17.038728108141566;711.078076340506;567.9923039215686;799.1616889868076;732.0199999999998;664.8783110131919;776.0;162.81027432807986;41.1808956979709;766.9114285714279;588.5885714285718;33.570844493403925;2088.9;4843.76;17829.73;0.0;1.0
2014-07-30;564.6;585.8;586.1;564.2;4100.0;-3.61;1456.1;3.232;2021.0;587.6142857142856;-50.82631314215524;589.1517300575783;611.6987500000001;608.531779815526;585.8599999999994;563.1882201844729;609.9213384307864;24.2034313722772;14.329052316234607;578.3657142857137;636.3628571428577;11.335889907763258;1970.07;4462.9;16880.36;1.0;1.0
2017-02-24;1176.5;1171.9;1211.7;1092.4;108170.0;0.39;1256.8;2.76;1886.25;1156.7714285714285;34.90206082976123;1120.067505687351;1042.5343771929822;1207.0016643926006;1133.1000000000004;1059.1983356074002;1002.3416691648102;224.34688157630617;44.65255810526987;1153.445714285714;970.0828571428574;36.950832196300105;2367.34;5845.31;20821.76;0.0;0.0
2018-02-28;10333.9;10584.4;11070.7;10303.4;215220.0;-2.46;1317.9;3.2495;2131.5;10561.871428571429;-255.7834559992986;10235.820714415528;9413.795833333334;10877.75356002315;10100.580000000013;9323.406439976876;11465.37494656;3074.996206197776;976.925044952137;10141.400000000003;10584.942857142854;388.58678001156864;2713.83;7273.01;25029.2;1.0;1.0
2014-08-21;517.9;516.8;537.2;511.4;5650.0;0.22;1429.2;3.172;2060.25;500.7857142857142;40.25781244156988;508.9719635436439;557.9995129870128;535.9499705536186;493.4999999999994;451.0500294463801;450.0;69.43272839173034;26.766444208475225;474.5514285714288;590.2914285714285;21.22498527680964;1992.37;4532.1;17039.49;0.0;0.0
2020-05-21;9059.0;9511.6;9567.1;8833.6;1410000.0;-4.76;1721.9;2.5305;1521.0;9307.171428571428;-225.02790184414377;9419.388052472385;8614.005454545453;10073.150024397552;9550.60000000003;9028.049975602507;8544.384951329324;1781.653955433602;514.7637064932908;9519.905714285707;9197.351428571434;261.27501219876126;2948.51;9284.88;24474.12;1.0;1.0
2015-08-17;257.1;257.1;259.9;252.9;47880.0;0.0;1118.1;2.354;1569.0;249.58571428571423;-5.312265523107799;261.8163807957246;273.6512690058479;267.0516716335578;260.61999999999944;254.18832836644103;283.5777822473191;13.162602414281686;8.321885320118957;255.80857142857144;279.5485714285714;3.215835816779202;2102.44;5091.7;17545.18;0.0;1.0
2017-03-06;1277.0;1271.2;1280.6;1261.0;31030.0;0.46;1225.5;2.723;1875.0;1238.1142857142856;26.05916304832077;1249.1471937592814;1109.509058643755;1289.6451902234207;1270.2600000000002;1250.8748097765797;1221.3095999999998;182.6035290766105;45.05164913349029;1289.7171428571423;1118.9542857142865;9.69259511171026;2375.31;5849.18;20954.34;0.0;0.0
2021-12-26;50779.9;50404.0;51247.0;49527.0;32340.000000000004;0.74;1818.6;4.3705;2846.0;49636.928571428565;1146.2805576061514;49809.382548206726;49578.5504;51975.61230990456;50274.6200000001;48573.62769009564;43471.2760896;6365.661698560685;2430.1245877015026;50367.17714285718;46557.53714285713;850.4961549522301;4725.78;15653.37;35950.56;0.0;0.0
2019-01-25;3572.0;3574.3;3582.6;3542.2;448890.0;-0.06;1298.1;2.783;1918.0;3551.028571428571;36.14491797261871;3578.750483023593;3633.343529411765;3595.6003911226726;3564.920000000019;3534.2396088773658;3720.2238825655218;295.8470402334482;130.23534092048214;3576.294285714286;3589.6342857142854;15.3401955613266;2664.76;7164.86;24737.2;0.0;0.0
2020-02-01;9381.6;9349.3;9458.8;9301.5;458420.0;0.35;1584.9;2.595;1722.0;9337.471428571427;44.07973303878895;9202.975031542566;8613.809555555556;9520.55516110542;9382.840000000024;9245.124838894628;8458.371774528001;1384.9227689452978;302.54136224984893;9370.76857142858;8391.288571428566;68.85758055269804;3225.52;9150.94;28256.03;0.0;0.0
2018-05-03;9749.7;9244.2;9809.4;9171.4;201180.0;5.48;1312.7;3.2125;2283.0;9504.485714285713;268.3578124415721;9317.364802269243;8210.610655172413;9803.413551567306;9345.600000000017;8887.786448432727;8851.0;1960.6461429753183;487.4380054030405;9446.834285714278;8892.637142857147;228.9067757836445;2629.73;7088.15;23930.15;0.0;0.0
2017-06-03;2545.4;2492.6;2582.8;2449.9;70960.0;2.12;1278.4;2.6505;1930.0;2550.4999999999995;-5.148838389783698;2380.700398892235;2080.9218181818187;2644.905758933518;2389.300000000001;2133.694241066484;2661.372236960905;792.1003740296195;191.33110380328705;2428.839999999999;2128.974285714286;127.80287946675834;2439.07;6305.8;21206.29;0.0;1.0
2018-12-22;3964.4;3850.9;3977.2;3803.7;554590.0;2.95;1254.6;2.707;1911.25;3901.628571428571;62.722590181644925;3769.2402866420784;3578.6983157894733;4164.01415829772;3849.2800000000193;3534.5458417023187;3285.2805696000005;864.6960112112877;265.7975536990388;3831.477142857145;3270.522857142856;157.36707914885037;2416.62;6332.99;22445.37;0.0;0.0
2016-07-05;663.7;675.2;679.2;657.3;54640.0;-1.7;1358.7;2.232;1655.5;667.0571428571429;-4.295870965284547;667.3885958415132;678.4902597402596;700.5693193123384;674.6399999999998;648.7106806876611;566.351047296;129.2392432232606;41.54395196822198;682.5600000000004;621.2257142857142;12.96465965616934;2088.55;4822.9;17840.62;1.0;1.0
2015-05-02;235.3;233.2;236.4;231.7;37080.0;0.91;1174.5;2.822;1913.0;234.9285714285714;0.3225901816443794;231.3053582303128;227.9485714285714;240.2529230304848;231.09999999999928;221.9470769695138;216.31250744;34.37319855541622;9.309859125066524;231.56857142857163;227.0742857142856;4.576461515242744;2108.29;5005.39;18024.06;1.0;0.0
2021-07-22;32298.9;32131.7;32585.4;31729.4;64870.00000000001;0.52;1816.4;4.319;2483.0;32554.35714285714;-232.3136161298557;31717.99037607;32871.11484072927;33241.96861923282;31369.340000000084;29496.711380767345;34388.60312;4233.204816523738;1799.128381906046;30849.040000000023;33693.43142857141;936.3143096163697;4367.48;14684.6;34823.35;1.0;1.0
2018-11-21;4638.7;4523.0;4743.7;4393.0;412740.0;2.52;1228.0;2.8195;1954.5;4625.685714285713;-14.7977417135832;5165.091835163244;6035.895849673202;6032.343284511506;5065.440000000021;4098.536715488537;5994.96554690386;245.80356904962892;265.672825417957;4787.820000000005;6804.765714285709;483.45164225574223;2649.93;6972.25;24464.69;0.0;1.0
2015-09-16;228.6;229.5;230.9;225.1;51910.0;-0.41;1119.0;2.4615;1626.5;230.6;-29.812027427869587;231.83656296360823;230.6018;235.7183868346169;230.75999999999945;225.80161316538192;246.4;22.068731732487564;8.407241590659753;232.88;235.9914285714285;2.4791934173087613;1995.31;4889.24;16739.95;1.0;1.0
