Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;SMA_7d;SMA_15d;SMA_30d;SMA_50d;SMA_100d;SMA_200d;EMA_7d;EMA_15d;EMA_30d;EMA_50d;EMA_100d;EMA_200d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;SMA_7d_ET;SMA_15d_ET;SMA_30d_ET;SMA_50d_ET;SMA_100d_ET;SMA_200d_ET;EMA_7d_ET;EMA_15d_ET;EMA_30d_ET;EMA_50d_ET;EMA_100d_ET;EMA_200d_ET;HTTL_ET;PSAR_ET
2015-04-07;253.0;255.0;255.6;250.1;44790.0;-0.78;0.0;253.40000000000072;249.80666666666656;263.9966666666657;260.1059999999999;252.97000000000065;307.94399999999956;253.44143504990365;254.2271504927119;256.77598288619663;258.16364236809125;271.52022869593924;316.80009653515236;264.1199999999999;259.8842604355424;254.99999999999926;250.11573956445616;236.3576;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-08;244.6;253.0;254.3;242.6;102650.0;-3.32;0.0;253.17142857142926;249.66666666666657;262.4833333333324;260.13399999999984;252.27500000000066;307.1094999999995;251.23107628742773;253.0237566811229;255.9904356032162;257.6317348242445;270.9871548603761;316.0816876144046;262.9044827586206;262.7412344896224;253.01999999999924;243.29876551037609;237.363296;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-09;243.3;244.6;246.2;237.6;69190.0;-0.51;0.0;251.84285714285784;249.45999999999992;260.87999999999903;260.2959999999998;251.59500000000065;306.31799999999953;249.2483072155708;251.80828709598254;255.17169782236354;257.06970600760746;270.43889436809144;315.35749171774387;261.855448275862;263.5630654335956;251.09999999999928;238.63693456640294;261.5;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender
2015-04-10;234.7;243.3;244.1;231.3;100200.0;-3.53;0.0;249.01428571428642;248.57333333333324;258.84999999999906;260.1519999999999;250.76000000000064;305.47099999999955;245.6112304116781;249.6697512089847;253.85094312414654;256.1924626347601;269.73119348951536;314.5549296110996;260.4112413793103;260.7314475669627;246.11999999999927;231.50855243303587;261.022;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-11;236.5;234.7;240.0;233.1;51990.0;0.75;1.0;246.67142857142926;247.85999999999993;256.9366666666657;259.99199999999985;249.97600000000065;304.46899999999954;243.33342280875857;248.02353230786161;252.73152743871773;255.42020919810284;269.0731500540794;313.77826364482;258.75428735632175;255.44637324822537;242.41999999999925;229.39362675177313;259.83312;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-12;235.9;236.5;237.5;232.3;33030.0;-0.27;0.0;243.285714285715;246.78666666666658;255.2266666666657;259.8219999999999;249.18300000000065;303.52949999999953;241.47506710656893;246.50809076937892;251.64562244267142;254.65471079817723;268.4162559936026;313.00335554885163;256.66589655172413;247.20731381159933;238.99999999999926;230.7926861883992;258.6917952;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-13;223.6;235.9;236.8;220.4;105150.0;-5.2;0.0;238.8000000000007;245.55333333333326;253.29333333333236;259.57999999999987;248.54800000000066;302.5859999999995;237.0063003299267;243.64457942320655;249.83622744637003;253.4368790021703;267.5288053798679;312.11376992149985;253.9032200328407;247.50590413949325;234.79999999999927;222.0940958605053;257.596123392;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-14;218.0;223.6;224.7;214.3;115190.0;-2.5;0.0;233.8000000000007;243.63333333333324;251.0633333333324;259.1639999999999;248.08100000000064;301.6534999999995;232.254725247445;240.43900699530573;247.78227728853972;252.04719747267342;266.5480369565042;311.1773144993954;251.0711228790366;244.80710323857835;229.73999999999927;214.6728967614202;255.36435598847999;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-15;223.0;218.0;223.6;217.1;77230.0;2.28;1.0;230.71428571428643;242.22666666666657;248.81666666666572;258.8459999999999;247.56300000000064;300.7734999999995;229.94104393558376;238.2591311208925;246.1834206892791;250.90809168943133;265.6856995910288;310.299928285471;248.51547871668555;242.29214558087386;227.39999999999927;212.50785441912467;252.07920750940158;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-16;228.0;223.0;229.5;222.9;84890.0;2.25;1.0;228.52857142857215;241.01333333333326;246.9033333333324;258.6599999999999;247.02000000000066;300.0179999999995;229.4557829516878;236.97673973078093;245.01029677384173;250.00973515259088;264.93944811397876;309.4810235264116;246.17016275946276;237.71066193021665;225.69999999999928;213.6893380697819;249.05687090864947;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-17;222.6;228.0;229.3;220.6;66920.0;-2.36;0.0;226.8000000000007;239.01333333333326;245.79333333333244;258.3819999999999;246.33300000000065;299.2469999999995;227.74183721376585;235.17964726443333;243.56447117552935;248.93484357797948;264.10104320083065;308.6165357301289;244.02126659234486;229.3968545682512;223.03999999999928;216.68314543174736;246.2763212359575;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-18;223.4;222.6;224.5;220.6;36540.0;0.34;1.0;224.92857142857216;236.93999999999994;244.54333333333244;257.7799999999999;245.74000000000066;298.42299999999955;226.65637791032438;233.70719135637916;242.26353755130165;247.93347716315677;263.2950819493291;307.76861000147085;242.22088397689268;229.3447616189999;222.99999999999926;216.6552383809986;243.7182155370809;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-19;223.0;223.4;226.9;222.0;35500.0;-0.15;0.0;223.085714285715;234.9466666666666;243.2499999999991;257.1579999999999;245.09000000000066;297.6239999999995;225.74228343274328;232.36879243683177;241.02072867702412;246.95569374499377;262.4971595344909;306.9251412452373;240.59804825898738;228.03187301411367;223.99999999999926;219.96812698588485;241.36475829411444;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-20;224.2;223.0;226.7;221.6;44870.0;0.55;1.0;223.1714285714293;232.5866666666666;242.06666666666575;256.4839999999999;244.59800000000064;296.8694999999995;225.35671257455746;231.3476933822278;239.93552037528062;246.06331359813126;261.7387999397485;306.10200551145385;239.2510916619612;228.14609779728144;224.23999999999927;220.3339022027171;239.19957763058528;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-21;233.7;224.2;235.3;223.3;68350.0;4.23;1.0;225.41428571428645;231.16666666666657;240.9033333333324;255.68199999999993;244.28700000000066;296.2204999999995;227.4425344309181;231.64173170944932;239.53322873816575;245.57847777075355;261.1835761785654;305.38158754616575;238.13026839826838;233.76703761777082;225.37999999999928;216.99296238222774;237.20761142013845;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-22;233.8;233.7;238.4;231.8;77560.0;0.02;1.0;226.95714285714357;229.8866666666666;239.84666666666575;254.74599999999992;243.93200000000067;295.7129999999995;229.03190082318858;231.91151524576816;239.16334301312278;245.1165766817044;260.64132714532644;304.6693329437163;237.115119047619;237.66023904107263;227.6199999999993;217.57976095892596;214.3;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar
2015-04-23;235.4;233.8;236.1;232.6;42450.0;0.69;1.0;228.01428571428644;229.27333333333326;239.46999999999906;254.0159999999999;244.0730000000007;295.2754999999995;230.62392561739142;232.34757584004714;238.9205466896955;244.73553445889246;260.14149888502294;303.980085849749;236.15783333333334;240.6002835501629;230.0199999999993;219.4397164498357;214.782;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-24;231.1;235.4;236.6;229.1;69780.0;-1.83;0.0;229.22857142857217;228.45999999999992;238.9599999999991;253.1339999999999;244.73500000000067;294.7734999999995;230.74294421304356;232.19162886004125;238.4159952903603;244.20080761736727;259.5664196991809;303.2549108661694;235.1545;239.5743304696708;231.63999999999928;223.70566953032775;215.25436000000002;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-25;226.1;231.1;232.3;223.1;43780.0;-2.14;0.0;229.6142857142864;227.8866666666666;238.2299999999991;252.2039999999999;244.89800000000065;294.24599999999947;229.58220815978268;231.4301752525361;237.62141494904674;243.49097202452936;258.90371831899915;302.4872003102871;233.8725;238.5504211198073;232.01999999999924;225.48957888019117;215.71727280000002;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-26;218.7;226.1;226.7;214.1;100770.0;-3.29;0.0;229.0000000000007;226.6999999999999;237.27999999999912;251.07999999999993;245.01600000000064;293.58499999999947;226.861656119837;229.83890334596907;236.40067850072114;242.51877704317528;258.1076050849596;301.6534968246126;232.33049999999997;241.11654496135196;229.01999999999924;216.92345503864652;238.4;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender
2015-04-27;229.0;218.7;242.6;216.6;123410.0;4.69;1.0;229.685714285715;226.2399999999999;236.51333333333244;250.16999999999993;245.31000000000066;292.92549999999943;227.39624208987775;229.73404042772293;235.92321537164236;241.98862892383508;257.5312168654554;300.9305764581986;231.31095238095236;239.21175322547833;228.05999999999926;216.9082467745202;214.1;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar
2015-04-28;225.8;229.0;229.9;222.0;65970.0;-1.38;0.0;228.55714285714356;226.3866666666666;235.9699999999991;248.8859999999999;245.46200000000067;292.24599999999947;226.99718156740832;229.24228537425756;235.27010470250414;241.3537807307435;256.9028759374266;300.1830085332414;230.23907142857146;234.54247582572734;226.13999999999928;217.73752417427121;214.1;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-29;225.4;225.8;227.2;222.3;60890.0;-0.17;0.0;227.35714285714357;226.87999999999994;235.25666666666575;247.56599999999992;245.55700000000067;291.5669999999995;226.59788617555625;228.76199970247538;234.6333237539555;240.72814227071433;256.279056611933;299.4388989955972;229.2877619047619;231.79411510073038;224.99999999999926;218.20588489926814;214.67;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-04-30;235.8;225.4;240.0;224.7;112240.0;4.59;1.0;227.41428571428642;227.73333333333326;234.97999999999908;246.3699999999999;245.80900000000068;290.87999999999954;228.8984146316672;229.64174973966595;234.70859318918417;240.53488178950985;255.8735307384294;298.8056761200191;228.6038095238095;238.05078755093115;226.9399999999993;215.82921244906743;215.2286;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2015-05-01;233.2;235.8;239.4;232.4;60140.0;-1.09;0.0;227.71428571428643;228.07999999999993;234.54666666666574;245.15599999999992;245.85900000000066;290.1094999999995;229.9738109737504;230.0865310222077;234.61126459633357;240.24723936639182;255.42454993172782;298.15288332280494;228.15571428571425;238.01567122638403;229.8399999999993;221.66432877361456;215.776028;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-02;235.3;233.2;236.4;231.7;37080.0;0.91;1.0;229.02857142857215;228.92666666666662;233.96999999999906;244.11799999999988;245.88500000000064;289.30049999999954;231.3053582303128;230.73821464443174;234.6556991385056;240.0532299794745;255.02604399248568;297.52748149869745;227.9485714285714;240.25292303048477;231.09999999999928;221.9470769695138;216.31250744;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-03;240.0;235.3;243.6;233.8;55720.0;1.98;1.0;232.0714285714293;230.03333333333327;233.48666666666574;243.2859999999999;245.96300000000065;288.5344999999995;233.4790186727346;231.89593781387777;235.000492742473;240.05114252929903;254.72849856689191;296.9550687474666;227.9595238095238;243.55299120991896;233.9399999999993;224.32700879007962;216.8382572912;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-04;239.0;240.0;243.2;237.4;69120.0;-0.43;0.0;233.5000000000007;231.09999999999994;233.02333333333243;242.36799999999988;245.87100000000063;287.8304999999995;234.85926400455097;232.78394558714305;235.25852546876507;240.00992125364024;254.41704314972574;296.3784013967456;228.29285714285712;241.65535784523212;236.65999999999931;231.6646421547665;217.908726999552;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-05;235.8;239.0;239.6;231.8;77870.0;-1.32;0.0;234.92857142857216;231.8733333333333;232.22999999999908;241.27599999999987;245.70800000000065;287.1069999999995;235.09444800341322;233.16095238875016;235.29345930948992;239.8448263025171;254.0483888299292;295.77563123359386;229.01790476190473;241.65535784523212;236.65999999999931;231.6646421547665;218.9363779195699;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-06;230.0;235.8;237.1;228.2;103660.0;-2.46;0.0;235.585714285715;231.62666666666664;231.39666666666574;240.1679999999999;245.31600000000063;286.30249999999955;233.82083600255993;232.7658333401564;234.95194580565186;239.45875468281056;253.57218311052466;295.1211473407223;229.57788095238092;243.03586772979216;236.0199999999993;229.00413227020644;219.9229228027871;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-07;237.7;230.0;240.3;228.3;91050.0;3.35;1.0;235.85714285714357;231.88666666666663;230.88666666666575;239.80399999999992;245.06000000000066;285.5544999999995;234.79062700191994;233.38260417263686;235.12923962464205;239.38978391093565;253.2578824548707;294.54979264081464;230.3752819548872;243.5812428289045;236.49999999999932;229.41875717109414;220.87000589067563;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-08;243.7;237.7;247.0;235.8;87500.0;2.53;1.0;237.35714285714357;232.43999999999994;230.85666666666572;239.45999999999992;245.13500000000064;284.87099999999947;237.01797025143995;234.67227865105724;235.6821919069232;239.55881199285975;253.06861745576435;294.04382455483636;231.47265789473687;246.16331776873983;237.23999999999933;228.31668223125882;221.7792056550486;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-09;241.4;243.7;247.9;238.5;62790.0;-0.96;0.0;238.22857142857217;233.1266666666666;230.79333333333236;239.05199999999994;245.20900000000066;284.1659999999995;238.11347768857996;235.5132438196751;236.05108275163784;239.63101544412015;252.83755572396703;293.520005405037;232.344716374269;247.21054266108663;237.71999999999935;228.22945733891206;223.2924533157457;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-10;240.0;241.4;244.8;238.2;44000.0;-0.6;0.0;238.22857142857217;234.05333333333328;230.96999999999903;238.65799999999993;245.29100000000068;283.4714999999995;238.585108266435;236.0740883422157;236.30585160637088;239.6454854267037;252.58334669973007;292.98746803782274;232.98909184726523;247.96519005666036;238.55999999999935;229.15480994333834;225.26105705048604;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-11;241.8;240.0;243.9;238.9;57170.0;0.77;1.0;238.62857142857214;235.5933333333333;231.1466666666657;238.1219999999999;245.52400000000068;282.9014999999995;239.38883119982626;236.78982729943874;236.66031279305662;239.72997619428392;252.36981508191363;292.47813999764537;233.55055555555555;244.914796615839;240.91999999999933;236.92520338415966;227.07217248644716;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-12;241.6;241.8;243.0;239.2;40080.0;-0.1;0.0;239.45714285714357;236.4333333333333;231.33666666666574;237.6439999999999;245.68700000000067;282.3339999999995;239.94162339986968;237.3910988870089;236.97900229027877;239.80331046117476;252.15655141692525;291.97188984841506;234.5999836601308;244.06643191366467;241.6999999999993;239.33356808633394;228.73839868753137;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-13;236.4;241.6;243.9;234.1;84430.0;-2.15;0.0;240.3714285714293;237.13999999999996;231.76333333333238;237.43799999999987;245.66200000000066;281.7824999999995;239.05621754990227;237.26721152613277;236.94164730380916;239.66984730583457;251.8445404977782;291.4189357205701;235.5125367647059;244.282969206162;240.23999999999933;236.19703079383666;230.27132679252887;Vender;Vender;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Vender;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-14;236.9;236.4;239.2;232.4;71020.0;0.22;1.0;240.2571428571436;237.90666666666664;232.39333333333238;237.24799999999988;245.75700000000066;281.2234999999995;238.5171631624267;237.22131008536618;236.93896038098276;239.56122584286067;251.5486090027727;290.8764587482261;236.37724264705884;243.91751024051075;239.33999999999932;234.7624897594879;231.68162064912656;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-15;237.2;236.9;238.8;235.5;46030.0;0.13;1.0;239.32857142857216;237.99999999999994;232.8666666666657;237.0319999999999;245.86300000000068;280.6589999999995;238.18787237182002;237.2186463246954;236.9558016467258;239.46862875098378;251.26447813143068;290.34236463132834;237.16562500000003;243.5773325923849;238.77999999999935;233.9826674076138;232.4;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-16;236.2;237.2;237.8;234.6;27050.0;-0.41;0.0;238.58571428571503;238.19999999999993;233.13999999999902;236.8119999999999;246.06000000000068;280.0844999999995;237.69090427886502;237.09131553410847;236.90704025016285;239.34044723133735;250.96617163377857;289.8036346349967;237.5327573529412;241.6631987212687;237.65999999999934;233.65680127872997;232.4;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2015-05-17;236.3;236.2;237.8;235.4;28430.0;0.03;1.0;238.0571428571436;238.2666666666666;233.5966666666657;236.49799999999988;246.1930000000007;279.5904999999995;237.34317820914876;236.99240109234492;236.86787636305556;239.22121400657903;250.67575239350572;289.27126016101664;237.7320588235294;237.3694153637172;236.59999999999937;235.83058463628154;233.64000000000001;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-18;232.6;236.3;237.1;231.5;53140.0;-1.55;0.0;236.74285714285787;237.77333333333326;233.90333333333237;236.30799999999988;246.24200000000067;279.0289999999995;236.15738365686155;236.4433509558018;236.59252950092295;238.96155855534064;250.3178167025452;288.7073670250861;237.7809558823529;239.16409386177438;235.83999999999938;232.51590613822438;247.9;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender
2015-05-19;232.0;232.6;234.5;231.3;40940.0;-0.27;0.0;235.3714285714293;237.3066666666666;234.20333333333238;236.0119999999999;246.32500000000064;278.4994999999995;235.11803774264615;235.88793208632657;236.29623727505697;238.68855625905277;249.95508765893044;288.1431146168763;237.68882352941174;239.11506756725052;234.8599999999994;230.60493243274826;247.572;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-20;234.0;232.0;235.2;231.5;49690.0;0.84;1.0;235.02857142857215;237.18666666666658;234.52999999999903;235.8099999999999;246.46200000000067;278.0424999999995;234.8385283069846;235.65194057553575;236.1480929347307;238.50469130771737;249.63914532905062;287.6043771580019;237.48529411764702;237.78067409374444;234.2199999999994;230.65932590625437;246.92112;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-21;235.4;234.0;236.6;233.6;42940.0;0.61;1.0;234.81428571428643;237.5466666666666;234.5866666666657;235.59399999999988;246.61900000000068;277.6069999999995;234.97889623023846;235.62044800359376;236.0998288744255;238.38293870741472;249.35718205520803;287.08493061911634;237.25235294117647;237.30863048096325;234.0599999999994;230.81136951903557;246.2962752;Comprar;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2015-05-22;240.4;235.4;242.0;234.6;74110.0;2.12;1.0;235.2714285714293;237.7266666666666;234.80666666666568;235.34999999999985;246.8350000000007;277.18799999999953;236.33417217267885;236.21789200314456;236.37725926962386;238.4620391502612;249.17981211352074;286.6204039462893;237.2070588235294;240.88053330978016;234.87999999999943;228.8794666902187;245.696424192;Mantener_posicion;Comprar;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2015-05-23;238.9;240.4;241.7;238.1;36030.0;-0.59;0.0;235.65714285714358;237.40666666666664;234.92333333333235;235.03799999999984;247.0060000000007;276.74249999999955;236.97562912950914;236.55315550275148;236.54001673609974;238.47921408554507;248.97625147760945;286.1455740562765;237.42;242.3388386010457;236.13999999999942;229.94116139895314;245.12056722431998;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
