Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_EUR_USD;Percentage_diff_EUR_USD;Price_USD_JPY;Percentage_diff_USD_JPY;Price_USD_CNY;Percentage_diff_USD_CNY
2021-03-15;55791.3;59117.4;60565.9;55088.8;117710.0;-5.62;0.0;1.1928;-0.2;109.12;0.11;6.4996;-0.13
2021-03-16;56889.7;55619.5;56889.7;53342.6;128510.0;1.97;1.0;1.19;-0.23;108.98;-0.13;6.5052;0.09
2021-03-17;58913.5;56892.9;58933.2;54253.2;118260.0;3.56;1.0;1.1978;0.66;108.83;-0.14;6.503;-0.03
2021-03-18;57656.0;58911.8;60088.0;57099.6;102620.0;-2.13;0.0;1.1915;-0.53;108.88;0.05;6.5054;0.04
2021-03-19;58088.0;57645.0;59448.3;56305.1;83980.0;0.75;1.0;1.1903;-0.1;108.87;-0.01;6.507;0.02
2021-03-20;58093.4;58084.1;59882.1;57863.0;67830.0;0.01;1.0;1.1903;-0.1;108.87;-0.01;6.507;0.02
2021-03-21;57383.8;58097.4;58583.8;55583.3;77470.0;-1.22;0.0;1.1903;-0.1;108.87;-0.01;6.507;0.02
2021-03-22;54158.3;57379.3;58379.9;53784.2;95530.0;-5.62;0.0;1.1931;0.24;108.83;-0.04;6.507;0.0
2021-03-23;54452.5;54117.5;55813.8;52992.3;84840.0;0.54;1.0;1.1849;-0.69;108.56;-0.25;6.516;0.14
2021-03-24;52325.4;54309.1;57169.4;51725.4;137910.0;-3.91;0.0;1.1812;-0.31;108.72;0.15;6.523;0.11
2021-03-25;51322.3;52330.0;53175.4;50441.3;143350.0;-1.92;0.0;1.1764;-0.41;109.17;0.41;6.5452;0.34
2021-03-26;55036.1;51317.4;55074.1;51302.0;100300.0;7.24;1.0;1.1796;0.27;109.64;0.43;6.5412;-0.06
2021-03-27;55862.9;55033.8;56531.1;54010.2;73870.0;1.5;1.0;1.1796;0.27;109.64;0.43;6.5412;-0.06
2021-03-28;55765.2;55856.9;56504.2;54711.3;58710.0;-0.17;0.0;1.1796;0.27;109.64;0.43;6.5412;-0.06
2021-03-29;57616.2;55764.7;58392.6;54951.1;107910.0;3.32;1.0;1.1762;-0.29;109.78;0.13;6.5678;0.41
2021-03-30;58771.3;57614.6;59366.9;57077.1;86210.0;2.0;1.0;1.1714;-0.41;110.34;0.51;6.5716;0.06
2021-03-31;58763.7;58771.4;59795.6;56991.6;98060.0;-0.01;0.0;1.1728;0.12;110.7;0.33;6.5518;-0.3
2021-04-01;58718.3;58763.2;59406.5;58040.7;69040.0;-0.08;0.0;1.1775;0.4;110.6;-0.09;6.5645;0.19
2021-04-02;58977.3;58718.2;60134.9;58466.5;72370.0;0.44;1.0;1.1762;-0.11;110.71;0.1;6.5646;0.0
2021-04-03;57059.9;58976.8;59770.5;56906.7;68740.0;-3.25;0.0;1.1762;-0.11;110.71;0.1;6.5646;0.0
2021-04-04;58199.9;57059.7;58464.8;56470.6;57210.0;2.0;1.0;1.1762;-0.11;110.71;0.1;6.5646;0.0
2021-04-05;58993.4;58202.3;59205.1;56842.7;54130.0;1.36;1.0;1.1762;-0.11;110.71;0.1;6.5646;0.0
2021-04-06;57996.3;59169.0;59487.0;57403.3;77150.0;-1.69;0.0;1.1875;0.54;109.74;-0.39;6.537;-0.42
2021-04-07;55948.7;57996.3;58627.7;55489.3;110690.0;-3.53;0.0;1.187;-0.04;109.84;0.09;6.5415;0.07
2021-04-08;58077.4;55948.0;58136.7;55721.6;64780.0;3.8;1.0;1.1912;0.35;109.24;-0.55;6.5505;0.14
2021-04-09;58118.7;58076.8;58890.9;57686.0;59220.0;0.07;1.0;1.1896;-0.13;109.65;0.38;6.5522;0.03
2021-04-10;59748.4;58127.4;61229.0;57900.0;103720.0;2.8;1.0;1.1896;-0.13;109.65;0.38;6.5522;0.03
2021-04-11;59978.7;59772.4;60667.1;59250.3;58200.0;0.39;1.0;1.1896;-0.13;109.65;0.38;6.5522;0.03
2021-04-12;59863.8;59982.1;61259.9;59569.2;81880.0;-0.19;0.0;1.1909;0.11;109.37;-0.26;6.5443;-0.12
2021-04-13;63540.9;59863.6;63659.0;59839.4;126560.0;6.14;1.0;1.1946;0.31;109.05;-0.29;6.5431;-0.02
2021-04-14;62980.4;63544.2;64778.0;61366.3;130430.0;-0.88;0.0;1.1978;0.27;108.91;-0.13;6.5292;-0.21
2021-04-15;63216.0;62978.6;63729.1;62067.5;76970.0;0.37;1.0;1.1965;-0.11;108.74;-0.16;6.522;-0.11
2021-04-16;61379.7;63211.6;63518.5;60027.3;136850.0;-2.9;0.0;1.1983;0.15;108.77;0.03;6.5203;-0.03
2021-04-17;60041.9;61358.3;62509.1;59672.1;84080.0;-2.18;0.0;1.1983;0.15;108.77;0.03;6.5203;-0.03
2021-04-18;56207.1;60043.2;60362.1;51817.6;216810.0;-6.39;0.0;1.1983;0.15;108.77;0.03;6.5203;-0.03
2021-04-19;55646.1;56208.1;57517.0;54272.3;117510.0;-1.0;0.0;1.2033;0.42;108.15;-0.57;6.5085;-0.18
2021-04-20;56483.2;55645.1;57054.9;53422.5;115490.0;1.5;1.0;1.2033;0.0;108.08;-0.06;6.4981;-0.16
2021-04-21;53820.2;56479.5;56764.4;53657.6;100260.0;-4.71;0.0;1.2033;0.0;108.05;-0.03;6.4903;-0.12
2021-04-22;51729.5;53821.3;55408.4;50590.9;168130.0;-3.88;0.0;1.2015;-0.15;107.96;-0.08;6.491;0.01
2021-04-23;51143.6;51707.1;52099.9;47659.4;214460.0;-1.13;0.0;1.2099;0.7;107.91;-0.05;6.4945;0.05
2021-04-24;50088.9;51140.8;51183.0;48775.2;82250.0;-2.06;0.0;1.2099;0.7;107.91;-0.05;6.4945;0.05
2021-04-25;48963.6;50088.2;50532.4;47098.5;59200.0;-2.25;0.0;1.2099;0.7;107.91;-0.05;6.4945;0.05
2021-04-26;54020.5;48963.5;54320.9;48815.9;129760.0;10.33;1.0;1.2083;-0.13;108.08;0.16;6.4844;-0.16
2021-04-27;55036.5;54011.1;55427.8;53345.0;84080.0;1.88;1.0;1.209;0.06;108.68;0.56;6.483;-0.02
2021-04-28;54841.4;55036.0;56419.9;53876.4;86960.0;-0.35;0.0;1.2123;0.27;108.59;-0.08;6.4771;-0.09
2021-04-29;53560.8;54838.6;55173.7;52400.0;83900.0;-2.34;0.0;1.2118;-0.04;108.91;0.29;6.471;-0.09
2021-04-30;57720.3;53562.3;57925.6;53088.7;103740.0;7.77;1.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-01;57807.1;57719.1;58449.4;57029.5;63410.0;0.15;1.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-02;56603.8;57807.2;57868.4;56110.5;53610.0;-2.08;0.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-03;57169.8;56605.8;58925.1;56562.4;89240.0;1.0;1.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-04;53741.5;57170.6;57201.3;53741.5;132330.0;-6.0;0.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-05;57441.3;53872.5;57936.4;53872.5;119820.0;6.88;1.0;1.2018;-0.83;109.27;0.33;6.473;0.03
2021-05-06;56405.4;57441.0;58364.9;55294.5;109020.0;-1.8;0.0;1.2064;0.49;109.08;-0.09;6.4598;-0.2
2021-05-07;57337.2;56411.4;58639.3;55300.1;110010.0;1.65;1.0;1.2163;0.82;108.6;-0.44;6.431;-0.45
2021-05-08;58840.1;57330.3;59471.1;56972.2;101270.0;2.62;1.0;1.2163;0.82;108.6;-0.44;6.431;-0.45
2021-05-09;58238.3;58840.6;59227.0;56414.4;103590.0;-1.02;0.0;1.2163;0.82;108.6;-0.44;6.431;-0.45
2021-05-10;55848.9;58251.2;59523.9;53678.3;142610.0;-4.1;0.0;1.2129;-0.28;108.78;0.17;6.4156;-0.24
2021-05-11;56695.7;55846.1;56871.1;54550.4;96470.0;1.52;1.0;1.2146;0.14;108.61;-0.16;6.4285;0.2
2021-05-12;49384.2;56694.5;57938.5;49187.0;160740.0;-12.9;0.0;1.2069;-0.63;109.65;0.96;6.4566;0.44
2021-05-13;49704.6;49398.2;51337.3;46331.1;236710.0;0.65;1.0;1.2078;0.07;109.45;-0.18;6.4506;-0.09
2021-05-14;49839.8;49704.9;51459.2;48874.0;118840.0;0.27;1.0;1.214;0.51;109.34;-0.1;6.4367;-0.22
2021-05-15;46708.8;49839.1;50640.9;46650.2;131910.0;-6.28;0.0;1.214;0.51;109.34;-0.1;6.4367;-0.22
2021-05-16;46426.4;46729.3;49764.3;43920.8;180070.0;-0.6;0.0;1.214;0.51;109.34;-0.1;6.4367;-0.22
2021-05-17;43541.3;46424.2;46545.4;42201.5;274760.0;-6.21;0.0;1.2151;0.09;109.19;-0.14;6.4388;0.03
2021-05-18;42897.3;43538.5;45770.9;42293.9;154960.0;-1.48;0.0;1.222;0.57;108.88;-0.28;6.425;-0.21
2021-05-19;36720.5;42898.3;43516.6;30261.7;607100.0;-14.4;0.0;1.2172;-0.39;109.21;0.3;6.4342;0.14
2021-05-20;40717.2;36706.8;42425.9;35010.4;269750.0;10.88;1.0;1.2226;0.44;108.75;-0.42;6.4339;-0.0
2021-05-21;37297.4;40611.2;42108.3;33592.3;315500.0;-8.4;0.0;1.2179;-0.38;108.94;0.17;6.4339;0.0
2021-05-22;37448.3;37291.0;38776.0;35314.9;185830.0;0.4;1.0;1.2179;-0.38;108.94;0.17;6.4339;0.0
2021-05-23;34679.7;37446.8;38248.7;31192.4;325730.0;-7.39;0.0;1.2179;-0.38;108.94;0.17;6.4339;0.0
2021-05-24;38750.6;34720.3;39851.7;34474.6;244880.0;11.74;1.0;1.2215;0.3;108.74;-0.18;6.4177;-0.25
2021-05-25;38378.3;38753.6;39740.8;36540.7;163010.0;-0.96;0.0;1.225;0.29;108.76;0.02;6.41;-0.12
2021-05-26;39249.2;38375.7;40750.0;37847.0;153800.0;2.27;1.0;1.219;-0.49;109.14;0.35;6.3905;-0.3
2021-05-27;38417.3;39249.0;40322.2;37190.8;122930.0;-2.12;0.0;1.2192;0.02;109.8;0.6;6.3824;-0.13
2021-05-28;35662.5;38543.2;38844.1;34772.4;199580.0;-7.17;0.0;1.2189;-0.02;109.81;0.01;6.3674;-0.24
2021-05-29;34584.6;35664.5;37227.1;33664.2;160430.0;-3.02;0.0;1.2189;-0.02;109.81;0.01;6.3674;-0.24
2021-05-30;35652.8;34589.3;36388.6;33441.0;104180.0;3.09;1.0;1.2189;-0.02;109.81;0.01;6.3674;-0.24
2021-05-31;37298.6;35644.0;37480.7;34213.2;131700.0;4.62;1.0;1.2225;0.3;109.54;-0.25;6.3688;0.02
2021-06-01;36687.6;37294.3;37850.3;35742.7;113480.0;-1.64;0.0;1.2211;-0.11;109.45;-0.08;6.3796;0.17
2021-06-02;37555.8;36687.7;38199.9;35981.1;96890.0;2.37;1.0;1.2209;-0.02;109.54;0.08;6.3805;0.01
2021-06-03;39187.3;37555.7;39462.3;37193.6;106440.0;4.34;1.0;1.2124;-0.7;110.28;0.68;6.4036;0.36
2021-06-04;36851.3;39191.4;39255.4;35659.9;127710.0;-5.96;0.0;1.2165;0.34;109.49;-0.72;6.3945;-0.14
2021-06-05;35520.0;36841.2;37887.6;34832.0;101480.0;-3.61;0.0;1.2165;0.34;109.49;-0.72;6.3945;-0.14
2021-06-06;35815.4;35518.7;36434.0;35265.3;62200.0;0.83;1.0;1.2165;0.34;109.49;-0.72;6.3945;-0.14
2021-06-07;33578.0;35815.4;36754.6;33410.1;119500.0;-6.25;0.0;1.2189;0.2;109.24;-0.23;6.3963;0.03
2021-06-08;33382.9;33574.6;34047.8;31158.1;193540.0;-0.58;0.0;1.2171;-0.15;109.49;0.23;6.4;0.06
2021-06-09;37332.2;33385.5;37517.6;32428.6;209820.0;11.83;1.0;1.2178;0.06;109.61;0.11;6.3865;-0.21
2021-06-10;36649.4;37375.2;38340.8;35824.0;154320.0;-1.83;0.0;1.2169;-0.07;109.31;-0.27;6.3929;0.1
2021-06-11;37314.6;36654.3;37641.1;36003.3;109150.0;1.81;1.0;1.2106;-0.52;109.65;0.31;6.3967;0.06
2021-06-12;35467.5;37334.4;37437.3;34703.3;87730.0;-4.95;0.0;1.2106;-0.52;109.65;0.31;6.3967;0.06
2021-06-13;39022.9;35467.5;39321.6;34827.0;123320.0;10.02;1.0;1.2106;-0.52;109.65;0.31;6.3967;0.06
2021-06-14;40529.4;39024.1;40970.4;38769.9;157350.0;3.86;1.0;1.2106;-0.52;109.65;0.31;6.3967;0.06
2021-06-15;40156.1;40522.5;41318.0;39589.9;117550.0;-0.92;0.0;1.2124;0.05;110.07;0.01;6.4052;0.13
2021-06-16;38336.0;40148.1;40494.4;38156.4;123520.0;-4.53;0.0;1.1994;-1.07;110.69;0.56;6.3969;-0.13
2021-06-17;38052.0;38337.8;39529.9;37425.3;109580.0;-0.74;0.0;1.1906;-0.73;110.2;-0.44;6.4477;0.79
2021-06-18;35749.4;38045.5;38166.0;35198.5;102840.0;-6.05;0.0;1.186;-0.39;110.19;-0.01;6.4525;0.07
2021-06-19;35513.4;35770.0;36357.3;34845.5;105460.0;-0.66;0.0;1.186;-0.39;110.19;-0.01;6.4525;0.07
2021-06-20;35595.8;35510.9;36097.9;33378.0;137480.0;0.23;1.0;1.186;-0.39;110.19;-0.01;6.4525;0.07
2021-06-21;31692.0;35597.9;35708.4;31284.1;256870.0;-10.97;0.0;1.1915;0.46;110.3;0.1;6.4659;0.21
2021-06-22;32496.4;31682.7;33272.5;28901.8;309650.0;2.54;1.0;1.1938;0.19;110.64;0.31;6.4811;0.24
2021-06-23;33674.3;32498.3;34784.3;31736.5;173340.0;3.62;1.0;1.1925;-0.11;110.94;0.27;6.4727;-0.13
2021-06-24;34665.8;33678.1;35249.9;32356.7;119250.0;2.94;1.0;1.193;0.04;110.86;-0.07;6.4701;-0.04
2021-06-25;31594.0;34660.5;35490.9;31337.9;193430.0;-8.86;0.0;1.1933;0.03;110.77;-0.08;6.4545;-0.24
2021-06-26;32243.4;31592.1;32643.0;30206.9;156670.0;2.06;1.0;1.1933;0.03;110.77;-0.08;6.4545;-0.24
2021-06-27;34678.5;32247.1;34685.5;32041.7;148800.0;7.55;1.0;1.1933;0.03;110.77;-0.08;6.4545;-0.24
2021-06-28;34475.9;34682.2;35231.2;33944.9;112000.0;-0.58;0.0;1.1924;-0.08;110.62;-0.14;6.4555;0.02
2021-06-29;35834.7;34477.3;36590.3;34247.6;97270.0;3.94;1.0;1.1895;-0.24;110.5;-0.11;6.4635;0.12
2021-06-30;35026.9;35832.6;36089.5;34126.6;107070.0;-2.25;0.0;1.1855;-0.34;111.1;0.54;6.4566;-0.11
2021-07-01;33543.6;35030.7;35032.7;32839.2;27410.0;-4.23;0.0;1.1848;-0.06;111.5;0.36;6.4679;0.18
2021-07-02;33813.4;33542.2;33925.9;32734.6;78930.0;0.8;1.0;1.1864;0.14;111.04;-0.41;6.4721;0.06
2021-07-03;34742.8;33814.2;34909.8;33363.3;55690.0;2.75;1.0;1.1864;0.14;111.04;-0.41;6.4721;0.06
2021-07-04;35298.2;34742.8;35957.6;34740.1;56130.0;1.6;1.0;1.1864;0.14;111.04;-0.41;6.4721;0.06
2021-07-05;33687.8;35297.0;35300.5;33164.1;88360.0;-4.56;0.0;1.1861;-0.03;110.96;-0.07;6.463;-0.14
2021-07-06;34225.6;33688.5;35062.0;33581.7;83630.0;1.6;1.0;1.1822;-0.33;110.6;-0.32;6.4752;0.19
2021-07-07;33867.8;34228.7;35036.6;33801.3;72030.0;-1.05;0.0;1.1789;-0.28;110.65;0.05;6.4718;-0.05
2021-07-08;32866.3;33859.4;33923.2;32146.9;108090.0;-2.96;0.0;1.1842;0.45;109.79;-0.78;6.4898;0.28
2021-07-09;33797.4;32866.3;34079.2;32367.0;67140.0;2.83;1.0;1.1873;0.26;110.14;0.32;6.4788;-0.17
2021-07-10;33510.6;33797.7;34221.0;33056.8;50940.0;-0.85;0.0;1.1873;0.26;110.14;0.32;6.4788;-0.17
2021-07-11;34227.7;33510.8;34580.6;33319.8;35720.0;2.14;1.0;1.1873;0.26;110.14;0.32;6.4788;-0.17
2021-07-12;33113.0;34228.3;34598.0;32662.8;63240.0;-3.26;0.0;1.1859;-0.12;110.35;0.19;6.4751;-0.06
2021-07-13;32728.1;33106.1;33307.7;32259.5;60040.0;-1.16;0.0;1.1774;-0.72;110.61;0.24;6.4685;-0.1
2021-07-14;32820.7;32727.8;33051.9;31611.2;69560.0;0.28;1.0;1.1835;0.52;109.99;-0.56;6.4688;0.0
2021-07-15;31840.5;32820.5;33157.0;31175.8;76950.0;-2.99;0.0;1.1812;-0.19;109.86;-0.12;6.4569;-0.18
2021-07-16;31394.0;31842.3;32239.8;31062.2;70480.0;-1.4;0.0;1.1805;-0.06;110.08;0.2;6.4785;0.33
2021-07-17;31518.6;31384.4;31914.8;31207.8;58060.0;0.4;1.0;1.1805;-0.06;110.08;0.2;6.4785;0.33
2021-07-18;31785.4;31517.9;32408.2;31220.6;57010.0;0.85;1.0;1.1805;-0.06;110.08;0.2;6.4785;0.33
2021-07-19;30837.2;31782.9;31887.0;30478.2;77480.0;-2.98;0.0;1.1798;-0.06;109.44;-0.58;6.4893;0.17
2021-07-20;29793.8;30835.4;31040.8;29310.2;97460.0;-3.38;0.0;1.1779;-0.16;109.84;0.37;6.4845;-0.07
2021-07-21;32131.4;29794.7;32794.6;29519.3;118340.0;7.85;1.0;1.1792;0.11;110.27;0.39;6.4664;-0.28
2021-07-22;32298.9;32131.7;32585.4;31729.4;64870.00000000001;0.52;1.0;1.177;-0.19;110.14;-0.12;6.4699;0.05
2021-07-23;33603.3;32297.9;33605.6;32041.1;66150.0;4.04;1.0;1.1771;0.01;110.54;0.36;6.4808;0.17
2021-07-24;33824.8;33600.5;33955.0;33412.9;67140.0;0.66;1.0;1.1771;0.01;110.54;0.36;6.4808;0.17
2021-07-25;35391.1;34392.5;35391.1;33881.3;65099.99999999999;4.63;1.0;1.1771;0.01;110.54;0.36;6.4808;0.17
2021-07-26;37276.6;35392.3;40522.9;35236.7;177630.0;5.33;1.0;1.1799;0.24;110.34;-0.18;6.4825;0.03
2021-07-27;39452.0;37294.3;39455.9;36427.4;100240.0;5.84;1.0;1.1814;0.13;109.76;-0.53;6.5104;0.43
2021-07-28;40003.2;39450.4;40862.2;38883.8;148920.0;1.4;1.0;1.1842;0.24;109.9;0.13;6.4905;-0.31
2021-07-29;40001.4;40009.0;40630.7;39340.8;75300.0;-0.0;0.0;1.1886;0.37;109.46;-0.4;6.4562;-0.53
2021-07-30;42203.4;40001.1;42264.4;38358.4;98450.0;5.5;1.0;1.187;-0.13;109.7;0.22;6.4609;0.07
2021-07-31;41553.7;42201.4;42285.3;41066.4;44650.0;-1.54;0.0;1.187;-0.13;109.7;0.22;6.4609;0.07
2021-08-01;39878.3;41510.0;42565.0;39556.5;80330.0;-4.03;0.0;1.187;-0.13;109.7;0.22;6.4609;0.07
2021-08-02;39168.4;39869.8;40449.0;38692.5;74810.0;-1.78;0.0;1.1867;-0.03;109.28;-0.38;6.462;0.02
2021-08-03;38130.3;39167.4;39766.6;37688.2;260.0;-2.65;0.0;1.186;-0.06;109.04;-0.22;6.47;0.12
2021-08-04;39736.9;38188.4;39956.5;37556.0;79220.0;4.21;1.0;1.1835;-0.21;109.47;0.39;6.4655;-0.07
2021-08-05;40867.2;39734.4;41366.3;37365.4;130600.0;2.84;1.0;1.1832;-0.03;109.74;0.25;6.4608;-0.07
2021-08-06;42795.4;40868.4;43253.4;39905.4;111930.0;4.72;1.0;1.176;-0.61;110.25;0.46;6.4825;0.34
2021-08-07;44614.2;42784.7;44697.3;42611.0;112840.0;4.25;1.0;1.176;-0.61;110.25;0.46;6.4825;0.34
2021-08-08;43792.8;44584.9;45284.1;43314.4;105250.0;-1.84;0.0;1.176;-0.61;110.25;0.46;6.4825;0.34
2021-08-09;46284.3;43794.9;46460.7;42824.1;117080.0;5.69;1.0;1.1737;-0.2;110.28;0.03;6.4857;0.05
2021-08-10;45593.8;46281.8;46663.4;44681.2;80550.0;-1.49;0.0;1.1718;-0.16;110.56;0.25;6.4852;-0.01
2021-08-11;45564.3;45593.2;46736.5;45367.9;75430.0;-0.06;0.0;1.1737;0.16;110.4;-0.14;6.4783;-0.11
2021-08-12;44403.4;45562.3;46213.8;43814.7;81070.0;-2.55;0.0;1.1727;-0.09;110.38;-0.02;6.4782;-0.0
2021-08-13;47809.1;44404.0;47836.0;44242.4;75270.0;7.67;1.0;1.1791;0.55;109.57;-0.73;6.4768;-0.02
2021-08-14;47081.5;47809.6;48090.9;46117.2;64290.00000000001;-1.52;0.0;1.1791;0.55;109.57;-0.73;6.4768;-0.02
2021-08-15;46991.3;47082.6;47344.1;45564.1;58110.0;-0.19;0.0;1.1791;0.55;109.57;-0.73;6.4768;-0.02
2021-08-16;45996.3;46991.6;48002.4;45672.1;2410.0;-2.12;0.0;1.1777;-0.12;109.23;-0.31;6.4742;-0.04
2021-08-17;44691.6;45907.5;47140.6;44441.3;84140.0;-2.84;0.0;1.1708;-0.59;109.57;0.31;6.4854;0.17
2021-08-18;44723.8;44691.1;46004.9;44230.0;22360.0;0.07;1.0;1.171;0.02;109.74;0.16;6.4841;-0.02
2021-08-19;46755.9;44725.9;47012.3;43986.7;77920.0;4.54;1.0;1.1674;-0.31;109.72;-0.02;6.4942;0.16
2021-08-20;49324.0;46756.7;49343.3;46646.8;83190.0;5.49;1.0;1.1696;0.19;109.8;0.07;6.5012;0.11
2021-08-21;48875.8;49330.0;49719.1;48293.5;18200.0;-0.91;0.0;1.1696;0.19;109.8;0.07;6.5012;0.11
2021-08-22;49254.5;48870.4;49480.3;48151.0;49320.0;0.77;1.0;1.1696;0.19;109.8;0.07;6.5012;0.11
2021-08-23;49539.7;49255.4;50498.8;49038.6;75370.0;0.58;1.0;1.1743;0.4;109.68;-0.11;6.4805;-0.32
2021-08-24;47714.7;49532.5;49847.4;47623.6;74260.0;-3.68;0.0;1.1753;0.09;109.62;-0.05;6.471;-0.15
2021-08-25;48994.5;47707.4;49230.2;47163.3;63540.0;2.68;1.0;1.177;0.14;109.99;0.34;6.4756;0.07
2021-08-26;46831.6;48994.4;49347.8;46360.4;73790.0;-4.41;0.0;1.175;-0.17;110.07;0.07;6.4809;0.08
2021-08-27;49064.3;46830.2;49142.0;46371.5;62470.0;4.77;1.0;1.1793;0.37;109.82;-0.23;6.4711;-0.15
2021-08-28;48897.1;49062.8;49289.4;48428.5;36730.0;-0.34;0.0;1.1793;0.37;109.82;-0.23;6.4711;-0.15
2021-08-29;48777.4;48899.7;49621.7;47870.1;47620.0;-0.24;0.0;1.1793;0.37;109.82;-0.23;6.4711;-0.15
2021-08-30;46992.7;48777.1;48886.0;46876.9;61680.0;-3.66;0.0;1.1795;0.02;109.92;0.09;6.4658;-0.08
2021-08-31;47130.4;46989.1;48217.0;46709.3;71480.0;0.29;1.0;1.1807;0.1;110.02;0.09;6.4604;-0.08
2021-09-01;48819.4;47129.2;49121.0;46533.1;74380.0;3.58;1.0;1.1837;0.25;109.99;-0.03;6.4586;-0.03
2021-09-02;49274.3;48817.8;50355.3;48612.9;80210.0;0.93;1.0;1.1873;0.3;109.92;-0.06;6.4558;-0.04
2021-09-03;49999.0;49269.5;51008.8;48377.3;88080.0;1.47;1.0;1.1882;0.08;109.73;-0.17;6.4528;-0.05
2021-09-04;49918.4;49999.3;50534.6;49461.4;48140.0;-0.16;0.0;1.1882;0.08;109.73;-0.17;6.4528;-0.05
2021-09-05;51768.6;49918.7;51878.2;49492.4;57300.0;3.71;1.0;1.1882;0.08;109.73;-0.17;6.4528;-0.05
2021-09-06;52672.1;51769.4;52726.2;51002.8;69460.0;1.75;1.0;1.1868;-0.12;109.83;0.09;6.4542;0.02
2021-09-07;46779.6;52674.2;52885.3;43072.4;187560.0;-11.19;0.0;1.1839;-0.24;110.27;0.4;6.4662;0.19
2021-09-08;46061.4;46774.1;47316.9;44493.7;100480.0;-1.54;0.0;1.1813;-0.22;110.23;-0.04;6.4612;-0.08
2021-09-09;46385.6;46057.6;47305.7;45609.0;73630.0;0.7;1.0;1.1825;0.1;109.7;-0.48;6.4514;-0.15
2021-09-10;44842.8;46385.9;47021.6;44283.6;75620.0;-3.33;0.0;1.1814;-0.09;109.93;0.21;6.444;-0.11
2021-09-11;45161.9;44844.9;45975.6;44766.6;41580.0;0.71;1.0;1.1814;-0.09;109.93;0.21;6.444;-0.11
2021-09-12;46062.3;45162.6;46386.4;44755.2;44520.0;1.99;1.0;1.1814;-0.09;109.93;0.21;6.444;-0.11
2021-09-13;44949.5;46060.8;46807.7;43463.2;96150.0;-2.42;0.0;1.1808;-0.05;109.98;0.05;6.4511;0.11
