Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;EMA_7d_ET;HTTL_ET;PSAR_ET;Trend;Residuals
2016-07-07;635.3;672.7;676.2;605.0;153610.0;-5.57;0.0;660.3623351608511;672.4139761904761;690.043888230108;661.6999999999998;633.3561117698916;582.0823853907456;Vender;Mantener_posicion;Mantener_posicion;658.3714285714285;-7.942734636499914
2016-07-08;662.8;635.3;663.4;630.2;75890.0;4.33;1.0;660.9717513706383;665.7868834586465;690.2967558088159;661.9399999999998;633.5832441911838;589.2474422673008;Comprar;Mantener_posicion;Mantener_posicion;654.3;18.85226764556301
2016-07-09;651.8;662.8;663.5;620.7;96010.0;-1.65;0.0;658.6788135279787;659.5513947368421;682.9132571031449;657.2599999999999;631.6067428968548;595.9825957312628;Vender;Mantener_posicion;Mantener_posicion;655.2857142857141;-3.3019769915889015
2016-07-10;647.1;651.8;652.0;636.8;29260.0;-0.72;0.0;655.7841101459841;655.3413947368421;679.6965836243993;653.9399999999998;628.1834163756004;602.313639987387;Mantener_posicion;Mantener_posicion;Mantener_posicion;653.6428571428571;-2.5637524365912445
2016-07-11;646.7;647.1;657.5;640.0;45940.0;-0.06;0.0;653.513082609488;654.3657894736842;666.5058548907964;648.7399999999998;630.9741451092032;608.2648215881437;Mantener_posicion;Mantener_posicion;Mantener_posicion;656.7857142857142;-19.003600469452905
2016-07-12;670.6;646.7;673.2;644.6;66590.0;3.69;1.0;657.7848119571161;655.6536842105263;674.615738093443;655.7999999999997;636.9842619065564;613.8589322928551;Comprar;Comprar;Mantener_posicion;656.9857142857143;12.46359953054718
2016-07-13;661.2;670.6;672.0;656.0;62960.0;-1.4;0.0;658.6386089678371;656.897134502924;673.8579868321091;655.4799999999998;637.1020131678905;619.1173963552839;Mantener_posicion;Mantener_posicion;Mantener_posicion;658.2571428571428;-16.63237407054815
2016-07-14;657.3;661.2;661.9;646.3;48200.0;-0.59;0.0;658.3039567258778;658.4055847953217;674.6001664809577;656.5799999999997;638.5598335190417;624.0603525739668;Vender;Vender;Mantener_posicion;662.4285714285713;10.000122506357265
2016-07-15;664.2;657.3;667.5;656.5;35830.0;1.06;1.0;659.7779675444084;659.6194152046784;675.8901227182475;659.9999999999998;644.109877281752;628.7067314195289;Comprar;Comprar;Mantener_posicion;665.8142857142858;8.737981931277256
2016-07-16;660.7;664.2;665.4;655.7;20390.0;-0.53;0.0;660.0084756583063;660.6433333333334;671.7451662925026;662.7999999999998;653.854833707497;633.0743275343572;Mantener_posicion;Mantener_posicion;Mantener_posicion;665.8857142857144;-5.001976991589061
2016-07-17;676.3;660.7;680.9;660.1;46840.0;2.37;1.0;664.0813567437298;662.1850000000001;677.052802904058;663.9399999999998;650.8271970959416;637.1798678822958;Mantener_posicion;Mantener_posicion;Mantener_posicion;666.342857142857;13.936247563408756
2016-07-18;670.4;676.3;680.4;664.6;42580.0;-0.88;0.0;665.6610175577973;663.1411111111113;679.4102017593591;665.7799999999999;652.1497982406406;641.039075809358;Mantener_posicion;Mantener_posicion;Mantener_posicion;667.3857142857142;-5.903600469452998
2016-07-19;671.1;670.4;673.2;663.6;30400.0;0.11;1.0;667.020763168348;662.7908496732028;679.5138598496907;668.5399999999998;657.566140150309;644.6667312607965;Mantener_posicion;Mantener_posicion;Mantener_posicion;665.5142857142857;4.435028101975712
2016-07-20;664.4;671.1;672.3;659.5;37560.0;-1.0;0.0;666.3655723762611;662.417091503268;679.4915718391469;668.5799999999998;657.6684281608527;648.0767273851487;Vender;Mantener_posicion;Mantener_posicion;664.7285714285714;-19.903802641976863
2016-07-21;664.6;664.4;666.5;657.8;32170.0;0.03;1.0;665.9241792821958;661.7758496732027;678.2833177686799;669.3599999999998;660.4366822313197;651.2821237420399;Mantener_posicion;Mantener_posicion;Mantener_posicion;662.3;17.42869393492871
2016-07-22;651.1;664.6;669.4;645.7;65900.0;-2.03;0.0;662.2181344616469;661.1035294117647;678.6807242157453;664.3199999999998;649.9592757842544;701.5;Mantener_posicion;Vender;Vender;659.9571428571429;1.4951247884201226
2016-07-23;655.2;651.1;658.2;648.0;29890.0;0.62;1.0;660.4636008462352;660.3611764705881;675.6407242157534;661.2799999999997;646.9192757842461;700.384;Mantener_posicion;Mantener_posicion;Mantener_posicion;657.5714285714284;-2.187691277303145
2016-07-24;659.3;655.2;664.2;651.0;29820.0;0.63;1.0;660.1727006346764;660.4064705882354;669.4053421499134;658.9199999999997;648.4346578500861;699.2903200000001;Mantener_posicion;Mantener_posicion;Mantener_posicion;656.1571428571427;7.121961849123068
2016-07-25;654.0;659.3;662.5;651.1;34380.0;-0.8;0.0;658.6295254760073;660.3429411764706;666.2196375197157;656.8399999999997;647.4603624802837;698.2185136;Mantener_posicion;Mantener_posicion;Mantener_posicion;654.6571428571428;-9.575029040881576
2016-07-26;654.4;654.0;657.8;643.5;49390.0;0.06;1.0;657.5721441070054;660.4282352941177;660.08393792553;654.7999999999997;649.5160620744695;697.168143328;Mantener_posicion;Mantener_posicion;Mantener_posicion;655.2714285714285;-2.0221147551670864
2016-07-27;654.5;654.4;659.1;646.0;29890.0;0.02;1.0;656.8041080802541;660.6858823529412;659.3774863695285;655.4799999999998;651.5825136304711;695.0214175948801;Mantener_posicion;Mantener_posicion;Mantener_posicion;655.1999999999999;-20.275231213405373
2016-07-28;654.1;654.5;658.0;650.8;28110.0;-0.06;0.0;656.1280810601905;660.9694117647059;659.3167967659898;655.2599999999998;651.2032032340097;692.9605608910848;Mantener_posicion;Mantener_posicion;Mantener_posicion;649.8571428571429;19.371551077785774
2016-07-29;655.4;654.1;657.4;651.0;27040.0;0.2;1.0;655.9460607951429;660.8447058823531;655.4711609356344;654.4799999999998;653.4888390643652;690.9821384554414;Mantener_posicion;Mantener_posicion;Mantener_posicion;643.142857142857;22.60941050270599
2016-07-30;654.7;655.4;657.5;652.1;19350.0;-0.11;0.0;655.6345455963572;660.5541176470589;655.490861642111;654.6199999999999;653.7491383578888;689.0828529172237;Mantener_posicion;Mantener_posicion;Mantener_posicion;623.0;31.883737294125297
2016-07-31;621.9;654.7;654.9;621.4;62890.0;-5.02;0.0;647.2009091972678;659.4711764705884;674.3535357891359;648.1199999999999;621.8864642108639;687.2595388005348;Mantener_posicion;Mantener_posicion;Mantener_posicion;610.4142857142857;15.46481899198011
2016-08-01;607.0;621.9;627.9;603.5;66660.0;-2.39;0.0;637.1506818979509;657.1835294117648;679.207170386709;638.6199999999999;598.0328296132908;683.3079664725027;Mantener_posicion;Mantener_posicion;Mantener_posicion;599.2857142857142;-1.2036004694529527
2016-08-02;513.4;607.0;613.8;471.4;130910.0;-15.42;0.0;606.2130114234632;651.5335294117647;714.5579246526356;610.4799999999999;506.40207534736425;676.9233291547025;Mantener_posicion;Mantener_posicion;Mantener_posicion;587.7571428571429;-75.50782904088146
2016-08-03;566.4;513.4;573.1;514.1;85930.0;10.32;1.0;596.2597585675974;645.6943014705882;690.173827496921;592.68;495.18617250307886;656.3709962392322;Mantener_posicion;Mantener_posicion;Mantener_posicion;578.0142857142857;-31.189516927691198
2016-08-04;576.2;566.4;584.9;559.5;44820.0;1.73;1.0;591.244818925698;639.69625;652.2074843391672;576.9799999999999;501.75251566083256;637.873896615309;Mantener_posicion;Mantener_posicion;Mantener_posicion;573.5714285714286;17.75726536350013
2016-08-05;574.7;576.2;580.0;565.8;27890.0;-0.27;0.0;587.1086141942735;634.7843423202614;628.3070436996844;567.54;506.7729563003155;621.2265069537781;Mantener_posicion;Mantener_posicion;Mantener_posicion;571.0285714285715;14.02369621699159
2016-08-06;586.5;574.7;596.7;565.3;25380.0;2.05;1.0;586.9564606457052;632.1414901960785;615.085964024303;563.4399999999999;511.7940359756968;606.2438562584002;Mantener_posicion;Mantener_posicion;Mantener_posicion;581.3;5.383737294125297
2016-08-07;590.8;586.5;596.0;580.9;26200.0;0.75;1.0;587.9173454842789;630.1059892623716;596.3681632271097;578.9199999999998;561.47183677289;596.7;Comprar;Mantener_posicion;Mantener_posicion;584.8;9.979104706265844
2016-08-08;589.2;590.8;594.2;585.4;24880.0;-0.27;0.0;588.2380091132093;629.3103982056591;596.911544959525;583.4799999999999;570.0484550404748;596.7;Mantener_posicion;Mantener_posicion;Mantener_posicion;586.4571428571428;-6.175029040881485
2016-08-09;585.3;589.2;591.2;581.1;25970.0;-0.68;0.0;587.503506834907;628.2918105590063;596.5875152269822;585.3;574.0124847730177;596.0;Vender;Mantener_posicion;Mantener_posicion;588.2285714285713;-4.079257612309908
2016-08-10;590.9;585.3;600.5;580.9;49570.0;0.97;1.0;588.3526301261802;626.2066951345755;593.0806607447413;588.5400000000001;583.9993392552589;471.4;Comprar;Mantener_posicion;Comprar;587.9571428571428;-16.632374070548263
2016-08-11;587.8;590.9;599.2;585.4;39830.0;-0.52;0.0;588.2144725946351;623.4351630434783;592.9780378169112;588.8;584.6219621830887;473.982;Vender;Mantener_posicion;Mantener_posicion;584.8571428571429;18.071551077785706
2016-08-12;587.1;587.8;591.1;582.2;25500.0;-0.12;0.0;587.9358544459764;620.1091666666666;591.8517805843088;588.06;584.2682194156911;476.51236;Mantener_posicion;Mantener_posicion;Mantener_posicion;581.6857142857143;15.766553359848723
2016-08-13;584.6;587.1;590.1;582.8;19300.0;-0.43;0.0;587.1018908344822;615.7927536231884;591.5592307022574;587.1399999999999;582.7207692977423;478.9921128;Mantener_posicion;Mantener_posicion;Mantener_posicion;580.9571428571428;3.826594436982475
2016-08-14;569.1;584.6;585.8;559.9;33070.0;-2.66;0.0;582.6014181258616;611.6558152173914;599.2357099607459;583.8999999999999;568.5642900392538;481.422270544;Mantener_posicion;Mantener_posicion;Mantener_posicion;578.3;-5.220895293734088
2016-08-15;567.0;569.1;575.0;559.3;33770.0;-0.37;0.0;578.7010635943963;606.5796722661396;597.370435611233;579.1199999999999;560.8695643887668;483.80382513312;Mantener_posicion;Mantener_posicion;Mantener_posicion;576.2428571428572;-18.160743326595977
2016-08-16;580.2;567.0;583.4;563.4;37690.0;2.34;1.0;579.0757976957972;600.9817165443252;593.8633329917487;577.5999999999998;561.3366670082509;486.1377486304576;Comprar;Mantener_posicion;Mantener_posicion;574.4571428571428;4.59217095911867
2016-08-17;572.3;580.2;581.1;568.7;32760.0;-1.35;0.0;577.3818482718478;595.9715584415583;588.0460284947012;574.6399999999998;561.2339715052983;488.4249936578484;Vender;Mantener_posicion;Mantener_posicion;574.1714285714286;-21.446659784834065
2016-08-18;573.4;572.3;579.5;570.8;30390.0;0.18;1.0;576.3863862038859;590.0522077922078;581.4288426722375;572.3999999999999;563.3711573277623;490.66649378469145;Mantener_posicion;Mantener_posicion;Mantener_posicion;575.8285714285714;12.700122506357197
2016-08-19;574.6;573.4;577.9;566.3;25530.0;0.2;1.0;575.9397896529144;584.0045676691728;581.9758480401853;573.4999999999998;565.0241519598143;492.8631639089977;Mantener_posicion;Mantener_posicion;Mantener_posicion;578.7571428571428;6.195124788420282
2016-08-20;582.6;574.6;583.5;572.3;23120.0;1.4;1.0;577.6048422396858;579.7858270676692;584.7039594259604;576.6199999999998;568.5360405740391;495.01590063081767;Comprar;Comprar;Mantener_posicion;579.2428571428571;3.5408801512681407
2016-08-21;580.7;582.6;585.3;577.8;14160.0;-0.33;0.0;578.3786316797643;578.8498684210527;584.988881423795;576.7199999999997;568.4511185762044;497.1255826182013;Mantener_posicion;Mantener_posicion;Mantener_posicion;580.3000000000001;4.379104706265821
2016-08-22;587.5;580.7;591.9;577.1;33560.0;1.17;1.0;580.6589737598233;579.5868421052631;590.1881158413771;579.7599999999996;569.3318841586222;499.1930709658373;Mantener_posicion;Mantener_posicion;Mantener_posicion;580.9571428571428;-2.3750290408815307
2016-08-23;583.6;587.5;589.9;578.6;32080.0;-0.67;0.0;581.3942303198675;580.7790935672515;590.2578957194587;581.7999999999996;573.3421042805405;501.2192095465205;Mantener_posicion;Mantener_posicion;Mantener_posicion;581.6428571428571;0.8064566734043357
2016-08-24;579.7;583.6;584.5;576.8;28060.0;-0.67;0.0;580.9706727399006;581.4068421052632;588.244979262693;582.8199999999997;577.3950207373064;503.2048253555901;Vender;Vender;Mantener_posicion;579.8857142857142;-19.76094549911964
2016-08-25;578.0;579.7;580.7;570.8;32730.0;-0.29;0.0;580.2280045549254;581.0474183006536;588.5777241632467;581.8999999999997;575.2222758367528;505.1507288484783;Mantener_posicion;Mantener_posicion;Mantener_posicion;579.0714285714286;14.057265363500086
2016-08-26;579.4;578.0;582.7;575.8;21170.0;0.24;1.0;580.021003416194;580.5201307189542;588.5804322632719;581.6399999999996;574.6995677367274;507.0577142715088;Mantener_posicion;Mantener_posicion;Mantener_posicion;577.1714285714286;12.580839074134412
2016-08-27;570.3;579.4;580.4;567.3;18690.0;-1.56;0.0;577.5907525621456;579.6519607843136;586.9315519812429;578.1999999999996;569.4684480187562;508.9265599860786;Mantener_posicion;Mantener_posicion;Mantener_posicion;576.2714285714285;-5.787691277303281
2016-08-28;575.0;570.3;576.3;569.2;12830.0;0.81;1.0;576.9430644216092;578.7970588235294;583.4992877132037;576.4799999999997;569.4607122867957;510.758028786357;Mantener_posicion;Mantener_posicion;Mantener_posicion;575.4428571428571;3.536247563408778
2016-08-29;574.2;575.0;578.6;571.4;23860.0;-0.13;0.0;576.2572983162069;577.9905882352941;581.7277870160714;575.3799999999995;569.0322129839277;512.5528682106299;Mantener_posicion;Mantener_posicion;Mantener_posicion;574.5857142857142;-9.303600469452862
2016-08-30;577.3;574.2;579.9;572.5;27480.0;0.54;1.0;576.5179737371551;577.3194117647059;581.3778823710833;575.2399999999996;569.1021176289158;514.3118108464173;Comprar;Mantener_posicion;Mantener_posicion;573.9999999999999;2.1493138162614915
2016-08-31;573.9;577.3;578.3;571.7;24930.0;-0.6;0.0;575.8634803028663;577.0764705882353;578.6594689954559;574.1399999999996;569.6205310045434;516.0355746294889;Vender;Mantener_posicion;Mantener_posicion;578.0714285714286;-23.74665978483402
2016-09-01;572.0;573.9;705.0;569.4;25870.0;-0.33;0.0;574.8976102271497;577.0454411764706;577.9195348524553;574.4799999999996;571.0404651475438;517.7248631368991;Mantener_posicion;Mantener_posicion;Mantener_posicion;583.0;4.128693934928641
2016-09-02;575.3;572.0;577.6;569.3;26610.0;0.58;1.0;574.9982076703623;577.1684926470588;578.0239058542023;574.5399999999996;571.0560941457969;525.2158686114232;Comprar;Mantener_posicion;Mantener_posicion;587.5142857142856;-1.8620180687226533
2016-09-03;598.8;575.3;605.0;572.6;35700.0;4.09;1.0;580.9486557527716;577.910992647059;599.1083485311267;579.4599999999997;559.8116514688727;532.4072338669662;Mantener_posicion;Comprar;Mantener_posicion;592.242857142857;6.740880151268186
2016-09-04;609.5;598.8;615.2;590.8;30690.0;1.79;1.0;588.0864918145787;579.3087499999999;616.5325317269179;585.8999999999996;555.2674682730814;539.3109445122875;Mantener_posicion;Mantener_posicion;Mantener_posicion;597.8571428571428;15.621961849123068
2016-09-05;605.8;609.5;610.6;598.8;25290.0;-0.62;0.0;592.514868860934;580.879375;623.5392770230078;592.2799999999995;561.0207229769912;545.938506731796;Mantener_posicion;Mantener_posicion;Mantener_posicion;605.5142857142857;-8.632171898024511
2016-09-06;610.4;605.8;612.0;603.5;24330.0;0.77;1.0;596.9861516457005;582.6518749999999;625.938021479722;599.9599999999996;573.9819785202772;552.3009664625241;Mantener_posicion;Mantener_posicion;Mantener_posicion;612.3571428571429;-3.107829040881489
2016-09-07;613.2;610.4;616.5;606.2;30030.0;0.45;1.0;601.0396137342753;584.4240416666667;617.4786920669089;607.5399999999996;597.6013079330903;558.4089278040232;Mantener_posicion;Mantener_posicion;Mantener_posicion;616.0285714285714;-22.40380264197675
2016-09-08;625.6;613.2;629.3;611.3;36330.0;2.02;1.0;607.1797103007066;586.6946666666666;626.4528594769351;612.8999999999995;599.3471405230639;564.2725706918623;Mantener_posicion;Mantener_posicion;Mantener_posicion;615.4714285714285;25.25726536350013
2016-09-09;623.2;625.6;627.6;617.3;28330.0;-0.39;0.0;611.1847827255299;589.3572083333332;630.7817832503598;615.6399999999996;600.4982167496395;569.9016678641877;Mantener_posicion;Mantener_posicion;Mantener_posicion;615.7857142857143;17.76655335984872
2016-09-10;624.5;623.2;627.5;621.1;15280.0;0.22;1.0;614.5135870441475;591.856;631.9761263887613;619.3799999999995;606.7838736112378;575.3056011496202;Mantener_posicion;Mantener_posicion;Mantener_posicion;615.5285714285715;9.155165865553784
2016-09-11;605.6;624.5;630.8;592.8;36540.0;-3.03;0.0;612.2851902831106;593.6356372549019;633.988378207177;618.4199999999995;602.851621792822;580.4933771036353;Vender;Mantener_posicion;Mantener_posicion;615.0;-5.420895293734134
2016-09-12;608.0;605.6;610.6;603.0;27950.0;0.39;1.0;611.213892712333;595.2127647058825;634.7900660539098;617.3799999999995;599.9699339460893;585.47364201949;Mantener_posicion;Mantener_posicion;Mantener_posicion;612.5;-13.417886183738732
2016-09-13;608.6;608.0;612.0;604.9;27520.0;0.1;1.0;610.5604195342497;596.3183496732025;630.2430378466458;613.9799999999996;597.7169621533533;590.2546963387103;Mantener_posicion;Mantener_posicion;Mantener_posicion;610.3;-2.8506861837385085
2016-09-14;609.5;608.6;612.2;606.4;24240.0;0.15;1.0;610.2953146506873;597.7921568627451;624.7494633498677;611.2399999999996;597.7305366501314;594.8445084851619;Mantener_posicion;Mantener_posicion;Mantener_posicion;607.8142857142856;-17.889516927691016
2016-09-15;608.1;609.5;610.7;605.1;22690.0;-0.23;0.0;609.7464859880155;599.4823529411765;610.5479721794229;607.9599999999996;605.3720278205762;599.2507281457554;Mantener_posicion;Mantener_posicion;Mantener_posicion;608.5428571428571;14.685836792071576
2016-09-16;607.8;608.1;610.4;605.2;21850.0;-0.05;0.0;609.2598644910116;600.67283625731;609.6198360550876;608.3999999999996;607.1801639449117;603.4806990199252;Mantener_posicion;Mantener_posicion;Mantener_posicion;608.8;9.352267645563012
2016-09-17;607.1;607.8;609.6;604.5;15890.0;-0.12;0.0;608.7198983682588;602.0535672514619;609.826984754621;608.2199999999996;606.6130152453782;705.0;Mantener_posicion;Mantener_posicion;Vender;608.8857142857144;-1.6019769915890831
2016-09-18;610.7;607.1;612.4;605.2;16329.999999999998;0.6;1.0;609.2149237761942;602.9717134502923;611.2248791076515;608.6399999999996;606.0551208923478;702.99;Comprar;Mantener_posicion;Mantener_posicion;607.1285714285714;7.550533277694512
2016-09-19;609.8;610.7;612.4;607.0;21240.0;-0.14;0.0;609.3611928321457;604.1120263157893;611.3743223443327;608.6999999999996;606.0256776556665;701.0202;Mantener_posicion;Mantener_posicion;Mantener_posicion;605.3428571428572;-4.460743326595933
2016-09-20;609.2;609.8;611.3;605.9;22610.0;-0.1;0.0;609.3208946241093;604.9188471177944;611.5411447882228;608.9199999999997;606.2988552117766;699.0897960000001;Vender;Mantener_posicion;Mantener_posicion;604.6428571428571;3.4064566734043584
2016-09-21;597.2;609.2;608.8;591.7;36860.0;-1.98;0.0;606.2906709680819;605.7789761904762;616.6881747557993;606.7999999999996;596.9118252441999;697.19800008;Mantener_posicion;Vender;Mantener_posicion;603.9999999999999;-26.375231213405282
2016-09-22;595.6;597.2;599.8;592.8;22440.0;-0.26;0.0;603.6180032260614;607.4100476190476;617.8002255620386;604.4999999999997;591.1997744379607;692.9780800768001;Mantener_posicion;Mantener_posicion;Mantener_posicion;602.6857142857142;8.042979649214466
2016-09-23;602.9;595.6;603.7;594.1;25920.0;1.22;1.0;603.438502419546;608.556619047619;614.7068007546985;602.9399999999997;591.1731992453009;688.926956873728;Mantener_posicion;Mantener_posicion;Mantener_posicion;602.2142857142857;11.037981931277324
2016-09-24;602.6;602.9;605.9;600.5;13470.0;-0.05;0.0;603.2288768146595;609.1406904761906;611.1233050456016;601.4999999999998;591.876694954398;685.0378785987789;Mantener_posicion;Mantener_posicion;Mantener_posicion;601.6857142857143;1.0980230084109623
2016-09-25;601.5;602.6;604.9;598.3;13280.0;-0.18;0.0;602.7966576109947;609.267;605.9340773347092;599.9599999999997;593.9859226652902;681.3043634548277;Mantener_posicion;Mantener_posicion;Mantener_posicion;602.7571428571429;2.7219618491229762
2016-09-26;606.5;601.5;608.5;598.2;27510.0;0.84;1.0;603.722493208246;609.0760000000001;608.8892573868035;601.8199999999997;594.7507426131959;677.7201889166346;Comprar;Mantener_posicion;Mantener_posicion;604.0571428571428;-6.475029040881553
2016-09-27;605.5;606.5;609.0;601.7;25550.0;-0.18;0.0;604.1668699061845;608.7860000000003;607.5651029203295;603.7999999999997;600.0348970796699;674.2793813599692;Mantener_posicion;Mantener_posicion;Mantener_posicion;604.8;-0.4506861837385312
2016-09-28;604.7;605.5;606.9;602.6;18940.0;-0.13;0.0;604.3001524296384;608.1920000000001;607.8556190281462;604.1599999999996;600.4643809718531;670.9762061055704;Mantener_posicion;Mantener_posicion;Mantener_posicion;606.3428571428572;-21.21808835626255
2016-09-29;604.7;604.7;607.2;602.0;25320.0;0.0;0.0;604.4001143222288;607.412;607.9323722945218;604.5799999999997;601.2276277054776;667.8051578613477;Mantener_posicion;Mantener_posicion;Mantener_posicion;607.6571428571428;12.171551077785843
2016-09-30;608.1;604.7;608.8;602.3;23950.0;0.57;1.0;605.3250857416716;606.559;608.4674890459116;605.8999999999997;603.3325109540879;664.7609515468937;Mantener_posicion;Comprar;Mantener_posicion;608.3857142857144;10.066553359848678
2016-10-01;613.4;608.1;615.0;607.1;16930.0;0.87;1.0;607.3438143062538;606.1795000000001;613.8895688211059;607.2799999999997;600.6704311788936;661.838513485018;Mantener_posicion;Mantener_posicion;Mantener_posicion;608.8857142857142;4.698023008410985
2016-10-02;610.7;613.4;614.2;607.7;16540.0;-0.44;0.0;608.1828607296903;606.094;615.1157633861994;608.3199999999997;601.5242366138;659.0329729456173;Mantener_posicion;Mantener_posicion;Mantener_posicion;609.9;4.779104706265912
2016-10-03;611.6;610.7;613.2;608.5;21950.0;0.15;1.0;609.0371455472678;606.1904999999999;615.757061994172;609.6999999999997;603.6429380058274;656.3396540277926;Mantener_posicion;Mantener_posicion;Mantener_posicion;610.8;-8.117886183738664
2016-10-04;609.0;611.6;612.7;606.5;24990.0;-0.43;0.0;609.0278591604508;606.2543421052632;614.3178717382162;610.5599999999997;606.8021282617832;653.7540678666809;Vender;Mantener_posicion;Mantener_posicion;611.9285714285713;-4.079257612309908
2016-10-05;611.8;609.0;613.7;608.0;23400.0;0.47;1.0;609.7208943703381;606.3466842105264;614.1844410206243;611.2999999999996;608.415558979375;651.2719051520137;Comprar;Mantener_posicion;Mantener_posicion;612.5428571428571;-20.318088356262574
2016-10-06;611.0;611.8;612.7;608.5;21630.0;-0.14;0.0;610.0406707777536;606.4833684210527;612.8055477837246;610.8199999999996;608.8344522162746;648.8890289459331;Mantener_posicion;Mantener_posicion;Mantener_posicion;613.2714285714285;12.857265363500154
2016-10-07;616.0;611.0;619.4;609.1;32730.0;0.83;1.0;611.5305030833151;606.6868421052633;616.4519142600935;611.8799999999995;607.3080857399056;646.6014677880958;Mantener_posicion;Mantener_posicion;Mantener_posicion;614.0857142857143;12.266553359848723
2016-10-08;617.7;616.0;619.6;614.9;13620.0;0.26;1.0;613.0728773124863;606.9989473684211;619.5795061540881;613.0999999999997;606.6204938459113;644.4054090765719;Mantener_posicion;Mantener_posicion;Mantener_posicion;618.5857142857143;-0.7019769915889922
2016-10-09;615.8;617.7;618.3;613.0;13430.0;-0.3;0.0;613.7546579843647;607.3389473684211;619.6532263575624;614.4599999999997;609.266773642437;642.297192713509;Mantener_posicion;Mantener_posicion;Mantener_posicion;622.0428571428572;-2.2637524365914037
2016-10-10;617.3;615.8;618.8;612.8;25230.0;0.25;1.0;614.6409934882736;607.9773684210527;620.3476507810126;615.5599999999997;610.7723492189868;640.2733050049687;Mantener_posicion;Mantener_posicion;Mantener_posicion;625.5571428571427;-17.175029040881483
2016-10-11;640.5;617.3;642.3;615.6;55770.0;3.75;1.0;621.1057451162052;609.3510526315789;640.5558005854901;621.4599999999997;602.3641994145092;591.7;Mantener_posicion;Mantener_posicion;Comprar;628.6857142857142;10.663599530547225
2016-10-12;636.0;640.5;642.5;632.2;26950.0;-0.7;0.0;624.8293088371539;610.803894736842;646.5770452478758;625.4599999999997;604.3429547521235;592.712;Mantener_posicion;Mantener_posicion;Mantener_posicion;631.4428571428571;-15.018088356262506
2016-10-13;635.6;636.0;639.5;632.3;25620.0;-0.06;0.0;627.5219816278654;611.8731363636364;649.7461729926298;629.0399999999997;608.3338270073697;594.70352;Mantener_posicion;Mantener_posicion;Mantener_posicion;634.9142857142857;15.814408220642953
2016-10-14;637.9;635.6;640.5;630.7;31420.0;0.37;1.0;630.1164862208991;612.8854412315374;649.9876011568664;633.4599999999998;616.9323988431332;596.6153792;Mantener_posicion;Mantener_posicion;Mantener_posicion;637.7857142857142;10.466553359848769
2016-10-15;637.0;637.9;641.4;635.1;12380.0;-0.14;0.0;631.8373646656744;613.5048747035573;640.8894125580404;637.3999999999999;633.9105874419594;598.450764032;Mantener_posicion;Mantener_posicion;Mantener_posicion;637.0428571428571;0.14088015126816367
2016-10-16;640.1;637.0;642.2;636.4;12890.0;0.49;1.0;633.9030234992558;614.1488578831797;640.5284887408993;637.3199999999998;634.1115112591003;600.2127334707201;Mantener_posicion;Mantener_posicion;Mantener_posicion;636.0571428571429;8.021961849122931
2016-10-17;637.4;640.1;641.3;634.9;27690.0;-0.43;0.0;634.7772676244418;614.7277855072464;640.5312113538392;637.5999999999998;634.6687886461604;601.9042241318913;Mantener_posicion;Mantener_posicion;Mantener_posicion;635.0142857142856;-6.532171898024375
2016-10-18;635.3;637.4;639.3;632.2;24600.0;-0.32;0.0;634.9079507183313;615.3746222222223;640.639935483363;637.5399999999997;634.4400645166364;603.5280551666157;Mantener_posicion;Mantener_posicion;Mantener_posicion;633.9571428571428;0.19217095911857918
2016-10-19;629.1;635.3;637.3;624.1;35290.0;-0.99;0.0;633.4559630387485;615.9571111111112;643.1354333659639;635.7799999999997;628.4245666340356;605.086932959951;Vender;Mantener_posicion;Mantener_posicion;636.6;-27.07523121340544
2016-10-20;628.3;629.1;630.8;625.5;20940.0;-0.11;0.0;632.1669722790614;616.6360000000001;643.2899513512806;634.0399999999997;624.7900486487189;606.583455641553;Mantener_posicion;Mantener_posicion;Mantener_posicion;638.4428571428571;4.985836792071531
2016-10-21;630.5;628.3;633.3;627.6;28090.0;0.34;1.0;631.7502292092961;617.8194482758621;639.2937298527874;632.1199999999998;624.9462701472122;608.0201174158908;Mantener_posicion;Mantener_posicion;Mantener_posicion;640.3142857142858;0.5379819312772103
2016-10-22;655.5;630.5;659.9;629.7;37100.0;3.97;1.0;637.6876719069721;619.5924433497537;656.0880121879404;635.7399999999998;615.3919878120591;609.3993127192551;Comprar;Mantener_posicion;Mantener_posicion;642.5571428571428;13.12659443698243
2016-10-23;653.0;655.5;661.2;648.8;21910.0;-0.37;0.0;641.515753930229;621.7888484765554;663.8174489301774;639.2799999999997;614.7425510698221;612.4293539560998;Mantener_posicion;Mantener_posicion;Mantener_posicion;649.0714285714284;7.907676134837402
2016-10-24;650.5;653.0;654.3;645.7;33240.0;-0.39;0.0;643.7618154476718;624.2072479053514;666.9398545761335;643.5599999999997;620.180145423866;616.3310056396118;Mantener_posicion;Mantener_posicion;Mantener_posicion;656.7857142857142;-15.203600469452953
2016-10-25;651.0;650.5;662.5;647.7;36740.0;0.08;1.0;645.5713615857538;626.7313396418397;666.0488161169776;648.0999999999998;630.151183883022;619.9205251884429;Mantener_posicion;Mantener_posicion;Mantener_posicion;664.7428571428571;-14.89354332659571
