Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;HT_DCPERIOD;HT_DCPHASE;HT_PHASOR_inphase;HT_PHASOR_quadrature;HT_SINE_sine;HT_PHASOR_leadsine;HT_SINE_integer
2017-02-01;982.4;965.5;986.6;959.8;45220.0;1.75;1.0;22.86750078321178;188.43520284171876;10.334756722310583;27.97366619983531;-0.146690815307915;-0.8031836474775059;1
2017-02-02;1004.0;982.4;1009.1;973.5;50860.0;2.19;1.0;22.70537536057555;195.53517195287304;14.639497663933213;19.97183891174059;-0.26782986602901687;-0.870657814201257;1
2017-02-03;1013.0;1004.0;1023.7;989.2;61670.0;0.9;1.0;22.552297243727566;195.54549388175187;15.751013176049883;16.100098202904878;-0.2680034317060213;-0.8707464147177805;1
2017-02-04;1031.8;1013.0;1041.0;1000.4;39460.0;1.86;1.0;22.397346294768674;187.81655020405975;14.88193300025344;47.48002025907211;-0.1360017497835036;-0.7967045266030208;1
2017-02-05;1016.1;1031.8;1033.7;1004.0;31060.0;-1.53;0.0;22.23425523383647;177.5079695665007;41.81824890997402;81.28738117254635;0.04348042415621415;-0.6756927528003269;1
2017-02-06;1024.7;1016.1;1030.6;1010.8;32020.000000000004;0.84;1.0;22.10586682675775;170.01033772058963;69.21702395104646;54.45560591296779;0.17347048867550208;-0.5737242243741958;1
2017-02-07;1049.6;1024.7;1054.1;1019.9;39550.0;2.43;1.0;22.11630101661199;165.1693117398163;77.53170918141562;10.782630693505999;0.25596356268784987;-0.5025569592511825;1
2017-02-08;1055.5;1049.6;1069.2;1020.3;65150.00000000001;0.56;1.0;22.197222263903505;165.0244059179946;73.5451400107035;-25.35107361879743;0.25840757236685985;-0.5003688499487772;1
2017-02-09;979.0;1055.5;1073.0;924.7;146750.0;-7.25;0.0;22.138816038100355;169.16351101585218;60.91985603725828;-52.21594343956177;0.18800684904232667;-0.5615565352284804;1
2017-02-10;997.6;979.0;1005.6;947.0;62130.0;1.91;1.0;21.938070367772625;175.96254677585907;40.38012847919874;-60.60610292015254;0.07040854853426819;-0.6555655487328097;1
2017-02-11;1008.3;997.6;1014.3;983.9;28320.0;1.07;1.0;21.76590015300701;183.78213925606212;21.670574522261923;-40.49126372754049;-0.0659628537420145;-0.7522095398737043;1
2017-02-12;996.5;1008.3;1007.8;992.5;14750.0;-1.17;0.0;21.793302813627903;192.78006659756755;23.287509898562085;-17.84111514367711;-0.221209226341677;-0.8460077253976127;1
2017-02-13;995.4;996.5;1007.6;975.1;32910.0;-0.12;0.0;21.85830292039634;202.50074625193056;25.43247762972291;-67.91492140605162;-0.3826954654507867;-0.9238845167136618;1
2017-02-14;1008.3;995.4;1013.8;986.5;39540.0;1.3;1.0;21.780783242451765;212.60979571782673;-19.288265059160395;-101.95383127050928;-0.538914809136395;-0.9767089768281791;1
2017-02-15;1008.2;1008.3;1010.9;999.7;23360.0;-0.01;0.0;21.77869819629243;222.06744383494467;-48.05132958341789;-18.23263296228679;-0.670004910974383;-0.9986904484304518;1
2017-02-16;1031.9;1008.2;1040.3;1007.4;38080.0;2.35;1.0;22.191773631357872;229.89858463975992;-28.337976641636264;28.92327497897057;-0.764905489094647;-0.9963474059152201;1
2017-02-17;1049.4;1031.9;1057.4;1025.9;45710.0;1.69;1.0;22.537887537922593;231.08882016818467;-21.7490293729579;31.069562345220877;-0.7781206024983675;-0.9943586599676386;1
2017-02-18;1052.3;1049.4;1063.2;1044.7;25360.0;0.27;1.0;22.464394953589753;242.79132375104473;-10.115857199738276;53.46931854674231;-0.8893471451613273;-0.952175672993694;1
2017-02-19;1048.9;1052.3;1056.5;1037.7;17950.0;-0.32;0.0;22.09699047135519;247.34989962292127;6.0559702977659775;46.36468595757426;-0.9228738300255452;-0.9248788943526025;1
2017-02-20;1077.6;1048.9;1081.8;1041.0;31010.0;2.73;1.0;21.584038068784935;244.25627134983557;13.883170994865106;41.655600846739404;-0.9007457864382027;-0.9440529282160955;1
2017-02-21;1119.0;1077.6;1123.0;1073.5;57050.0;3.85;1.0;20.98382596088194;124.70095908830183;28.65833903111864;47.165796256924025;0.822134511604041;0.1787857455949735;1
2017-02-22;1120.5;1119.0;1132.3;1094.8;47910.0;0.13;1.0;20.32884848733869;118.48721294387903;45.466297258812745;25.24920850095896;0.8789235812688613;0.28422932340366724;1
2017-02-23;1171.9;1120.5;1181.6;1113.5;65740.0;4.59;1.0;19.687661865376327;127.44225811849581;44.9230098465909;-1.4275058050622806;0.7939664385238661;0.13152528996765306;1
2017-02-24;1176.5;1171.9;1211.7;1092.4;108170.0;0.39;1.0;19.09861487033659;139.51595586429616;36.1210717589663;0.1313533943971378;0.6492362634966264;-0.0787367165806804;1
2017-02-25;1149.1;1176.5;1180.0;1116.2;45860.0;-2.33;0.0;18.61581156451943;149.19487272382045;38.29860711861851;33.860004074440084;0.5121197292954947;-0.24522063131568198;1
2017-02-26;1171.6;1149.1;1177.5;1130.6;30770.0;1.96;1.0;18.372759171123768;164.55396267483817;62.37348359195854;38.77816860670245;0.26633068513565833;-0.49324306551090186;1
2017-02-27;1188.8;1171.6;1195.8;1164.3;35470.0;1.47;1.0;18.59395278372486;168.37647393554764;69.09564643165126;14.47796821374294;0.20148012491738726;-0.5501378990752612;1
2017-02-28;1189.3;1188.8;1208.2;1175.8;50580.0;0.04;1.0;19.37057291807478;175.19077900122176;74.98596196212341;5.746078760427944;0.08383821460899973;-0.6453347564852928;1
2017-03-01;1222.7;1189.3;1225.0;1154.6;51150.0;2.81;1.0;20.44336124206726;176.8981832678794;76.64652694954616;-48.19510359087182;0.05411047451552149;-0.6678089545367327;1
2017-03-02;1255.5;1222.7;1287.0;1212.0;78490.0;2.68;1.0;21.379363459007873;177.7119160990276;40.49770571640118;-76.12124533797983;0.039923984049915665;-0.6783124991825235;1
2017-03-03;1283.3;1255.5;1291.3;1250.8;67280.0;2.22;1.0;22.616532354647234;174.30003528661334;23.364240748424173;-15.657903570961826;0.09931913692115002;-0.633381349210531;1
2017-03-04;1264.3;1283.3;1285.8;1228.7;38420.0;-1.48;0.0;24.2746713984368;174.2875305384119;31.878325139158992;17.921412952058677;0.09953630447855635;-0.6332124443384014;1
2017-03-05;1271.2;1264.3;1273.3;1242.1;25430.0;0.55;1.0;26.29778402985813;170.95503377694578;34.83704043620828;51.37778274377049;0.1572095631324967;-0.5871501478112405;1
2017-03-06;1277.0;1271.2;1280.6;1261.0;31030.0;0.46;1.0;28.656644912200967;166.45727905294905;55.47435812652879;98.43484489598652;0.23417031850954095;-0.5218626729628315;1
2017-03-07;1232.7;1277.0;1280.9;1148.7;87720.0;-3.47;0.0;31.32965578093146;166.02486112963928;84.67929329340852;88.2495498564293;0.24150085320966183;-0.5154099586495221;1
2017-03-08;1147.0;1232.7;1242.0;1136.9;97880.0;-6.95;0.0;32.320012619456946;169.62363124261952;103.37865527573014;-2.0139013881697228;0.18011346274972767;-0.568183193570804;1
2017-03-09;1191.3;1147.0;1207.0;1129.3;59860.0;3.87;1.0;34.01772305202245;171.27873210559562;87.26282210131326;-132.90542855469138;0.15162773359115592;-0.5917139816473571;1
2017-03-10;1112.4;1191.3;1330.4;988.7;190470.0;-6.63;0.0;34.737844728515185;175.92476864236198;45.528118777027764;-220.88912142142567;0.07106624964009198;-0.6550675037207606;1
2017-03-11;1179.2;1112.4;1202.7;1104.8;70750.0;6.01;1.0;34.676997085152266;182.5436697968298;12.993876393448696;-242.52417067069908;-0.044380830932130466;-0.7377920451291919;1
2017-03-12;1225.1;1179.2;1235.5;1160.9;44410.0;3.89;1.0;34.115325958460886;191.29918458526373;-41.14686746842273;-368.99675101056033;-0.19593218843657687;-0.831946225682374;1
2017-03-13;1238.2;1225.1;1245.6;1205.6;60460.0;1.07;1.0;33.47824291363913;200.9591361866722;-155.38684574932796;-227.10794172778532;-0.35770202134649615;-0.9132551374592288;1
2017-03-14;1243.1;1238.2;1255.5;1218.4;45140.0;0.4;1.0;33.857844721706854;202.91471889823785;-151.35677907816196;59.590073043014485;-0.3893605835979217;-0.9266252497666607;1
2017-03-15;1253.4;1243.1;1256.9;1236.4;43590.0;0.83;1.0;34.054970108131066;207.51431955702392;-127.85854638508295;179.54444227160943;-0.4619702835907036;-0.9537920743831193;1
2017-03-16;1172.9;1253.4;1260.2;1119.0;132770.0;-6.43;0.0;33.43660998349252;215.64874372477462;-77.05879976295826;411.6784347333046;-0.5828144955276062;-0.9867107522534884;1
2017-03-17;1071.7;1172.9;1174.9;1063.5;163740.0;-8.63;0.0;32.321403219255735;225.61973982076654;57.615153836573235;375.21097449148283;-0.7147136886437424;-0.9999415022301258;0
2017-03-18;971.4;1071.7;1103.6;940.2;210420.0;-9.36;0.0;30.919568968216254;239.07726230806412;108.22275907953663;91.72146989215352;-0.8578610405540095;-0.9699686169405745;1
2017-03-19;1022.6;971.4;1063.7;967.3;106450.0;5.27;1.0;29.65973598724291;255.4579997819265;102.13501779117708;-102.97835944707226;-0.9679638411951952;-0.8620009758930196;1
2017-03-20;1047.5;1022.6;1057.5;1005.0;61430.0;2.44;1.0;28.57459542236034;273.580862030236;58.069312599709725;-312.180342181287;-0.9980476460791214;-0.6615623809657327;1
2017-03-21;1121.3;1047.5;1125.5;1043.9;92590.0;7.04;1.0;27.539674387030303;292.58322967158614;-53.62672748483852;-427.3648301134926;-0.9233226598248511;-0.38134097228701824;1
2017-03-22;1044.7;1121.3;1121.9;997.8;115290.0;-6.83;0.0;26.58338892320237;310.6788776247571;-180.92822985954857;-351.8061834178532;-0.7583746840075548;-0.07534633900220022;1
2017-03-23;1035.0;1044.7;1062.8;1022.0;56520.0;-0.93;0.0;25.939687679632517;-33.9638082696228;-269.6951773335976;-66.18785512043361;-0.5586691180466744;0.19142901666340512;1
2017-03-24;939.7;1035.0;1038.4;927.3;132600.0;-9.21;0.0;25.48816515468674;-21.83832657573032;-222.91917216477614;260.4125777672486;-0.3719888397414115;0.3933269889506969;1
2017-03-25;966.3;939.7;996.0;890.4;127050.0;2.83;1.0;24.734162959712325;-16.01262856471226;-96.08244157894504;372.5936253094235;-0.27584922084308555;0.4846168335123169;1
2017-03-26;969.4;966.3;1004.3;946.7;85330.0;0.32;1.0;23.7236133968787;-9.10446566220719;21.783644116372678;217.25682014433912;-0.15823502630851408;0.5863092198972251;1
2017-03-27;1045.1;969.4;1048.8;961.8;91260.0;7.81;1.0;22.73618033981986;-4.962644480458948;39.07642029214624;-32.3541945163747;-0.08650622842867708;0.6432869162472654;1
2017-03-28;1044.4;1045.1;1068.4;1015.5;80000.0;-0.07;0.0;22.079108987249146;-0.656247284939127;-22.97467395455185;-147.542735246955;-0.011453425402800387;0.6989616054244114;1
2017-03-29;1041.9;1044.4;1058.7;1008.3;68850.0;-0.24;0.0;21.678902529499556;5.73738742873519;-89.81412169308543;-106.28655552846364;0.09996903587527894;0.7742533473300025;1
2017-03-30;1037.9;1041.9;1052.7;1020.9;74990.0;-0.38;0.0;21.376720146904077;18.390398115932626;-109.82585181254277;48.375688106765224;0.3154900156116293;0.8940791868047625;1
2017-03-31;1079.1;1037.9;1088.2;1035.2;90990.0;3.97;1.0;21.14035288817743;31.00379707348558;-55.27233534511827;169.06871040645038;0.5150948794854353;0.9703117566562635;1
2017-04-01;1086.1;1079.1;1103.7;1067.5;50660.0;0.65;1.0;21.02822248945896;44.28897550979302;15.466445704425986;178.81713707651235;0.6982775634502012;0.9999230004325884;0
2017-04-02;1097.4;1086.1;1109.5;1074.2;70980.0;1.04;1.0;21.1584325021402;57.30756756545752;70.82712008808741;89.0161067816589;0.8415821289704993;0.977017429086899;0
2017-04-03;1147.6;1097.4;1157.9;1095.6;98500.0;4.57;1.0;21.571713522987952;64.07404478235483;63.65462984684429;-11.075303498604082;0.8993598137016913;0.9450970462138031;1
2017-04-04;1141.8;1147.6;1161.2;1122.2;71000.0;-0.5;0.0;21.94634647993234;78.11988228092807;43.56151783714476;-19.21572052034879;0.9785804813610968;0.8375291626542201;1
2017-04-05;1129.9;1141.8;1143.8;1110.1;69470.0;-1.04;0.0;22.004812244494335;93.16958596291545;41.81661529218297;15.45435301842499;0.9984702549678196;0.6669280936862916;1
2017-04-06;1188.7;1129.9;1201.6;1130.5;92360.0;5.21;1.0;21.821723274146706;110.00436857050845;54.60632268837945;21.69064555571613;0.9396665404075316;0.4225491582241071;1
2017-04-07;1190.5;1188.7;1201.2;1173.2;59750.0;0.15;1.0;21.654322871308235;127.60566192936162;56.482843083827866;27.402590274997838;0.7922293453631178;0.1286975996894672;1
2017-04-08;1180.8;1190.5;1198.2;1166.7;33180.0;-0.82;0.0;21.690715193273032;142.87410409512162;76.21402636756088;29.50586141898309;0.603568409176146;-0.1369968526377195;1
2017-04-09;1204.3;1180.8;1215.1;1174.0;45350.0;2.0;1.0;21.90378150388464;152.7233310776911;78.22571687788613;-34.84679106097994;0.45828766786721103;-0.30442096339182145;1
2017-04-10;1206.7;1204.3;1214.9;1194.8;40010.0;0.2;1.0;22.308853435610743;159.9991123805688;46.54823559914264;-32.56876796876245;0.34203470089142834;-0.42260422127707475;1
2017-04-11;1220.7;1206.7;1229.6;1195.8;37400.0;1.16;1.0;22.921983152019855;163.19810863396955;54.846271534410455;17.882421500069256;0.2890633984440954;-0.4725216722870613;1
2017-04-12;1212.5;1220.7;1225.5;1207.4;44780.0;-0.67;0.0;23.501833924852;166.3004819502871;65.76122730509883;-23.950323405959896;0.23682997375587178;-0.5195262992435513;1
2017-04-13;1176.2;1212.5;1218.7;1150.3;66050.0;-3.0;0.0;24.068945059842807;173.08013706731467;43.85686955751812;-35.950471357885704;0.1204809943448759;-0.6167630284908037;1
2017-04-14;1177.3;1176.2;1195.4;1162.2;47220.0;0.1;1.0;24.834117497364467;176.88111539158263;42.71053660385907;-15.651682212811915;0.054407926324812804;-0.6675871951606601;1
2017-04-15;1177.0;1177.3;1194.8;841.5;28390.0;-0.03;0.0;25.67248286185074;180.74957143201487;38.29889940563968;-40.93753059013006;-0.013082116289392369;-0.7162967239861185;1
2017-04-16;1176.8;1177.0;1188.0;1166.7;18930.0;-0.02;0.0;26.428781471625737;189.44512193933434;28.479368935119773;-47.00113092449049;-0.16410286314306552;-0.8135589460686802;1
2017-04-17;1194.0;1176.8;1203.0;1172.8;46480.0;1.46;1.0;27.092958257782374;192.70317079606806;21.264306587864954;-90.09120954200516;-0.2199001909087795;-0.8452914034307093;1
2017-04-18;1206.1;1194.0;1213.9;1191.1;52750.0;1.01;1.0;27.63056814747003;195.4107236597585;-17.82572378624134;-113.84706490117149;-0.2657365559871979;-0.8695873620013194;1
2017-04-19;1215.2;1206.1;1218.2;1194.1;43350.0;0.76;1.0;28.43918307531191;202.50357919755245;-42.4033054092516;-31.920372543803442;-0.3827411452473602;-0.9239034364764827;1
2017-04-20;1238.1;1215.2;1246.6;1210.7;55200.0;1.88;1.0;29.97362531861667;198.3659309516969;-34.69797254130365;35.80914952404923;-0.315084763308467;-0.8938878335872036;1
2017-04-21;1249.6;1238.1;1257.0;1235.6;41340.0;0.93;1.0;30.968300707665673;198.95643568849474;-22.61513688340221;92.04707562363927;-0.32484914418875205;-0.8984604751144222;1
2017-04-22;1240.9;1249.6;1257.0;1215.8;43820.0;-0.7;0.0;30.916259083211802;204.32085681455703;6.500111894265734;132.54798627602585;-0.41184610043145403;-0.9355726407917447;1
2017-04-23;1249.1;1240.9;1256.2;1223.1;42610.0;0.66;1.0;30.2103363526287;212.14322492739973;35.725521164007624;102.39068934642621;-0.5320375116703677;-0.9749293405350075;1
2017-04-24;1248.2;1249.1;1256.4;1234.9;38540.0;-0.08;0.0;29.110602900524157;213.7008671935508;51.76978192043486;62.900789394452445;-0.5548570193284855;-0.9806176241541779;1
2017-04-25;1264.3;1248.2;1272.6;1244.2;43890.0;1.29;1.0;27.85128146525298;213.37262057192166;64.8677519134975;28.0114177935052;-0.5500817358742445;-0.9794790504292514;1
2017-04-26;1286.6;1264.3;1309.2;1263.0;58910.0;1.77;1.0;26.46487725902546;202.9906690375429;67.1779871539098;-31.51335211038585;-0.39058121355413594;-0.9271228353337919;1
2017-04-27;1332.9;1286.6;1346.8;1285.3;61770.0;3.6;1.0;25.02088820815083;177.89862347232608;44.94478883943411;-58.20602638580762;0.03666771750083405;-0.6807032694631601;1
2017-04-28;1329.6;1332.9;1356.2;1287.6;77570.0;-0.25;0.0;23.572313794720976;158.91627290221345;28.026037972052645;-35.25875875546857;0.3597318201318215;-0.40540123293363844;1
2017-04-29;1336.3;1329.6;1343.7;1314.2;40970.0;0.5;1.0;22.27099247428014;152.57996027403297;20.785868235598706;-3.3858002411011574;0.4605102782273076;-0.3020364850577926;1
2017-04-30;1351.9;1336.3;1358.9;1309.7;40640.0;1.17;1.0;21.317366028454952;158.57802894095883;25.05699826362973;31.03457581290146;0.36523378698068676;-0.39999760796997125;1
2017-05-01;1415.8;1351.9;1448.7;1342.8;100440.0;4.73;1.0;20.880695843080023;162.54878703698563;42.89683397178791;55.5132612718995;0.29989360592097397;-0.4625037305317837;1
2017-05-02;1445.9;1415.8;1471.1;1394.8;70010.0;2.13;1.0;21.039449578808334;165.42662041984883;68.12163013612357;42.15976307969022;0.2516197198486909;-0.5064344453929871;1
2017-05-03;1485.6;1445.9;1496.4;1424.1;81720.0;2.74;1.0;21.784623454408923;163.83052836152044;72.67483262240371;1.2695170018323612;0.27847940237244034;-0.4822205197918813;1
2017-05-04;1516.8;1485.6;1609.8;1437.1;136710.0;2.1;1.0;23.052709174722054;162.11461401115616;59.23055404959799;-2.6534862997733106;0.3071138916507634;-0.45577195241569785;1
2017-05-05;1507.8;1516.8;1588.1;1485.0;120380.0;-0.59;0.0;24.748027753358663;159.2060361096365;57.08617367227724;54.39253224014093;0.35500847656470763;-0.4100191234091398;1
2017-05-06;1545.3;1507.8;1560.4;1503.9;59600.0;2.49;1.0;26.814162461674677;157.37600254494518;84.5362441120261;125.96508176767021;0.3846819613260816;-0.38068311106668773;1
2017-05-07;1554.4;1545.3;1572.9;1495.2;71360.0;0.59;1.0;29.221771102938845;156.29355390467603;124.32105678960106;122.35172374234627;0.40205079126974735;-0.3631464077055295;1
2017-05-08;1664.5;1554.4;1667.7;1552.9;107230.0;7.08;1.0;30.09195426384713;156.6717524306833;146.0170560133739;89.07628571018937;0.39599826056230597;-0.3692886378363563;1
2017-05-09;1697.5;1664.5;1757.4;1620.0;127230.0;1.98;1.0;29.981094718413726;158.33878285931186;162.799844323479;-9.409170072402228;0.3691177533821971;-0.39616709777486303;1
2017-05-10;1752.3;1697.5;1766.2;1665.0;89680.0;3.23;1.0;30.888767359136963;158.0676909403645;134.35816551158808;-48.30139383345989;0.3735109296170325;-0.39181836739907366;1
2017-05-11;1819.3;1752.3;1864.8;1741.5;109010.0;3.82;1.0;31.902494290695977;157.5849923408842;125.19574479229777;8.853784746026797;0.381312532451026;-0.3840534901980964;1
2017-05-12;1686.4;1819.3;1822.5;1641.2;109340.0;-7.31;0.0;32.99957487639578;158.19924450124375;121.06469778864327;104.68684618616626;0.37138007847708854;-0.39392978989254174;1
2017-05-13;1763.7;1686.4;1770.5;1594.6;75470.0;4.59;1.0;34.70963812848876;157.86916730924025;168.6784521303732;292.24638760684695;0.3767228033189847;-0.3886281745037457;1
2017-05-14;1772.6;1763.7;1802.8;1736.1;40640.0;0.5;1.0;35.02378559194502;160.45895355089218;256.46733761518203;172.38900369174576;0.33448207781237826;-0.4298643781881454;1
2017-05-15;1708.9;1772.6;1776.7;1656.8;80240.0;-3.59;0.0;34.457554741434116;165.3107873121057;254.55077103739904;4.577517189462994;0.25357582860953504;-0.5046901699040774;1
2017-05-16;1729.3;1708.9;1752.6;1653.7;75540.0;1.19;1.0;33.35273325753297;170.62177996371736;277.0728566580092;-244.06483010880197;0.16295092272459752;-0.5824320137731303;1
2017-05-17;1801.3;1729.3;1842.8;1704.0;94620.0;4.16;1.0;32.98338511606053;173.94705480746987;136.72379485134923;-516.1550185884549;0.10544742430028897;-0.6286019868011816;1
2017-05-18;1881.0;1801.3;1980.5;1791.1;73100.0;4.42;1.0;32.98326404452091;176.5073964620308;12.298007828251196;-242.25974840547303;0.06091968719484463;-0.6627167273470619;1
2017-05-19;1962.0;1881.0;1969.7;1875.3;98760.0;4.31;1.0;33.95252098771596;176.9429843954673;40.1915493325412;-119.89816855108089;0.0533296764266625;-0.6683907643144655;1
2017-05-20;2040.2;1962.0;2048.4;1944.4;89860.0;3.98;1.0;34.19975007984725;177.8419584574116;-23.103784055422985;-88.37719492650048;0.03765602540474273;-0.6799784421148758;1
2017-05-21;2044.2;2040.2;2094.9;1980.1;78780.0;0.2;1.0;33.80128939231302;178.6272677482572;-18.04696442822579;268.5560721469609;0.023956405481661943;-0.689964107695215;1
2017-05-22;2124.4;2044.2;2264.8;1998.6;174380.0;3.92;1.0;33.107816984349746;180.0567863480137;75.81784218509495;475.15023255057844;-0.0009911085807619879;-0.7078072534906524;1
2017-05-23;2272.6;2124.4;2286.3;2110.8;114180.0;6.97;1.0;32.13380621892914;180.81516117096817;201.90609785091505;488.2647944876963;-0.014226766405744874;-0.717095061046894;1
2017-05-24;2445.3;2272.6;2497.0;2263.3;149260.0;7.6;1.0;31.071381229681762;179.72580613083673;307.3917410621439;341.00591744084966;0.004785567539255747;-0.7037147769229877;1
2017-05-25;2307.2;2445.3;2781.8;2210.5;248440.0;-5.65;0.0;29.973317112497803;177.5635848461398;359.67938415561423;102.83893126669257;0.04251065206335901;-0.676407995951022;1
2017-05-26;2244.9;2307.0;2616.5;2051.4;191490.0;-2.7;0.0;28.650524006422707;175.79018172524047;327.86175989256446;-33.04485669177679;0.07340909707844401;-0.6532908747996558;1
2017-05-27;2052.4;2244.9;2322.4;1868.6;222950.0;-8.57;0.0;27.198738123643146;174.64079689322594;301.0137830340154;22.239798936468613;0.09339940946974666;-0.6379724644502021;1
2017-05-28;2189.0;2052.4;2300.5;2051.1;125000.0;6.66;1.0;25.697851037584407;176.07749717170697;347.7383467886891;94.57082321431697;0.06840712435828847;-0.6570792342508708;1
2017-05-29;2278.2;2189.0;2337.4;2117.3;92240.0;4.07;1.0;24.303418525811377;178.6304375021036;422.6489626205991;-188.82608764931075;0.02390109868130144;-0.6900041515779997;1
2017-05-30;2192.6;2278.2;2329.3;2147.1;120960.0;-3.76;0.0;23.075178282625625;183.32989760534718;281.13715266800784;-566.7059142746197;-0.058084965491305166;-0.7469852055697258;1
2017-05-31;2303.3;2192.6;2330.6;2168.4;117750.0;5.05;1.0;22.0929339639125;190.27785640980775;47.00566803455797;-589.5113659570923;-0.1784219513025784;-0.821923965307382;1
2017-06-01;2412.6;2303.3;2460.8;2303.3;122700.0;4.75;1.0;21.545997670511554;195.95784092815015;-149.48248573490852;-349.94410866198285;-0.2749299708594671;-0.8742627403986434;1
2017-06-02;2492.6;2412.6;2494.0;2385.6;83030.0;3.31;1.0;21.571516989969478;200.7265950134526;-185.71969927396128;129.67164906881285;-0.35390901125451446;-0.9115941912916142;1
2017-06-03;2545.4;2492.6;2582.8;2449.9;70960.0;2.12;1.0;21.901360988406804;203.05854457330562;-10.923753009422375;317.78266433419896;-0.3916714921263527;-0.9275661418347309;1
2017-06-04;2524.1;2545.4;2559.8;2478.2;59480.0;-0.84;0.0;22.020938078566438;204.26201727608841;41.548429061183775;230.71641649520447;-0.4109100774926161;-0.9352094984855119;1
2017-06-05;2705.0;2524.1;2705.4;2523.9;86690.0;7.17;1.0;21.785156775566023;202.78268441389028;100.5570015715975;317.2253208038563;-0.3872369688189663;-0.925756353758737;1
2017-06-06;2870.5;2705.0;2931.2;2699.7;192230.0;6.12;1.0;21.303008776250365;192.47971950942613;212.19843070461468;242.25657494430283;-0.2160940293491255;-0.8432012096968188;1
2017-06-07;2691.5;2870.5;2880.9;2626.6;122680.0;-6.24;0.0;20.69386284110288;180.97233271848103;256.0889924753068;120.48220017046663;-0.01696959280945411;-0.7190042762678691;1
2017-06-08;2798.8;2691.5;2808.4;2623.6;95420.0;3.99;1.0;20.021533087488383;165.6782286794035;283.17072843362365;14.874052771269882;0.2473672026688366;-0.5102161533407841;1
2017-06-09;2811.4;2798.8;2852.1;2786.1;67050.0;0.45;1.0;19.305286117675728;161.83510348197171;234.23594157070366;-68.61409757947294;0.31175283927954;-0.45142431778198333;1
2017-06-10;2900.3;2811.4;2914.2;2807.4;86520.0;3.16;1.0;18.65659890987297;165.8318473984305;222.63512778289967;55.40987485133259;0.24476848960725037;-0.5125202316988978;1
2017-06-11;2973.4;2900.3;2977.9;2867.3;83030.0;2.52;1.0;18.157475981437415;175.63261619768124;308.9428341422353;-45.77603634528269;0.07615143343816835;-0.6512063346125814;1
2017-06-12;2656.8;2973.4;2985.1;2483.6;217960.0;-10.65;0.0;17.83345118623445;186.33741571055705;207.42701520277456;-231.54357529194135;-0.11038337132709614;-0.7808385414535753;1
2017-06-13;2713.0;2656.8;2784.8;2647.4;116740.0;2.12;1.0;17.842331124810723;197.2918344622284;114.64679334584758;-113.86950182150915;-0.2972388028271462;-0.885327369557626;1
2017-06-14;2467.3;2713.0;2803.7;2349.0;174190.0;-9.06;0.0;18.2207020866862;208.5079870000586;115.82768834812734;-100.0704495758431;-0.47728126224381917;-0.9588593171344564;1
2017-06-15;2442.5;2467.3;2521.6;2125.6;262790.0;-1.01;0.0;18.81681556906169;217.15650629725576;81.14169242386083;-67.64920792941467;-0.6039942882363852;-0.9906445322046405;1
2017-06-16;2508.6;2442.5;2536.4;2335.3;117210.0;2.71;1.0;19.474582680366016;230.05645203855005;124.48075996794262;-225.39078243661163;-0.7666773930742408;-0.9961083422880952;1
2017-06-17;2655.1;2508.6;2690.7;2454.8;95950.0;5.84;1.0;19.98875321039194;237.50049268444818;-43.585909889173905;-493.1766707092904;-0.8433960660026579;-0.9762941459270019;1
2017-06-18;2539.6;2655.1;2676.0;2488.6;92000.0;-4.35;0.0;20.534986509314248;244.11281622624;-202.4858086989631;-353.7840085436015;-0.8996554626085946;-0.9448756946690094;1
2017-06-19;2616.8;2539.6;2617.8;2518.8;81830.0;3.04;1.0;21.615215005427356;249.32125483205414;-284.73290838435366;-228.46753011064283;-0.9355750938927937;-0.911250555761641;0
2017-06-20;2754.4;2616.8;2800.5;2614.0;111300.0;5.26;1.0;22.854579933938012;253.17457993927206;-363.7436616785729;129.41334129723194;-0.9571911703855077;-0.8815130189684478;1
2017-06-21;2677.6;2754.4;2804.4;2624.4;116030.0;-2.79;0.0;23.514297298917597;256.6971369877071;-209.52841711718756;573.0125207217073;-0.9731673762088724;-0.8508373656500675;1
2017-06-22;2722.8;2677.6;2757.3;2623.2;78300.0;1.69;1.0;23.506363879316737;268.6548403625602;-6.29864820332089;516.3485689168372;-0.9997244169856763;-0.72351146399972;1
2017-06-23;2710.4;2722.8;2759.7;2699.5;56940.0;-0.46;0.0;23.06999116641692;298.57810419581233;83.86826491283185;244.20803216292177;-0.8781658452611731;-0.2827080417702974;1
2017-06-24;2590.1;2710.4;2741.6;2540.4;86960.0;-4.44;0.0;22.472984035427395;-15.4136581757719;92.32240309079145;194.12743760184048;-0.26578593113408405;0.49373458223160127;0
2017-06-25;2541.6;2590.1;2660.7;2472.4;86970.0;-1.87;0.0;21.775365309813115;8.426270588224384;188.49056575994302;79.65952752305404;0.14653660272800803;0.803090764824005;1
2017-06-26;2446.1;2541.6;2584.8;2327.3;165830.0;-3.76;0.0;21.042387407844593;41.24550680703523;147.70444514545207;-163.00850919134766;0.6592868530347538;0.9978537911907375;1
2017-06-27;2583.8;2446.1;2585.1;2309.6;159260.0;5.63;1.0;20.309003330032752;62.64462828016789;78.73479267926672;-159.92793689669455;0.8881735701922564;0.9529548596045444;1
