Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Perc_diff_gold;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Trend;Residuals
2018-08-08;6283.6;6725.2;6725.2;6138.8;311540.0;-6.56;0.0;1214.2;0.25;2.885;-0.19;2105.0;3.47;6557.414285714285;-301.6263131421544
2018-08-09;6538.8;6283.7;6620.2;6197.0;237660.0;4.06;1.0;1213.0;-0.1;2.901;0.55;2079.0;-1.24;6455.400000000001;106.54352672728376
2018-08-10;6152.3;6539.5;6570.2;6043.4;298820.0;-5.91;0.0;1212.1;-0.07;2.8775;-0.81;2105.0;1.25;6357.071428571428;-189.59793917023853
2018-08-11;6231.6;6152.8;6469.6;6009.8;247340.0;1.29;1.0;1212.1;0.0;2.8775;0.0;2105.0;0.0;6280.685714285714;-49.13455267549819
2018-08-12;6313.0;6232.1;6453.0;6169.8;216330.0;1.31;1.0;1212.1;0.0;2.8775;0.0;2105.0;0.0;6276.871428571428;39.437700463287555
2018-08-13;6255.3;6313.0;6524.1;6159.6;234090.0;-0.91;0.0;1192.2;-1.64;2.866;-0.4;2083.5;-1.02;6243.714285714284;-1.2408369516778226
2018-08-14;6190.2;6255.3;6255.3;5898.3;3660000.0;-1.04;0.0;1194.0;0.15;2.8205;-1.59;2071.0;-0.6;6305.057142857142;-115.79587096528387
2018-08-15;6256.9;6190.2;6592.8;6177.9;3740000.0;1.08;1.0;1178.2;-1.32;2.7;-4.27;2025.5;-2.2;6326.128571428571;-97.04059885644136
2018-08-16;6306.7;6256.9;6470.9;6249.8;3500000.0;0.8;1.0;1177.1;-0.09;2.746;1.7;2048.0;1.11;6350.2;-20.35647327271588
2018-08-17;6581.7;6306.7;6581.7;6291.8;3200000.0;4.36;1.0;1177.3;0.02;2.7605;0.53;2029.25;-0.92;6352.028571428572;244.84491797261762
2018-08-18;6379.1;6581.8;6626.4;6295.5;3150000.0;-3.08;0.0;1177.3;0.0;2.7605;0.0;2029.25;0.0;6393.742857142856;-14.691695532640217
2018-08-19;6481.5;6379.1;6534.8;6316.0;2710000.0;1.61;1.0;1177.3;0.0;2.7605;0.0;2029.25;0.0;6408.414285714285;76.39484332043013
2018-08-20;6268.1;6474.2;6516.4;6255.9;3100000.0;-3.29;0.0;1187.8;0.89;2.799;1.39;2054.75;1.26;6439.057142857142;-183.78369409453526
2018-08-21;6482.2;6268.1;6484.1;6257.4;1460000.0;3.41;1.0;1193.2;0.45;2.8205;0.77;2054.5;-0.01;6453.1571428571415;28.10412903471668
2018-08-22;6359.6;6482.2;6840.8;6304.8;3630000.0;-1.89;0.0;1196.4;0.27;2.8095;-0.39;2065.5;0.54;6503.971428571428;-172.18345599929734
2018-08-23;6521.2;6359.9;6550.2;6359.2;2760000.0;2.54;1.0;1187.2;-0.77;2.795;-0.52;2076.0;0.51;6537.0;7.343526727283937
2018-08-24;6680.4;6521.2;6721.2;6472.8;3700000.0;2.44;1.0;1206.3;1.61;2.835;1.43;2096.25;0.98;6626.928571428571;68.64491797261871
2018-08-25;6734.8;6680.6;6783.4;6655.3;3590000.0;0.81;1.0;1206.3;0.0;2.835;0.0;2096.25;0.0;6711.557142857142;23.194018753073912
2018-08-26;6712.7;6734.9;6892.7;6573.1;3370000.0;-0.33;0.0;1206.3;0.0;2.835;0.0;2096.25;0.0;6807.199999999999;-91.19087096528382
2018-08-27;6897.6;6712.7;6902.9;6650.4;3260000.0;2.75;1.0;1206.3;0.0;2.835;0.0;2096.25;0.0;6874.699999999999;10.073448762607866
2018-08-28;7074.6;6897.6;7129.7;6861.2;3790000.0;2.57;1.0;1207.5;-0.14;2.8655;0.77;2134.0;1.8;6925.185714285714;148.4755576061444
2018-08-29;7029.1;7074.6;7121.4;6926.7;4110000.000000001;-0.64;0.0;1204.2;-0.27;2.8505;-0.52;2172.5;1.8;6990.157142857142;11.130829714988359
2018-08-30;6993.7;7029.2;7050.2;6798.0;3740000.0;-0.5;0.0;1200.0;-0.35;2.8265;-0.84;2132.5;-1.84;7073.185714285714;-56.342187558430375
2018-08-31;7033.8;6993.7;7080.2;6698.0;4210000.0;0.57;1.0;1201.6;0.13;2.782;-1.57;2125.0;-0.35;7125.557142857143;-76.58365345595303
2018-09-01;7189.6;7032.4;7264.3;7020.4;3520000.0;2.21;1.0;1201.6;0.0;2.782;0.0;2125.0;0.0;7168.828571428571;20.722590181644925
2018-09-02;7293.9;7189.6;7334.8;7117.3;3900000.0;1.45;1.0;1201.6;0.0;2.782;0.0;2125.0;0.0;7122.785714285715;174.42341474900024
2018-09-03;7264.2;7289.8;7330.7;7182.8;3870000.0;-0.41;0.0;1201.6;0.0;2.782;0.0;2125.0;0.0;7054.257142857143;197.11630590546346
2018-09-04;7377.5;7264.2;7409.9;7234.5;3920000.0;1.56;1.0;1194.0;-1.02;2.72;-2.23;2060.25;-1.68;6962.414285714286;414.1469861775723
2018-09-05;6706.8;7377.5;7407.5;6691.8;4550000.0;-9.09;0.0;1196.1;0.18;2.7225;0.09;2065.75;0.27;6818.799999999999;-139.8120274278687
2018-09-06;6514.0;6706.8;6732.9;6337.8;4020000.0;-2.87;0.0;1199.0;0.24;2.7515;1.07;2035.5;-1.46;6668.02857142857;-130.88504470128598
2018-09-07;6390.9;6514.1;6540.6;6316.2;3300000.0;-1.89;0.0;1195.1;-0.33;2.7325;-0.69;2065.5;1.47;6533.285714285713;-127.2122248845235
2018-09-08;6184.3;6390.9;6484.3;6132.3;3460000.0;-3.23;0.0;1195.1;0.0;2.7325;0.0;2065.5;0.0;6378.485714285714;-194.23455267549764
2018-09-09;6238.5;6184.3;6432.6;6148.8;2840000.0;0.88;1.0;1195.1;0.0;2.7325;0.0;2065.5;0.0;6325.8;-83.99087096528491
2018-09-10;6321.0;6238.5;6358.5;6237.3;3110000.0;1.32;1.0;1194.5;-0.05;2.737;0.16;2090.0;1.19;6321.357142857142;-13.183694094535797
2018-09-11;6293.9;6320.7;6391.8;6189.6;3300000.0;-0.43;0.0;1196.8;0.19;2.7225;-0.53;2038.5;-2.46;6334.614285714286;-41.653013822427894
2018-09-12;6338.0;6293.9;6353.5;6204.5;3040000.0;0.7;1.0;1205.5;0.73;2.777;2.0;2057.75;0.94;6382.428571428571;-72.24059885644027
2018-09-13;6482.9;6338.0;6867.3;6337.8;3530000.0;2.29;1.0;1202.8;-0.22;2.787;0.36;2058.25;0.02;6419.814285714287;86.22924101299716
2018-09-14;6483.7;6482.9;6579.4;6412.1;3200000.0;0.01;1.0;1196.2;-0.55;2.751;-1.29;2036.75;-1.04;6409.942857142858;88.93063225833157
2018-09-15;6519.0;6482.6;6562.9;6470.3;3160000.0;0.54;1.0;1196.2;0.0;2.751;0.0;2036.75;0.0;6416.814285714285;102.13687589593097
2018-09-16;6500.2;6519.0;6520.8;6406.2;3340000.0;-0.29;0.0;1196.2;0.0;2.751;0.0;2036.75;0.0;6424.299999999999;79.20912903471582
2018-09-17;6251.9;6500.2;6533.5;6215.9;3260000.0;-3.82;0.0;1201.2;0.42;2.7575;0.24;2025.25;-0.56;6425.199999999999;-186.12655123739287
2018-09-18;6342.0;6251.9;6388.8;6228.8;2820000.0;1.44;1.0;1198.5;-0.22;2.8215;2.32;2034.75;0.47;6465.6285714285705;-124.56729953671213
2018-09-19;6390.4;6342.0;6478.7;6144.5;3540000.0;0.76;1.0;1203.9;0.45;2.821;-0.02;2026.0;-0.43;6495.714285714285;-133.1263131421553
2018-09-20;6489.2;6390.4;6537.5;6346.4;5180000.0;1.55;1.0;1206.6;0.22;2.8245;0.12;2048.0;1.09;6524.842857142858;-12.499330415573674
2018-09-21;6766.7;6490.9;6780.5;6489.8;7730000.0;4.28;1.0;1196.6;-0.83;2.9315;3.79;2100.5;2.56;6572.3;209.57348940118936
2018-09-22;6729.6;6766.7;6833.3;6635.5;7310000.0;-0.55;0.0;1196.6;0.0;2.9315;0.0;2100.5;0.0;6587.028571428571;142.5225901816451
2018-09-23;6704.1;6729.6;6789.4;6666.4;7340000.0;-0.38;0.0;1196.6;0.0;2.9315;0.0;2100.5;0.0;6598.128571428571;109.28055760614426
2018-09-24;6584.1;6713.3;6728.1;6559.1;7570000.0;-1.79;0.0;1199.6;0.25;2.917;-0.49;2070.0;-1.45;6626.699999999999;-55.42655123739213
2018-09-25;6445.1;6590.6;6590.6;5977.0;7340000.0;-2.11;0.0;1199.7;0.01;2.896;-0.72;2080.75;0.52;6608.028571428571;-163.8672995367123
2018-09-26;6468.1;6443.0;6551.9;6384.1;8640000.0;0.36;1.0;1194.4;-0.44;2.9095;0.47;2077.5;-0.16;6590.0714285714275;-149.7834559992968
2018-09-27;6689.2;6463.7;6738.3;6428.8;9340000.0;3.42;1.0;1185.5;-0.75;2.8645;-1.55;2041.5;-1.73;6580.22857142857;132.11495529871402
2018-09-28;6636.0;6685.7;6809.2;6538.6;9570000.0;-0.79;0.0;1193.9;0.71;2.8825;0.63;2075.5;1.67;6583.671428571428;67.50206082976183
2018-09-29;6603.9;6633.9;6648.4;6464.4;9420000.0;-0.48;0.0;1193.9;0.0;2.8825;0.0;2075.5;0.0;6598.642857142857;5.208304467358509
2018-09-30;6635.2;6603.9;6673.9;6533.5;9340000.0;0.47;1.0;1193.9;0.0;2.8825;0.0;2075.5;0.0;6604.314285714285;34.19484332043031
2018-10-01;6608.2;6635.2;6674.7;6072.7;9190000.0;-0.41;0.0;1189.4;-0.38;2.872;-0.36;2099.5;1.16;6589.314285714285;6.05916304832145
2018-10-02;6549.9;6608.2;6645.7;6034.9;9340000.0;-0.88;0.0;1204.2;1.24;2.884;0.42;2131.0;1.5;6589.757142857142;-40.79587096528387
2018-10-03;6507.8;6549.9;6563.5;6429.6;9210000.0;-0.64;0.0;1200.1;-0.34;2.9195;1.23;2222.5;4.29;6588.671428571428;-108.68345599929734
2018-10-04;6584.2;6509.2;6653.0;6487.8;9310000.0;1.17;1.0;1198.8;-0.11;2.8635;-1.92;2187.0;-1.6;6585.214285714285;22.129241012998612
2018-10-05;6639.1;6584.2;6682.3;6537.6;9340000.0;0.83;1.0;1202.8;0.33;2.855;-0.3;2145.5;-1.9;6593.9857142857145;60.28777511547559
2018-10-06;6596.3;6639.1;6661.5;6550.4;9180000.0;-0.65;0.0;1202.8;0.0;2.855;0.0;2145.5;0.0;6608.400000000001;-12.148838389784608
2018-10-07;6611.0;6596.3;6633.9;6523.8;77060.0;0.22;1.0;1202.8;0.0;2.855;0.0;2145.5;0.0;6624.142857142858;-9.833728108142523
2018-10-08;6669.6;6611.0;6699.5;6589.9;119680.0;0.89;1.0;1185.8;-1.41;2.858;0.11;2082.5;-2.94;6574.842857142858;81.93059161974917
2018-10-09;6650.8;6669.6;6678.9;6613.3;80790.0;-0.28;0.0;1188.8;0.25;2.8895;1.1;2070.5;-0.58;6525.157142857143;124.70412903471522
2018-10-10;6618.0;6650.6;6653.5;6526.0;101930.0;-0.49;0.0;1190.8;0.17;2.857;-1.12;2062.0;-0.41;6485.928571428571;104.25940114355973
2018-10-11;6239.1;6618.0;6622.5;6206.2;245280.0;-5.72;0.0;1225.1;2.88;2.88;0.81;2034.0;-1.36;6445.328571428571;-183.0850447012867
2018-10-12;6291.3;6239.2;6344.8;6206.8;147400.0;0.84;1.0;1219.5;-0.46;2.8765;-0.12;2054.5;1.01;6449.642857142856;-143.16936774166606
2018-10-13;6321.7;6291.3;6329.3;6282.8;94450.0;0.48;1.0;1219.5;0.0;2.8765;0.0;2054.5;0.0;6457.428571428571;-135.77740981835507
2018-10-14;6326.8;6321.6;6390.9;6300.0;99380.0;0.08;1.0;1219.5;0.0;2.8765;0.0;2054.5;0.0;6467.228571428572;-137.11944239385627
2018-10-15;6699.8;6326.8;7358.4;6300.2;443330.0;5.9;1.0;1227.8;0.68;2.8705;-0.21;2041.0;-0.66;6515.085714285715;171.88773447689172
2018-10-16;6705.3;6712.4;6836.7;6645.4;155850.0;0.08;1.0;1228.4;0.05;2.8715;0.03;2034.0;-0.34;6546.614285714286;157.74698617757267
2018-10-17;6686.6;6718.9;6745.9;6637.8;136710.0;-0.28;0.0;1224.8;-0.29;2.8675;-0.14;2022.5;-0.57;6582.4;76.3879725721311
2018-10-18;6574.1;6690.1;6736.3;6530.6;134150.0;-1.68;0.0;1227.4;0.21;2.8445;-0.8;2013.5;-0.44;6618.999999999999;-21.756473272714608
2018-10-19;6512.0;6576.4;6603.2;6506.9;121440.0;-0.94;0.0;1226.0;-0.11;2.8715;0.95;2003.5;-0.5;6598.428571428572;-71.25508202738183
2018-10-20;6572.2;6511.7;6593.7;6495.9;97770.0;0.92;1.0;1226.0;0.0;2.8715;0.0;2003.5;0.0;6573.2;-1.048838389784244
2018-10-21;6583.0;6575.9;6643.1;6568.0;92940.0;0.16;1.0;1226.0;0.0;2.8715;0.0;2003.5;0.0;6550.928571428572;35.38055760614371
2018-10-22;6555.8;6583.0;6612.7;6529.5;101570.0;-0.41;0.0;1222.0;-0.33;2.8785;0.24;2006.5;0.15;6541.342857142856;1.6305916197508008
2018-10-23;6528.7;6558.6;6573.6;6500.5;108860.0;-0.41;0.0;1234.1;0.99;2.86;-0.64;1999.25;-0.36;6541.057142857142;-13.295870965283866
2018-10-24;6530.7;6531.2;6593.8;6522.6;98740.0;0.03;1.0;1228.4;-0.46;2.858;-0.07;1994.5;-0.24;6529.914285714285;-27.02631314215494
2018-10-25;6507.0;6532.5;6544.8;6491.5;97430.0;-0.36;0.0;1229.5;0.09;2.853;-0.17;1990.0;-0.23;6516.071428571428;14.072098155855677
2018-10-26;6510.0;6507.0;6570.5;6498.5;97170.0;0.05;1.0;1232.4;0.24;2.832;-0.74;1994.75;0.24;6484.528571428571;40.64491797261871
2018-10-27;6494.2;6510.0;6534.0;6473.7;76720.0;-0.24;0.0;1232.4;0.0;2.832;0.0;1994.75;0.0;6455.528571428571;38.62259018164456
2018-10-28;6486.1;6494.6;6502.2;6461.2;93970.0;-0.12;0.0;1232.4;0.0;2.832;0.0;1994.75;0.0;6431.9857142857145;57.42341474900114
2018-10-29;6335.0;6486.1;6498.4;6310.5;160520.0;-2.33;0.0;1224.7;-0.62;2.8365;0.16;1979.25;-0.78;6416.771428571428;-94.59797980882185
2018-10-30;6325.7;6336.7;6469.9;6316.5;128210.0;-0.15;0.0;1225.3;0.05;2.76;-2.7;1961.5;-0.9;6404.585714285714;-79.82444239385579
2018-10-31;6365.9;6327.9;6405.7;6257.8;129060.0;0.64;1.0;1215.0;-0.84;2.7535;-0.24;1948.5;-0.66;6389.157142857142;-51.06917028501237
2018-11-01;6400.5;6365.9;6421.8;6354.2;124160.0;0.54;1.0;1238.6;1.94;2.8135;2.18;1961.5;0.67;6388.028571428571;35.614955298713106
2018-11-02;6424.7;6400.5;6444.3;6390.9;135870.0;0.38;1.0;1233.3;-0.43;2.893;2.83;1969.5;0.41;6405.842857142856;34.030632258333746
2018-11-03;6386.2;6424.5;6429.5;6346.2;112840.0;-0.6;0.0;1233.3;0.0;2.893;0.0;1969.5;0.0;6431.142857142857;-44.99169553264131
2018-11-04;6478.2;6386.2;6508.9;6359.7;128760.0;1.44;1.0;1233.3;0.0;2.893;0.0;1969.5;0.0;6459.628571428571;21.88055760614371
2018-11-05;6459.7;6478.2;6489.2;6431.7;128510.0;-0.29;0.0;1232.3;-0.08;2.8475;-1.57;1969.0;-0.03;6470.128571428571;-23.255122665965146
2018-11-06;6502.8;6460.4;6509.6;6441.6;154870.0;0.67;1.0;1226.3;-0.49;2.824;-0.83;1945.25;-1.21;6468.314285714286;33.54698617757283
2018-11-07;6565.3;6503.1;6594.3;6502.0;170760.0;0.96;1.0;1228.7;0.2;2.845;0.74;1980.25;1.8;6474.157142857142;63.33082971498818
2018-11-08;6474.0;6565.3;6577.3;6466.3;159300.0;-1.39;0.0;1225.1;-0.29;2.829;-0.56;1985.0;0.24;6469.5714285714275;27.572098155856587
2018-11-09;6412.0;6473.8;6496.1;6390.0;151600.0;-0.96;0.0;1208.6;-1.35;2.7685;-2.14;1948.5;-1.84;6466.0428571428565;-38.8693677416668
2018-11-10;6427.1;6411.9;6461.7;6411.7;115870.0;0.24;1.0;1208.6;0.0;2.7685;0.0;1948.5;0.0;6455.52857142857;-28.477409818353983
2018-11-11;6446.1;6427.1;6451.7;6359.0;127400.0;0.3;1.0;1208.6;0.0;2.7685;0.0;1948.5;0.0;6352.257142857142;97.15198617757379
2018-11-12;6435.0;6445.0;6475.9;6409.4;130160.0;-0.17;0.0;1203.5;-0.42;2.7625;-0.22;1934.0;-0.74;6244.385714285714;177.78773447689227
2018-11-13;6429.2;6435.0;6466.8;6386.7;137600.0;-0.09;0.0;1201.4;-0.17;2.7795;0.62;1926.5;-0.39;6133.557142857143;294.7041290347152
2018-11-14;5842.4;6428.9;6453.3;5619.2;438210.0;-9.13;0.0;1210.1;0.72;2.7945;0.54;1933.25;0.35;6018.514285714286;-203.9263131421564
2018-11-15;5718.9;5854.0;5878.5;5384.1;375860.0;-2.11;0.0;1215.0;0.4;2.8205;0.93;1917.5;-0.81;5905.971428571428;-163.92790184414432
2018-11-16;5636.2;5723.5;5747.7;5539.7;224120.0;-1.45;0.0;1223.0;0.66;2.839;0.66;1928.0;0.55;5684.371428571428;-32.997939170238176
2018-11-17;5621.8;5636.2;5645.5;5561.4;156510.0;-0.26;0.0;1223.0;0.0;2.839;0.0;1928.0;0.0;5412.285714285714;209.46544732450218
2018-11-18;5658.3;5621.0;5727.9;5615.5;158680.0;0.65;1.0;1223.0;0.0;2.839;0.0;1928.0;0.0;5240.328571428571;421.28055760614427
2018-11-19;4883.8;5660.4;5662.5;4831.1;478260.0;-13.69;0.0;1225.3;0.19;2.8075;-1.11;1921.0;-0.36;5045.628571428571;-174.6551226659648
2018-11-20;4524.6;4883.6;5013.4;4272.3;714080.0;-7.36;0.0;1221.2;-0.33;2.795;-0.45;1940.0;0.99;4868.742857142857;-345.08158525099856
2018-11-21;4638.7;4523.0;4743.7;4393.0;412740.0;2.52;1.0;1228.0;0.56;2.8195;0.88;1954.5;0.75;4625.685714285713;-14.7977417135832
2018-11-22;4356.0;4646.4;4695.7;4346.7;261850.00000000003;-6.09;0.0;1228.0;0.0;2.798;-0.76;1947.5;-0.36;4397.671428571428;-18.527901844143777
2018-11-23;4398.0;4360.9;4455.6;4223.7;348990.0;0.96;1.0;1223.2;-0.39;2.815;0.61;1949.25;0.09;4248.128571428571;165.04491797261835
2018-11-24;3920.4;4397.3;4494.6;3821.5;382720.0;-10.86;0.0;1223.2;0.0;2.815;0.0;1949.25;0.0;4154.114285714286;-233.76312410407002
2018-11-25;4062.2;3920.3;4198.4;3634.2;619950.0;3.62;1.0;1223.2;0.0;2.815;0.0;1949.25;0.0;4100.785714285714;-35.27658525099868
2018-11-26;3837.0;4061.0;4179.0;3679.8;571040.0;-5.54;0.0;1222.4;-0.07;2.808;-0.25;1950.0;0.04;4092.285714285714;-268.1122655231078
2018-11-27;3866.5;3840.3;3920.6;3687.8;457270.0;0.77;1.0;1213.4;-0.74;2.7675;-1.44;1928.5;-1.1;4041.1;-175.53872810814156
2018-11-28;4265.4;3866.4;4391.8;3866.4;533040.0;10.32;1.0;1223.6;0.84;2.8455;2.82;1930.25;0.09;4080.5;157.08797257213
2018-11-29;4296.5;4265.5;4440.1;4140.6;414460.0;0.73;1.0;1227.9;0.35;2.8295;-0.56;1938.75;0.44;4094.5285714285715;225.11495529871266
2018-11-30;4039.7;4296.8;4340.6;3954.5;444520.0;-5.98;0.0;1223.6;-0.35;2.822;-0.27;1957.25;0.95;4103.214285714285;-48.34079631309579
2018-12-01;4196.2;4038.7;4299.1;3967.1;316300.0;3.87;1.0;1223.6;0.0;2.822;0.0;1957.25;0.0;4116.357142857143;79.79401875307245
2018-12-02;4160.4;4196.2;4316.1;4105.3;298630.0;-0.85;0.0;1223.6;0.0;2.822;0.0;1957.25;0.0;4045.8142857142857;117.89484332042922
2018-12-03;3897.8;4160.3;4177.0;3839.9;355100.0;-6.31;0.0;1236.9;1.09;2.85;0.99;1972.25;0.77;3933.2571428571423;-48.283694094535704
2018-12-04;3958.5;3899.9;4082.9;3809.3;326710.0;1.56;1.0;1243.3;0.52;2.8205;-1.04;1972.0;-0.01;3845.042857142857;112.51841474900137
2018-12-05;3771.6;3958.1;3974.1;3765.2;341600.0;-4.72;0.0;1239.1;-0.34;2.8285;0.28;1967.25;-0.24;3735.6428571428564;8.145115429273865
2018-12-06;3508.6;3771.4;3887.2;3505.7;467540.0;-6.97;0.0;1239.7;0.05;2.7975;-1.1;1933.5;-1.72;3650.942857142857;-119.19933041557303
2018-12-07;3422.2;3508.9;3626.6;3251.8;639330.0;-2.46;0.0;1248.2;0.69;2.8045;0.25;1950.0;0.85;3588.4714285714285;-151.097939170239
2018-12-08;3430.4;3422.3;3507.7;3302.9;424400.0;0.24;1.0;1248.2;0.0;2.8045;0.0;1950.0;0.0;3509.785714285714;-79.43455267549838
2018-12-09;3567.5;3430.3;3677.6;3424.2;327930.0;4.0;1.0;1248.2;0.0;2.8045;0.0;1950.0;0.0;3466.142857142857;104.66627189185839
2018-12-10;3460.5;3566.9;3622.4;3412.7;394490.0;-3.0;0.0;1244.9;-0.26;2.7695;-1.25;1930.5;-1.0;3438.5285714285715;9.144877334034943
2018-12-11;3407.7;3460.4;3485.9;3349.9;418530.0;-1.53;0.0;1242.8;-0.17;2.7965;0.97;1931.25;0.04;3413.6142857142854;-6.853013822427255
2018-12-12;3466.1;3390.2;3510.2;3379.4;391170.0;1.72;1.0;1246.1;0.27;2.7875;-0.32;1931.0;-0.01;3384.8;53.48797257213011
2018-12-13;3315.3;3466.2;3474.4;3284.8;435890.0;-4.35;0.0;1243.7;-0.19;2.786;-0.05;1922.75;-0.43;3339.142857142857;-0.6993304155725824
2018-12-14;3247.8;3315.4;3336.6;3199.1;445560.0;-2.04;0.0;1237.9;-0.47;2.7935;0.27;1916.0;-0.35;3348.514285714285;-85.54079631309514
2018-12-15;3228.7;3247.8;3282.3;3177.0;332950.0;-0.59;0.0;1237.9;0.0;2.7935;0.0;1916.0;0.0;3385.6999999999994;-157.04883838978378
2018-12-16;3247.9;3228.6;3305.0;3225.9;335690.0;0.6;1.0;1237.9;0.0;2.7935;0.0;1916.0;0.0;3417.2714285714283;-166.06229953671289
2018-12-17;3526.1;3248.3;3597.4;3243.1;534780.0;8.57;1.0;1248.2;0.83;2.7925;-0.04;1932.25;0.85;3525.9428571428566;-12.66940838025029
2018-12-18;3668.0;3526.0;3683.1;3456.9;698530.0;4.02;1.0;1250.1;0.15;2.7;-3.31;1923.75;-0.44;3612.0999999999995;54.961271891858885
2018-12-19;3687.1;3668.1;3924.7;3647.5;792400.0;0.52;1.0;1252.6;0.2;2.746;1.7;1926.25;0.13;3717.2;-57.912027427869525
2018-12-20;4076.0;3687.2;4140.3;3665.8;958580.0;10.55;1.0;1263.9;0.9;2.734;-0.44;1912.0;-0.74;3816.7;282.4435267272843
2018-12-21;3850.9;4075.2;4153.1;3786.9;748760.0;-5.52;0.0;1254.6;-0.74;2.707;-0.99;1911.25;-0.04;3888.128571428571;-22.05508202738111
2018-12-22;3964.4;3850.9;3977.2;3803.7;554590.0;2.95;1.0;1254.6;0.0;2.707;0.0;1911.25;0.0;3901.628571428571;62.722590181644925
2018-12-23;3944.4;3964.3;4037.1;3904.6;572210.0;-0.5;0.0;1254.6;0.0;2.707;0.0;1911.25;0.0;3916.857142857143;30.851986177572243
2018-12-24;4026.1;3944.5;4208.2;3941.9;716290.0;2.07;1.0;1267.9;1.06;2.7;-0.26;1895.5;-0.82;3846.985714285714;166.28773447689227
2018-12-25;3762.5;4025.6;4030.7;3676.5;670940.0;-6.55;0.0;1267.9;0.0;2.7;0.0;1895.5;0.0;3848.5142857142855;-86.95301382242717
2018-12-26;3793.7;3762.8;3841.9;3680.3;567110.0;0.83;1.0;1267.9;0.0;2.7;0.0;1895.5;0.0;3811.7142857142853;-45.82631314215512
2018-12-27;3586.9;3793.4;3822.6;3560.8;543440.0;-5.45;0.0;1277.4;0.66;2.726;-0.55;1853.5;-2.22;3793.2285714285713;-183.18504470128707
2018-12-28;3861.6;3587.1;3900.3;3565.5;565240.0;7.66;1.0;1283.0;0.44;2.7165;-0.35;1846.5;-0.38;3747.985714285714;128.7877751154756
2018-12-29;3706.8;3861.6;3899.6;3696.0;505410.0;-4.01;0.0;1283.0;0.0;2.7165;0.0;1846.5;0.0;3754.685714285714;-47.93455267549792
2018-12-30;3815.0;3708.2;3837.7;3682.5;519170.0;2.92;1.0;1283.0;0.0;2.7165;0.0;1846.5;0.0;3766.128571428571;52.18055760614435
2018-12-31;3709.4;3815.1;3819.6;3658.8;545830.0;-2.77;0.0;1281.3;-0.13;2.6775;-1.44;1848.0;0.08;3793.728571428571;-97.15512266596433
2019-01-01;3809.4;3709.5;3814.3;3664.4;469110.0;2.69;1.0;1281.3;0.0;2.6775;0.0;1848.0;0.0;3785.3142857142852;23.1469861775732
2019-01-02;3873.8;3809.7;3894.8;3768.1;554470.0;1.69;1.0;1284.1;0.06;2.681;1.09;1799.0;-2.65;3796.542857142857;49.44511542927359
2019-01-03;3780.1;3874.1;3875.8;3753.0;450320.0;-2.42;0.0;1294.8;0.83;2.639;-1.57;1842.5;2.42;3823.5571428571425;-20.313616129858453
2019-01-04;3802.7;3780.5;3823.9;3720.0;488700.0;0.6;1.0;1285.8;-0.7;2.711;2.73;1874.75;1.75;3863.0571428571425;-45.18365345595294
2019-01-05;3785.4;3802.8;3846.7;3769.0;468450.0;-0.46;0.0;1285.8;0.0;2.711;0.0;1874.75;0.0;3886.142857142857;-100.79169553264104
2019-01-06;4004.1;3785.7;4034.1;3758.5;529890.0;5.78;1.0;1285.8;0.0;2.711;0.0;1874.75;0.0;3901.028571428571;106.38055760614417
2019-01-07;3985.9;4004.3;4028.0;3945.5;500880.0;-0.45;0.0;1289.9;0.32;2.6995;-0.42;1886.25;0.61;3875.828571428571;97.24487733403531
2019-01-08;3971.0;3985.8;4070.5;3943.1;514080.00000000006;-0.37;0.0;1285.9;-0.31;2.7245;0.93;1870.5;-0.83;3849.228571428571;120.83270046328751
2019-01-09;3978.0;3971.0;4014.2;3957.5;473420.0;0.17;1.0;1292.0;0.47;2.727;0.09;1858.5;-0.64;3822.3428571428567;127.84511542927368
2019-01-10;3603.7;3978.9;4007.7;3562.1;697310.0;-9.41;0.0;1287.4;-0.36;2.7085;-0.68;1866.0;0.4;3748.928571428571;-122.08504470128716
2019-01-11;3616.5;3603.3;3655.7;3563.1;551640.0;0.35;1.0;1289.5;0.16;2.734;0.94;1839.0;-1.45;3699.2428571428563;-67.56936774166661
2019-01-12;3597.2;3616.6;3633.9;3561.3;435060.0;-0.53;0.0;1289.5;0.0;2.734;0.0;1839.0;0.0;3642.142857142857;-44.99169553264131
2019-01-13;3490.2;3597.3;3617.6;3473.2;452790.0;-2.98;0.0;1289.5;0.0;2.734;0.0;1839.0;0.0;3586.428571428571;-92.91944239385602
2019-01-14;3638.1;3490.4;3672.0;3490.4;539930.0;4.24;1.0;1291.3;0.14;2.7065;-1.01;1828.25;-0.58;3589.6714285714284;35.60202019117797
2019-01-15;3571.3;3637.5;3660.8;3545.7;544850.0;-1.84;0.0;1288.4;-0.22;2.6935;-0.48;1844.25;0.88;3588.114285714286;-17.753013822427345
2019-01-16;3588.0;3570.6;3644.1;3561.4;487340.0;0.47;1.0;1293.8;0.42;2.722;1.06;1858.25;0.76;3599.628571428572;-39.44059885644145
2019-01-17;3626.4;3588.1;3636.7;3554.8;525100.0;1.07;1.0;1292.3;-0.12;2.7365;0.53;1858.0;-0.01;3607.0714285714284;42.47209815585577
