Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;ADX;ADX_MDI;ADX_MDM;ADX_DX;ADX_PDI;ADX_PDM;Aroon_Oscillator;MACD;MACDSIGNAL;MACDHIST;MOM;ROC;RSI;STOCHRSI_fastk;ULTOSC;WILLR;ADX_ET;ADXR_ET;MACD_ET;ROC_ET;STOCHRSI_fastk_ET;Trend;Residuals
2017-06-27;2583.8;2446.1;2585.1;2309.6;159260.0;5.63;1.0;24.15799268224865;25.78831861199352;25.78831861199352;23.71391815902511;15.901927717194017;451.6288992238979;42.85714285714286;53.91189708584989;95.67584002921042;-41.76394294336053;-71.29999999999973;-0.0268539791344957;49.79808799925856;51.3302406267926;55.01377563361556;-32.49852681202119;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2539.7571428571428;42.89217095911885
2017-06-28;2577.7;2583.8;2616.9;2490.1;110420.0;-0.23;0.0;23.877872275863467;24.60527641337387;24.60527641337387;20.236306992856083;16.322920782229964;451.1696921364768;42.85714285714286;48.1850788720717;86.17768779778268;-37.99260892571098;38.09999999999991;0.0150023625767837;49.45113784880611;93.39894625567852;59.4701203815725;-33.39717147908076;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;2516.1142857142854;42.01048307230896
2017-06-29;2558.4;2577.7;2605.9;2526.5;75320.0;-0.75;0.0;23.61776046993437;23.866930773735078;23.866930773735078;20.2363069928561;15.833108874277634;418.9432855552999;42.85714285714286;41.609536637663496;77.26405756575885;-35.65452092809535;-58.40000000000009;-0.0223173341485784;48.268894900396944;80.10895414753045;56.65563013359428;-49.71705739692803;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;2515.385714285714;58.1429796492146
2017-06-30;2480.6;2558.4;2576.3;2469.5;73000.0;-3.04;0.0;23.69077991717388;25.09597257942904;25.09597257942904;24.64003273128748;15.173549225870328;389.0187651584928;-42.85714285714286;29.777307973809;67.76670764736888;-37.98939967355987;-273.8000000000002;-0.0994045890212025;43.60016883334733;19.03444333862679;53.950870144505615;-65.4405820533549;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;2533.442857142857;-42.490589497294145
2017-07-01;2424.6;2480.6;2529.6;2387.5;66320.0;-2.26;0.0;24.18272242043156;26.932789818950347;26.932789818950347;30.57797496278136;14.318868167975854;361.2317105043147;-42.85714285714286;15.700464342882242;57.35345898647155;-41.65299464358931;-253.0;-0.09448760083657;40.469582522646405;0.0;53.239560006463016;-76.75828617623283;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2538.2285714285713;-113.44483413444613
2017-07-02;2536.5;2424.6;2555.3;2375.9;67760.0;4.61;1.0;24.397901104971087;25.016929060288835;25.016929060288835;27.195224003985025;14.319342024079951;361.1294454682925;-42.85714285714286;13.419171306197311;48.56660145041671;-35.14743014421939;-186.30000000000015;-0.0684222124283826;48.65490871732927;80.1777897704657;59.56633531564475;-54.14308811641067;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;2545.4;-4.920895293734247
2017-07-03;2572.5;2536.5;2617.5;2506.3;83420.0;1.42;1.0;24.02305357031868;23.882868817875504;23.882868817875504;19.15003561983738;16.205862492414138;397.5344850777;-42.85714285714286;14.35070329960763;41.72342182025489;-27.37271852064726;-137.9000000000001;-0.0508780991735537;51.06031339803756;100.0;60.98878928572986;-46.86742118027485;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2553.3714285714286;10.210685244832645
2017-07-04;2617.3;2572.5;2658.7;2570.0;80680.0;1.74;1.0;23.30756539208799;22.987707500596816;22.987707500596816;14.006219075089104;17.339403927344115;410.3391647150069;-42.85714285714286;18.490784453423203;37.07689434688855;-18.58610989346535;27.200000000000276;0.0105015250376434;54.03762755745546;100.0;53.173762872779626;-37.81325788197248;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;2558.1285714285714;58.02074238769023
2017-07-05;2627.9;2617.3;2642.7;2562.0;89720.0;0.4;1.0;22.69813819991256;22.52457030811742;22.52457030811742;14.775584701631884;16.72518889227664;381.0292243782207;-42.85714285714286;22.369300634294177;34.13537560436968;-11.7660749700755;86.30000000000018;0.0339549889833176;54.76116372530227;100.0;54.55489556672271;-29.282381692957063;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2578.1714285714284;30.1533402151663
2017-07-06;2614.2;2627.9;2634.8;2581.8;60160.0;-0.52;0.0;22.132241521463936;21.974037557157224;21.974037557157224;14.775584701631873;16.316401327175985;353.8128512083478;-28.571428571428573;24.06022583999857;32.120345651495455;-8.06011981149689;168.0999999999999;0.0687216385266342;53.55058177703332;80.91404885041194;55.13043053831153;-32.32614974450122;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;2574.5857142857144;54.74297964921406
2017-07-07;2513.9;2614.2;2617.5;2484.7;90450.0;-3.84;0.0;22.28766867404184;25.138394102250004;25.138394102250004;24.308221657554608;15.306869721894268;328.54050469346583;-28.571428571428573;17.10969458133377;29.11821543746312;-12.008520856129348;-69.90000000000009;-0.0270531774905178;45.38843198155684;0.0;55.006330396820005;-52.708333333333286;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;2541.942857142857;-17.690589497293963
2017-07-08;2564.9;2513.9;2568.7;2480.6;54510.0;2.03;1.0;22.459353860605805;24.27123225092714;24.27123225092714;24.6912612859374;14.658893245629104;305.0733257867897;-21.42857142857143;15.53751545182331;26.40207544033516;-10.864559988511846;-12.799999999999727;-0.0049656670675407;49.71832198598013;43.97373566150828;62.44893881740312;-27.285673597265664;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2500.085714285714;64.9980230084114
2017-07-09;2511.4;2564.9;2576.7;2509.6;39160.0;-2.08;0.0;22.525062784447886;23.45676746567076;23.45676746567076;23.37927879439493;14.567068781192422;291.28237394487616;-14.285714285714286;9.860879205605215;23.09383619338917;-13.232956987783954;-47.0;-0.0183708567854909;45.51238369827259;0.0;54.50864595419495;-42.194213692351695;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2467.971428571428;47.40767613483786
2017-07-10;2344.0;2511.4;2530.3;2271.8;123800.0;-6.67;0.0;23.96501277914671;31.83227168074747;31.83227168074747;42.6843627102314;12.786873789865322;270.4764900916707;-42.85714285714286;-8.052848670555704;16.864499220600194;-24.9173478911559;-136.5999999999999;-0.0550673224219946;35.16894515877344;0.0;48.5316037816971;-81.33884724735077;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2432.0;-96.91788618373873
2017-07-11;2324.3;2344.0;2412.8;2265.5;146630.0;-0.84;0.0;25.33132872891909;29.90997036290746;29.90997036290746;43.09343607595999;11.894840791435067;251.1567407994085;-50.0;-23.567560269592832;8.77808732256159;-32.34564759215442;-100.29999999999971;-0.0413676482718797;34.153994060858395;0.0;45.06603651775226;-85.0457782299084;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2392.042857142857;-68.89354332659536
2017-07-12;2403.1;2324.3;2424.8;2262.1;109520.0;3.39;1.0;26.45257073387844;27.618149798550828;27.618149798550828;41.02871679835003;11.54855387080277;245.2169735994508;-57.142857142857146;-29.168345023600978;1.1888008533290757;-30.35714587693005;-133.4000000000001;-0.0525921545436625;41.639516832675696;41.92668743379966;48.83617985415975;-64.44780635400906;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;2307.785714285714;75.73905450088024
2017-07-13;2362.4;2403.1;2436.7;2335.0;88170.0;-1.69;0.0;27.34085132016645;26.263475446491825;26.263475446491825;38.88849894191061;11.55603537920496;239.60147548520396;-57.142857142857146;-36.47074510125822;-6.343108337588384;-30.127636763669837;-210.0999999999999;-0.0816715257531583;39.08930459385607;34.06078873765392;46.53263983640992;-74.71003530005038;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2222.457142857143;155.0715510777857
2017-07-14;2234.2;2362.4;2370.5;2165.4;114410.0;-5.43;0.0;28.990338970490058;31.695986075143367;31.695986075143367;50.43367842469691;10.44349546523462;222.48708437911796;-71.42857142857143;-52.0031583233399;-15.475118334738688;-36.528039988601215;-383.1000000000004;-0.146372215642074;32.18951059661326;0.0;46.78144529425328;-86.05311169673631;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2206.657142857143;37.895124788419984
2017-07-15;1975.1;2234.2;2237.1;1974.0;155320.0;-11.6;0.0;31.183113552705084;36.51492925734872;36.51492925734872;59.689183121500434;9.217572523396347;206.59514978060952;-78.57142857142857;-84.24874522584469;-29.22984371295989;-55.0189015128848;-652.8000000000002;-0.2484112789679973;23.052063647200267;0.0;37.042080513192005;-99.83934569884624;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2206.0714285714284;-230.78769127730328
2017-07-16;1914.1;1975.1;2044.4;1809.0;189640.0;-3.09;0.0;33.64466745877927;39.92695677933951;39.92695677933951;65.64486823774361;8.280943898916227;191.83835336770883;-85.71428571428572;-113.41837889332464;-46.06755074903285;-67.3508281442918;-700.0999999999999;-0.2678065947517404;21.458635412492196;0.0;38.14050764737773;-87.63092856302225;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2188.8571428571427;-270.7780381508769
2017-07-17;2233.4;1914.1;2233.8;1913.8;176890.0;16.68;1.0;34.10318378685933;34.75664311866519;34.75664311866519;40.063896051900166;14.873053181923565;367.5356138414441;-85.71428571428572;-109.50833827504448;-58.75570825423517;-50.752630020809306;-280.5;-0.1115796173276582;43.979914030423394;100.0;49.71065780839331;-50.05295986818875;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;2260.7999999999997;-36.317886183738366
2017-07-18;2320.2;2233.4;2400.7;2164.6;202620.0;3.89;1.0;33.2501465334535;31.514096466467198;31.514096466467198;22.16066223917769;20.080411763630508;508.1830699956262;-85.71428571428572;-98.272741343058;-66.65911487199973;-31.613626471058254;-244.70000000000027;-0.0954033295645055;48.44513118189922;100.0;52.09205549696328;-38.68297948902484;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2323.7857142857138;-4.736400469452525
2017-07-19;2282.6;2320.2;2412.4;2243.1;154320.0;-1.62;0.0;32.374643199629524;29.39628856201252;29.39628856201252;20.993099859917795;19.19538913869383;483.5842792816532;-78.57142857142857;-91.34943615311931;-71.59717912822364;-19.75225702489567;-228.80000000000015;-0.0911045631918452;46.65524705314066;93.24213857936036;47.32198754864942;-42.64955194962462;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2446.8428571428567;-183.81808835626222
2017-07-20;2866.0;2282.6;2932.8;2282.1;310340.0;25.56;1.0;31.276703829593743;22.99896255367945;22.99896255367945;17.00349201912865;32.422556045585345;969.4425450472496;28.571428571428573;-38.34514364073857;-64.94677203072663;26.601628389988065;522.0;0.2226962457337884;67.41226694028532;100.0;58.75088463757654;-5.9441181704929855;Comprar;Mantener_posicion;Comprar;Comprar;Mantener_posicion;2567.2;313.92869393492884
2017-07-21;2675.1;2866.0;2874.0;2622.5;193760.0;-6.66;0.0;30.25718870027481;21.08868147361495;21.08868147361495;17.003492019128647;29.729556514121526;900.1966489724459;28.571428571428573;-11.609072371599725;-54.27923209890125;42.67015972730153;350.7999999999997;0.1509271608656368;59.05731450188192;66.93043369070706;56.99053175870715;-22.93112653497065;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;2642.9142857142856;42.53798193127732
2017-07-22;2836.5;2675.1;2876.7;2658.6;121920.0;6.04;1.0;29.321677366823447;19.570598546490928;19.570598546490928;17.160030031955753;27.678570071122863;838.5968883315568;28.571428571428573;22.345502809310343;-38.95428511725893;61.29978792656928;433.4000000000001;0.1803503807581873;63.3270941794658;84.01663325537547;63.10409008856495;-8.569140416444222;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;2680.3999999999996;156.28373729412561
2017-07-23;2756.6;2836.5;2856.7;2675.6;108230.0;-2.82;0.0;28.452988271475757;18.387000025931304;18.387000025931304;17.160030031955742;26.00461439165996;778.6971105935885;28.571428571428573;42.31965142330773;-22.6994978091456;65.01914923245333;394.1999999999998;0.1668642058923128;59.89155078517852;68.88123691612338;63.66259260835509;-15.678946431749443;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;2719.914285714285;40.66481899198061
2017-07-24;2763.4;2756.6;2798.9;2715.7;83010.0;0.25;1.0;27.64634839722432;17.852809196491297;17.852809196491297;17.160030031955742;25.24911178049135;723.0758884083322;28.571428571428573;58.02908807047561;-6.553780633221358;64.58286870369696;529.2000000000003;0.2368633067764749;60.09626080261764;18.847509605928284;60.96353303063575;-15.073856558106431;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2695.042857142857;59.43925667340439
2017-07-25;2582.6;2763.4;2779.1;2472.6;205880.0;-6.54;0.0;25.910257248862333;24.20477760818212;24.20477760818212;3.341072320156448;22.63967071183213;671.4276106648799;28.571428571428573;55.252959083835776;5.80756731019007;49.44539177364571;607.5;0.3075793630702243;52.22209556597473;0.0;57.33022095842449;-31.162128492614364;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2713.8571428571427;-132.40782904088132
2017-07-26;2559.2;2582.6;2631.7;2441.5;135500.0;-0.9;0.0;24.460699832223888;23.697403268237103;23.697403268237103;5.616453415924096;21.17705047793305;623.4684956173885;28.571428571428573;50.581599232948975;14.762373694741852;35.81922553820712;645.0999999999999;0.3370252337913379;51.256313007464186;0.0;58.99690753736858;-33.24434952838586;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2699.142857142857;-159.5180883562625
2017-07-27;2691.9;2559.2;2712.9;2547.7;103830.0;5.18;1.0;22.78067193381046;22.34699579608709;22.34699579608709;0.9403092544359049;22.77124680672013;660.1350316447182;28.571428571428573;56.9310284183457;23.19610463946262;33.734923778883086;458.5;0.2052923793319602;56.34359266004423;57.605764366012906;54.21967318140696;-21.43619861185265;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;2700.557142857143;6.471551077785797
2017-07-28;2806.8;2691.9;2843.8;2683.6;138910.0;4.27;1.0;21.90904904356548;21.091790742114483;21.091790742114483;10.577951470380771;26.08178912757114;743.8825293843813;28.571428571428573;70.42267774116817;32.64141925980373;37.78125848136444;486.6000000000004;0.2097232997155419;60.32711798624805;100.0;60.30147384393495;-11.211959423384943;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;2717.6857142857143;99.46655335984889
2017-07-29;2733.5;2806.8;2812.1;2699.4;84490.0;-2.61;0.0;21.099684931195146;20.230883295405768;20.230883295405768;10.577951470380771;25.01720401206561;690.7480629997826;28.571428571428573;74.34322717937766;40.98178084371852;33.361446335659146;450.9000000000001;0.1975378953824586;56.66227768788421;61.95322259388767;57.64634167660388;-17.734472326036677;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;2741.171428571429;-7.487691277303554
2017-07-30;2766.5;2733.5;2773.1;2621.7;82720.0;1.21;1.0;19.85232847082131;21.964428026573795;21.964428026573795;3.63669448596142;23.622277222705836;641.4089156426553;28.571428571428573;79.20014509046086;48.62545369306699;30.57469139739388;-99.5;-0.0347173761339846;57.94040757913829;75.6814254329757;62.3940617334401;-16.3199214916585;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;2764.2142857142862;6.26481899197961
2017-07-31;2883.3;2766.5;2916.3;2723.1;91120.0;4.22;1.0;19.456615640079423;20.40116002829953;20.40116002829953;14.312348840434865;27.21634319934541;738.7939930967516;21.42857142857143;91.42023581748616;57.184410117950826;34.23582569953535;208.20000000000027;0.077828866210609;62.31162776568635;100.0;63.81925648554842;-6.4436344701900525;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;2781.0857142857144;93.29639953054705
2017-08-01;2747.0;2883.3;2946.0;2659.6;123170.0;-4.73;0.0;18.67889395453056;20.58181644414618;20.58181644414618;8.56851204239538;24.43947086923464;686.0229935898408;100.0;89.07962045185104;63.56345218473087;25.51616826712017;-89.5;-0.0315529702097655;54.91191718382596;0.0;62.27618736894344;-28.31128183240859;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;2791.328571428571;-45.47925761230977
2017-08-02;2720.5;2747.0;2773.8;2668.9;81820.0;-0.96;0.0;17.956723817949477;19.785544692636066;19.785544692636066;8.568512042395373;23.493953726574432;637.0213511905664;92.85714285714286;84.11669251066314;67.67410024991733;16.442592260745812;-36.09999999999991;-0.0130958427047812;53.538447988097694;0.0;62.14297261997272;-33.9659587287242;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;2866.942857142857;-166.0180883562625
2017-08-03;2810.0;2720.5;2822.9;2717.6;68100.0;3.29;1.0;17.567724406935234;18.991272707455995;18.991272707455995;12.51073206375005;24.42267543826218;640.6198261055258;85.71428571428572;86.40936500676162;71.42115320128619;14.98821180547543;46.59999999999991;0.0168632843598465;57.52519235560507;45.7107339764685;59.81579460739095;-26.957383548067394;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;2933.442857142857;-108.31416320792843
2017-08-04;2878.5;2810.0;2892.7;2779.5;68760.0;2.44;1.0;17.593473745564996;18.14784282795181;18.14784282795181;17.92821514775188;26.07647338650104;664.661267097988;42.85714285714286;92.6852837429442;75.67397930961779;17.0113044333264;295.9000000000001;0.1145744598466661;60.41383075528891;79.45010123595921;61.80062709865942;-13.37958374628345;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3007.528571428571;-118.676303783008
2017-08-05;3262.8;2878.5;3344.0;2875.9;159400.0;13.35;1.0;19.38348411370384;15.151292983155932;15.151292983155932;42.65361889950884;37.69002914528144;1068.4854623052747;71.42857142857143;127.20248179843838;85.97967980738191;41.22280199105647;703.6000000000004;0.2749296655204753;72.19945085020014;100.0;67.80589597683314;-8.997229916897487;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;3105.014285714285;157.96945157984038
2017-08-06;3232.0;3262.8;3295.1;3166.5;60660.0;-0.94;0.0;21.0456365984042;14.445594897540555;14.445594897540555;42.65361889950882;35.9345498311277;992.1650721406122;71.42857142857143;150.33928959919967;98.85160176574549;51.4876878334542;540.0999999999999;0.2006389538987332;70.3347183679304;90.91035467829364;65.50484480440487;-12.409972299168974;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3194.7714285714283;41.207676134837584
2017-08-07;3401.9;3232.0;3425.1;3198.5;88110.0;5.26;1.0;22.963628898811315;13.272518733644892;13.272518733644892;47.89752880410386;37.675232607141055;1051.2961384162827;85.71428571428572;180.3064263137649;115.14256667534934;65.16385963841552;595.0999999999999;0.2120208066125124;74.38896306265336;100.0;67.35271555852749;-2.358682391215923;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3282.7285714285713;110.25354238769008
2017-08-08;3429.4;3401.9;3494.9;3357.1;106940.0;0.81;1.0;24.93151759724115;12.602302893851094;12.602302893851094;50.51407067682901;38.330570616721815;1046.003557100834;92.85714285714286;203.9239103344212;132.89883540716372;71.02507492725746;695.9000000000001;0.2545820376806292;75.00334740795087;100.0;72.12508499689531;-6.2179608885513575;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3393.5714285714284;34.67788524483307
2017-08-09;3348.8;3429.4;3437.1;3251.0;97060.0;-2.35;0.0;25.942162022361376;15.640710308800276;15.640710308800276;39.08053954892434;35.708103987942586;971.2890173079172;92.85714285714286;213.67408829551232;149.05388598483344;64.62020231067888;582.3000000000002;0.2104825591903127;69.56852203558788;6.567217936580945;71.15934491044392;-15.42440878378377;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;3480.542857142857;-151.31808835626222
2017-08-10;3425.7;3348.8;3453.8;3322.9;71000.0;2.3;1.0;26.935934822073012;14.87006336258121;14.87006336258121;39.85498121832432;34.57730123650229;918.611230357352;85.71428571428572;225.01255720183144;164.24562022823304;60.766936973598405;542.3999999999996;0.1881177817084589;71.73939862648713;49.60159966311308;70.73997783249412;-7.92487402656897;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3599.2000000000003;-158.37130606507182
2017-08-11;3654.4;3425.7;3706.5;3409.8;97560.0;6.68;1.0;28.59597061283236;13.273628408269916;13.273628408269916;50.17643589270381;40.00890424910823;1105.6961424746837;85.71428571428572;249.57560198938245;181.31161658046287;68.26398540891952;907.4;0.3303239898070623;77.13038525229054;100.0;71.68281484534961;-4.802728613569312;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;3731.4857142857145;-66.73344664015139
2017-08-12;3871.6;3654.4;3967.3;3611.4;123590.0;5.94;1.0;30.70749199978598;11.656966902280294;11.656966902280294;58.15727003018306;44.06103673031726;1287.517846583635;92.85714285714286;283.30248207091745;201.70978967855385;81.59269239236363;1151.1;0.4231207498621576;80.96256914428196;100.0;71.0200390372365;-7.11206896551726;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;3836.1;35.68373729412525
2017-08-13;4062.6;3871.6;4189.4;3847.3;158590.0;4.93;1.0;33.05101812616936;10.351829270067505;10.351829270067505;63.51685776915335;46.39673259758319;1417.6522861133749;100.0;321.73462478926103;225.7147567006953;96.01986808856576;1252.6;0.4457651245551601;83.64097266567991;100.0;70.39017466246007;-8.288665184991487;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;3984.471428571429;82.10767613483677
2017-08-14;4327.9;4062.6;4336.7;3978.9;128460.0;6.53;1.0;35.445571662433714;9.192572222221996;9.192572222221996;66.57476763387037;45.81121725950492;1463.6914085338483;92.85714285714286;369.3423192291111;254.44026920637845;114.90205002273268;1449.3999999999996;0.5035261420878929;86.55939345045157;100.0;72.6962041176074;-0.5247152823326088;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4106.357142857142;212.62497095911868
2017-08-15;4161.7;4327.9;4436.5;3837.1;211580.0;-3.84;0.0;36.71785785985064;11.623701580414862;11.623701580414862;53.25757842627059;38.11142633579783;1359.142022210002;100.0;389.17464599276445;281.3871445636556;107.78750142910884;898.8999999999996;0.2754995709206815;76.99800104698143;21.874031302842496;70.34868203090384;-15.546503733876454;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;4170.785714285714;-10.236400469452525
2017-08-16;4387.4;4161.7;4398.1;3938.6;112900.0;5.42;1.0;37.89926647173778;10.20734284999232;10.20734284999232;53.25757842627057;33.46751397740466;1262.0604491950016;92.85714285714286;418.2823134458517;308.7661783400948;109.51613510575692;1155.3999999999996;0.3574876237623761;80.28410608041321;40.31846565861338;75.39320283409457;-2.856477980103576;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4210.6285714285705;157.19619735802374
2017-08-17;4278.9;4387.4;4487.5;4194.1;127480.0;-2.47;0.0;39.18068161425358;9.418199376124075;9.418199376124075;55.83907846695904;33.23579899697343;1261.313274252501;100.0;427.6654453427623;332.54603174062834;95.11941360213392;876.9999999999995;0.2577971133778181;74.59211205926695;0.0;70.80044927691547;-12.213114754098385;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4211.199999999999;82.82869393492936
2017-08-18;4105.4;4278.9;4362.7;3978.3;144400.0;-4.06;0.0;38.97308698434979;14.01337480142219;14.01337480142219;36.27435679560056;29.96695743775008;1171.219468948751;92.85714285714286;416.3027658278888;349.2973785580804;67.00538726980841;675.9999999999995;0.1971190295678543;66.24706597854988;0.0;65.99232683557813;-23.70935716058577;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4165.085714285714;-49.3334466401513
2017-08-19;4150.5;4105.4;4189.7;3957.5;113720.0;1.1;1.0;38.65510534484336;13.709364465511229;13.709364465511229;34.52134403125973;28.164935679122543;1087.5609354524115;85.71428571428572;406.253911326744;360.68868511181313;45.56522621493082;801.6999999999998;0.2393991877687529;67.30356898665791;7.333661867287889;66.05563147616381;-25.5109765329296;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4154.799999999999;-4.116262705874021
2017-08-20;4066.6;4150.5;4182.3;4034.4;70160.0;-2.02;0.0;38.35983667958739;13.166275522843982;13.166275522843982;34.52134403125972;27.049197223357783;1009.8780114915252;78.57142857142857;387.0583254773942;365.96261318492935;21.09571229246484;640.9000000000001;0.1870858510669352;63.21366522309363;0.0;64.37969993874549;-32.6532195500388;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4119.614285714286;-49.03518100802012
2017-08-21;4005.1;4066.6;4097.3;3966.9;90650.0;-1.51;0.0;37.64193696096834;14.565448708240714;14.565448708240714;28.309240618920768;26.068654860997963;937.7438678135592;71.42857142857143;362.7021448207538;365.31051951209423;-2.6083746913404298;350.6999999999998;0.0959665061295971;60.23256224761282;0.0;59.32099701731229;-39.01334411645775;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;4125.257142857143;-129.0750290408816
2017-08-22;4089.7;4005.1;4142.7;3612.2;169140.0;2.11;1.0;35.07646566844996;21.732773312475807;21.732773312475807;1.725338865711017;22.49586723766297;870.7621629697334;57.142857142857146;346.23502727129744;361.4954210639349;-15.260393792637444;218.0999999999999;0.0563332988945138;62.90630052120799;34.18129379777219;65.78008298267204;-32.17145167812375;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4162.257142857143;-73.7078290408815
2017-08-23;4141.1;4089.7;4255.6;4070.5;96650.0;1.26;1.0;33.15971514454597;20.66838327851656;20.66838327851656;8.24195833379406;24.381364739653336;921.464865614753;57.142857142857146;333.4880260314526;355.89394205743844;-22.40591602598585;78.50000000000045;0.0193226012898145;64.51681319590836;54.83673060408293;59.46847543905388;-29.744118152155217;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;4191.085714285714;-69.56094549911903
2017-08-24;4318.4;4141.1;4364.1;4111.7;72360.0;4.28;1.0;31.8007869201992;19.281636529058847;19.281636529058847;14.13472000369117;25.629732839066957;964.1459466422706;50.0;333.8442156465999;351.4839967752707;-17.639781128670847;-9.5;-0.0021950599597957;69.57902422152283;100.0;64.03307933379968;-15.690823049086054;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Comprar;4230.971428571428;102.55726536350019
2017-08-25;4364.4;4318.4;4461.7;4292.6;82900.0;1.07;1.0;30.8981425438233;18.39132380309044;18.39132380309044;19.1637656509367;27.11134947501866;992.8783790249648;42.85714285714286;333.9883047679077;347.98485837379815;-13.996553605890426;202.69999999999985;0.0487060576206838;70.7807178447872;100.0;66.03042499685489;-14.050907430658643;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;4286.0;88.75226764556265
