Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;Beta;Pearson;Linearregression;Linearangle;Linearintercept;Linearslope;VAR;STDDEV;TSF
2012-04-03;4.9;5.0;5.0;4.8;78480.0;0.0;0.0;0.3959761901700427;0.798456879116757;4.914285714285709;1.133175339033789;4.657142857142859;0.01978021978021921;0.003999999999813042;0.06324555320188956;4.934065934065928
2012-04-04;4.9;4.9;5.0;4.9;51040.0;0.0;0.0;0.35090116893375944;0.7974011645277338;4.945714285714287;1.3471469557819973;4.639999999999999;0.023516483516483687;0.003999999999813042;0.06324555320188956;4.96923076923077
2012-04-05;4.9;4.9;4.9;4.9;33810.0;0.0;0.0;0.35234198867250593;0.7846610012636656;4.960000000000001;1.3471469557819973;4.654285714285713;0.023516483516483687;0.003999999999813042;0.06324555320188956;4.9835164835164845
2012-04-06;4.9;4.9;5.0;4.9;58210.0;0.0;0.0;0.2474790024213843;0.7850991889296285;4.9685714285714315;1.2968038528984174;4.674285714285712;0.02263736263736304;0.0015999999998044245;0.039999999997555304;4.991208791208794
2012-04-07;4.7;4.9;4.9;4.7;80950.0;-5.25;0.0;0.5099272878284862;0.7864641508125859;4.919999999999997;0.8688144549758922;4.722857142857143;0.015164835164834937;0.006399999999803896;0.07999999999877434;4.935164835164833
2012-04-08;4.8;4.7;4.8;4.6;41970.0;2.13;1.0;0.7010477487858964;0.7938446448089483;4.882857142857139;0.41554452135458875;4.788571428571431;0.007252747252746796;0.006399999999807449;0.07999999999879655;4.890109890109886
2012-04-09;4.9;4.8;4.9;4.7;39240.0;1.67;1.0;0.7768845262591045;0.7976331630822411;4.865714285714286;0.07555483028859011;4.84857142857143;0.0013186813186812617;0.006399999999814554;0.07999999999884096;4.8670329670329675
2012-04-10;4.8;4.9;4.9;4.8;53100.0;0.0;0.0;1.0238444428305442;0.794906933230935;4.842857142857142;-0.12592458738629367;4.871428571428574;-0.002197802197802483;0.005599999999812866;0.07483314773422849;4.840659340659339
2012-04-11;4.9;4.8;5.0;4.8;67040.0;1.86;1.0;1.0238444428305442;0.8057848478505221;4.845714285714284;-0.1637017817341863;4.882857142857143;-0.002857142857142971;0.005599999999823524;0.0748331477342997;4.842857142857141
2012-04-12;4.9;4.9;4.9;4.8;46370.0;0.0;0.0;0.5300286616308204;0.8255176778839068;4.8457142857142825;-0.22666343980546216;4.8971428571428595;-0.003956043956044356;0.002399999999813218;0.04898979485375723;4.841758241758239
2012-04-13;4.9;4.9;4.9;4.7;93110.0;0.0;0.0;0.3091158161398746;0.7980520190337136;4.857142857142855;-0.12592458738629367;4.885714285714287;-0.002197802197802483;0.0015999999998044245;0.039999999997555304;4.854945054945052
2012-04-14;5.0;4.9;5.0;4.9;63890.0;0.0;0.0;0.6014249178102663;0.7549554162384117;4.894285714285711;0.13851699928925332;4.862857142857144;0.002417582417582075;0.003999999999809489;0.06324555320186147;4.896703296703293
2012-04-15;5.0;5.0;5.0;4.9;33340.0;0.0;0.0;0.6786982185397853;0.6868225731933327;4.914285714285713;0.18888650092119397;4.871428571428574;0.0032967032967030113;0.0023999999998061128;0.04898979485368471;4.917582417582416
2012-04-16;4.9;5.0;5.0;4.9;31160.0;0.0;0.0;1.0614844978272506;0.5954959570376748;4.931428571428571;0.40295268483205826;4.840000000000001;0.0070329670329669185;0.002399999999813218;0.04898979485375723;4.938461538461538
2012-04-17;5.0;4.9;5.0;4.9;30650.0;1.01;1.0;2.3403147163136593;0.46766421673752434;4.9628571428571435;0.6170076196569515;4.822857142857143;0.010769230769230826;0.0023999999998096655;0.048989794853720965;4.973626373626375
2012-04-18;5.1;5.0;5.2;5.0;79130.0;2.81;1.0;0.7182008119224189;0.8328396114394598;5.017142857142857;0.9695283365560738;4.797142857142858;0.016923076923076808;0.003999999999795278;0.06324555320174913;5.034065934065933
2012-04-19;5.1;5.1;5.2;5.1;46680.0;0.0;0.0;0.38520408163271413;0.8681569664849297;5.065714285714288;1.271631545567908;4.777142857142856;0.022197802197802426;0.005599999999787997;0.07483314773406233;5.087912087912089
2012-04-20;5.3;5.1;5.5;5.1;104070.0;4.09;1.0;0.008879582558842828;0.8520173157616093;5.159999999999999;1.8504507686700211;4.740000000000001;0.03230769230769219;0.01759999999978845;0.1326649916134187;5.192307692307692
2012-04-21;5.3;5.3;5.5;5.1;60920.0;-1.68;0.0;0.008879582558842828;0.8609102070897696;5.214285714285712;1.9510797457811369;4.771428571428572;0.03406593406593378;0.014399999999781699;0.1199999999990904;5.248351648351645
2012-04-22;5.2;5.3;5.3;5.1;37110.0;-1.14;0.0;0.058323575965554555;0.8702589452578677;5.24;1.925923606077605;4.802857142857142;0.03362637362637374;0.00799999999977885;0.08944271909875533;5.2736263736263735
2012-04-23;5.0;5.2;5.2;5.0;49370.0;-4.62;0.0;0.07387194363343899;0.8704166966598089;5.217142857142856;1.661741139871447;4.840000000000001;0.029010989010988898;0.013599999999787116;0.11661903789599327;5.246153846153845
2012-04-24;5.1;5.0;5.2;4.9;70990.0;2.82;1.0;0.07780480926470902;0.8763335229180087;5.202857142857142;1.3471469557819808;4.897142857142858;0.023516483516483402;0.013599999999787116;0.11661903789599327;5.226373626373626
2012-04-25;5.1;5.1;5.2;5.0;35640.0;0.0;0.0;0.14779304371141497;0.8676399008255586;5.194285714285711;1.145762838175084;4.934285714285716;0.019999999999999657;0.010399999999794574;0.10198039027084851;5.214285714285711
2012-04-26;5.1;5.1;5.2;5.0;57360.0;0.0;0.0;0.14779304371141497;0.877064752269022;5.179999999999997;0.8939934530724111;4.977142857142859;0.015604395604395261;0.003999999999795278;0.06324555320174913;5.195604395604392
2012-04-27;5.1;5.1;5.1;5.0;25870.0;0.0;0.0;0.5135545778168474;0.8657963874052658;5.159999999999997;0.5918254645793533;5.025714285714288;0.01032967032966993;0.001599999999797319;0.039999999997466486;5.170329670329666
2012-04-28;5.0;5.1;5.1;4.8;91590.0;-2.54;0.0;-0.5146938775514921;0.8525069733457462;5.122857142857147;0.26444018162008165;5.0628571428571405;0.004615384615385129;0.001599999999797319;0.039999999997466486;5.127472527472532
2012-04-29;4.9;5.0;5.0;4.9;22230.0;-1.61;0.0;-0.8812438901174973;0.8451232888652104;5.060000000000006;-0.22666343980539672;5.111428571428568;-0.003956043956043214;0.006399999999814554;0.07999999999884096;5.056043956043963
2012-04-30;4.9;4.9;5.0;4.9;55770.0;0.0;0.0;-1.2314959788898594;0.8397817479615568;4.985714285714291;-0.8814039965821051;5.185714285714283;-0.015384615384614813;0.007999999999814378;0.08944271909895393;4.970329670329676
2012-05-01;5.0;4.9;5.0;4.9;36680.0;1.01;1.0;-1.2314959788898594;0.8319487854138632;4.951428571428571;-1.1835246670571564;5.220000000000001;-0.020659340659340716;0.005599999999819971;0.07483314773427596;4.930769230769231
2012-05-02;5.1;5.0;5.2;5.0;95960.0;1.4;1.0;0.2118374511057353;0.848905512636763;4.957142857142855;-1.1331753390338384;5.214285714285715;-0.019780219780220067;0.005599999999819971;0.07483314773427596;4.937362637362634
2012-05-03;5.1;5.1;5.2;5.0;35420.0;1.18;1.0;0.12603442276354865;0.852059735526143;4.962857142857138;-1.0828242605963523;5.208571428571431;-0.018901098901099415;0.007999999999814378;0.08944271909895393;4.943956043956039
2012-05-04;5.1;5.1;5.2;5.1;43630.0;-1.17;0.0;0.38520408163271425;0.8509322815466211;4.997142857142856;-0.6547804022677101;5.145714285714287;-0.0114285714285716;0.006399999999811001;0.07999999999881875;4.985714285714284
2012-05-05;5.1;5.1;5.1;5.0;18840.0;0.0;0.0;0.587719430571991;0.8601994280601339;5.037142857142857;-0.17629414984314432;5.077142857142855;-0.0030769230769228484;0.001599999999797319;0.039999999997466486;5.034065934065935
2012-05-06;5.1;5.1;5.1;5.0;19300.0;0.0;0.0;0.587719430571991;0.8578445349057106;5.068571428571426;0.16370178173416997;5.031428571428571;0.002857142857142686;-2.0961010704922955e-13;0.0;5.0714285714285685
2012-05-07;5.1;5.1;5.1;5.0;46180.0;0.0;0.0;1.279607843138212;0.847193230556572;5.074285714285713;0.15110939781072422;5.04;0.0026373626373625233;-2.0961010704922955e-13;0.0;5.076923076923076
2012-05-08;5.1;5.1;5.1;5.0;68200.0;0.0;0.0;1.279607843138212;0.8230296999568387;5.091428571428572;0.3022166935227151;5.022857142857142;0.005274725274725332;-2.0961010704922955e-13;0.0;5.096703296703297
2012-05-09;5.0;5.1;5.1;5.0;38920.0;0.0;0.0;1.0196078431380027;0.8085839822401647;5.082857142857142;0.28962455046151203;5.017142857142859;0.005054945054944884;0.001599999999797319;0.039999999997466486;5.087912087912087
2012-05-10;4.8;5.0;5.1;4.8;69980.0;-3.77;0.0;0.0;0.7696842228690834;5.025714285714287;-0.025184956405698514;5.031428571428571;-0.00043956043956032534;0.013599999999808432;0.11661903789608467;5.025274725274727
2012-05-11;5.0;4.8;5.0;4.8;63130.0;2.27;1.0;-0.5100000000004548;0.7696842228690834;5.028571428571429;0.0629623697252205;5.014285714285715;0.001098901098901099;0.011999999999805055;0.10954451150014342;5.0296703296703305
2012-05-12;4.9;5.0;5.0;4.9;20880.0;0.0;0.0;-0.24437500000024429;0.7521790521962667;4.99428571428572;-0.17629414984312794;5.034285714285713;-0.003076923076922563;0.010399999999808784;0.10198039027091818;4.9912087912087975
2012-05-13;4.9;4.9;5.0;4.9;14050.0;0.0;0.0;-0.24437500000024429;0.7299963575601249;4.948571428571434;-0.5792343006864977;5.079999999999997;-0.010109890109889481;0.005599999999823524;0.0748331477342997;4.938461538461545
2012-05-14;5.0;4.9;5.0;4.9;52850.0;1.62;1.0;-0.24437500000024429;0.7299963575601249;4.928571428571428;-0.8184554616886144;5.114285714285714;-0.014285714285714285;0.005599999999823524;0.0748331477342997;4.914285714285714
2012-05-15;5.0;5.0;5.0;4.9;44140.0;0.0;0.0;0.26562500000015765;0.7299963575601249;4.920000000000001;-0.8939934530724275;5.122857142857143;-0.015604395604395548;0.0023999999998203236;0.048989794853829746;4.904395604395605
2012-05-16;5.1;5.0;5.1;5.0;69370.0;0.99;1.0;0.7599914965991578;0.7180366462565306;4.951428571428566;-0.6170076196569843;5.091428571428574;-0.010769230769231397;0.005599999999819971;0.07483314773427596;4.940659340659335
2012-05-17;5.1;5.1;5.1;5.1;26620.0;0.0;0.0;0.7704081632658342;0.6708432112276113;4.982857142857136;-0.33999294267232266;5.060000000000003;-0.005934065934066676;0.0055999999998164185;0.07483314773425222;4.97692307692307
2012-05-18;5.1;5.1;5.1;5.1;52580.0;0.0;0.0;0.7704081632658342;0.6356324293938006;5.014285714285713;-0.0629623697252205;5.028571428571428;-0.001098901098901099;0.0023999999998061128;0.04898979485368471;5.013186813186812
2012-05-19;5.1;5.1;5.1;5.1;23160.0;0.0;0.0;0.7704081632658342;0.6028054760163242;5.0457142857142845;0.21407114711877198;4.997142857142857;0.003736263736263622;0.001599999999797319;0.039999999997466486;5.049450549450548
2012-05-20;5.1;5.1;5.2;5.1;18690.0;0.0;0.0;0.1870939436935954;0.5856362152327039;5.077142857142857;0.49109465496845034;4.965714285714285;0.008571428571428629;-2.0961010704922955e-13;0.0;5.085714285714286
2012-05-21;5.1;5.1;5.1;5.1;33620.0;0.0;0.0;-0.0019996983863850466;0.555336404249446;5.108571428571429;0.7680952037401297;4.934285714285712;0.013406593406593635;-2.0961010704922955e-13;0.0;5.121978021978023
2012-05-22;5.1;5.1;5.1;5.1;46680.0;0.0;0.0;-1.8850933768434484e-14;0.4963731799298542;5.140000000000001;1.0450598497891774;4.902857142857142;0.018241758241758357;-2.0961010704922955e-13;0.0;5.1582417582417595
2012-05-23;5.1;5.1;5.2;5.1;52960.0;0.0;0.0;-1.1526250849433026e-14;0.5312088438690036;5.1571428571428575;1.1331753390338217;4.9;0.01978021978021978;-2.0961010704922955e-13;0.0;5.176923076923077
2012-05-24;5.1;5.1;5.2;5.1;28920.0;0.0;0.0;-1.1526250849433026e-14;0.6201266312791557;5.142857142857142;0.8184554616885982;4.95714285714286;0.014285714285714;-2.0961010704922955e-13;0.0;5.157142857142856
2012-05-25;5.2;5.1;5.2;5.1;23080.0;0.0;0.0;-1.885093376843448e-14;0.6533217188195124;5.174285714285715;0.9695283365560904;4.954285714285713;0.016923076923077096;0.001599999999797319;0.039999999997466486;5.191208791208792
2012-05-26;5.1;5.2;5.2;5.1;16590.0;-0.97;0.0;-3.980706552150266e-14;0.6861797387852758;5.160000000000004;0.7177337588979659;4.997142857142855;0.012527472527472985;0.001599999999797319;0.039999999997466486;5.172527472527476
2012-05-27;5.1;5.1;5.2;5.1;15750.0;0.0;0.0;-3.980706552150266e-14;0.6994848750791881;5.140000000000001;0.41554452135462144;5.0457142857142845;0.007252747252747367;0.001599999999797319;0.039999999997466486;5.147252747252748
2012-05-28;5.1;5.1;5.2;5.1;27560.0;0.0;0.0;0.0;0.7559011103317813;5.128571428571428;0.25184795827246637;5.071428571428571;0.004395604395604396;0.001599999999797319;0.039999999997466486;5.1329670329670325
2012-05-29;5.2;5.1;5.2;5.0;61270.0;0.0;0.0;0.0;0.7223770692870324;5.139999999999999;0.2266634398054294;5.08857142857143;0.003956043956043784;0.0023999999997990074;0.04898979485361219;5.143956043956043
2012-05-30;5.1;5.2;5.2;5.1;39940.0;0.0;0.0;0.0;0.7154222077794967;5.134285714285716;0.1762941498431607;5.094285714285715;0.003076923076923134;0.001599999999797319;0.039999999997466486;5.137362637362639
2012-05-31;5.2;5.1;5.2;5.1;39480.0;0.0;0.0;0.0;0.7044822445809599;5.15428571428572;0.2896245504615611;5.088571428571425;0.005054945054945741;0.0023999999997990074;0.04898979485361219;5.159340659340666
2012-06-01;5.3;5.2;5.3;5.2;44690.0;1.74;1.0;1.014509803922336;0.7601990814310237;5.197142857142858;0.5414604781809478;5.074285714285714;0.009450549450549565;0.005599999999787997;0.07483314773406233;5.206593406593408
2012-06-02;5.3;5.3;5.3;5.2;15170.0;0.0;0.0;1.014509803922336;0.8037595262345258;5.234285714285713;0.7429146248198162;5.065714285714288;0.012967032967032738;0.005599999999780891;0.07483314773401485;5.247252747252746
2012-06-03;5.2;5.3;5.3;5.2;12680.0;0.0;0.0;0.7596078431378261;0.8184467221367802;5.239999999999999;0.7303242271264244;5.074285714285716;0.012747252747252576;0.005599999999780891;0.07483314773401485;5.252747252747252
2012-06-04;5.3;5.2;5.3;5.2;51240.0;1.15;1.0;1.0196078431380262;0.8312630100783409;5.26857142857143;0.8562248294685549;5.074285714285714;0.01494505494505506;0.002399999999781244;0.04898979485343089;5.283516483516484
2012-06-05;5.4;5.3;5.5;5.2;83930.0;3.23;1.0;0.13424039226512363;0.8000007142762824;5.317142857142863;1.0954121900590787;5.068571428571425;0.019120879120879862;0.003999999999781068;0.06324555320163677;5.336263736263743
2012-06-06;5.5;5.4;5.5;5.4;40680.0;0.0;0.0;-0.254807692307751;0.845657472544406;5.382857142857141;1.4226576851566353;5.0600000000000005;0.024835164835164663;0.01039999999977681;0.10198039027076142;5.407692307692306
2012-06-07;5.6;5.5;5.6;5.4;48070.0;2.38;1.0;-0.3809156180655253;0.8735756280829643;5.462857142857141;1.812711924501468;5.0514285714285725;0.03164835164835142;0.0199999999997722;0.14142135623650412;5.494505494505493
2012-06-08;5.6;5.6;5.7;5.6;53840.0;0.0;0.0;-0.4595393094737678;0.9092600954341313;5.542857142857138;2.26546487638087;5.028571428571431;0.03956043956043899;0.013599999999769352;0.11661903789591711;5.582417582417577
2012-06-09;5.6;5.6;5.7;5.5;37120.0;-1.24;0.0;-0.1920198652953881;0.9414674496915014;5.597142857142853;2.4288924186779015;5.045714285714288;0.04241758241758196;0.006399999999768369;0.0799999999985523;5.6395604395604355
2012-06-10;5.5;5.6;5.6;5.4;24400.0;-1.62;0.0;0.9387550513505044;0.9499527402761239;5.611428571428572;2.3031822953207084;5.088571428571428;0.040219780219780336;0.0023999999997599275;0.04898979485321333;5.651648351648353
2012-06-11;5.6;5.5;5.6;5.4;40260.0;1.83;1.0;1.0988195401499203;0.9508918050018835;5.639999999999996;2.240318836965832;5.1314285714285734;0.039120879120878665;0.001599999999761792;0.0399999999970224;5.679120879120875
2012-06-12;5.7;5.6;5.8;5.5;78980.0;2.33;1.0;0.9138706616838771;0.9519753383391818;5.694285714285717;2.4037522270477365;5.148571428571428;0.04197802197802221;0.003999999999766857;0.06324555320152443;5.736263736263739
2012-06-13;5.9;5.7;6.0;5.7;57240.0;4.04;1.0;0.9179201849648178;0.9618705791138566;5.7714285714285785;2.579713580207502;5.1857142857142815;0.045054945054945915;0.018399999999758165;0.13564659966161394;5.816483516483524
2012-06-14;5.9;5.9;6.0;5.8;35040.0;0.0;0.0;0.7498344237830217;0.9673241407808153;5.840000000000003;2.743062745855309;5.217142857142855;0.047912087912088314;0.0255999999997627;0.15999999999925843;5.887912087912092
2012-06-15;6.5;5.9;6.6;5.9;65640.0;9.24;1.0;0.0880216707124434;0.9626810166884338;6.057142857142863;3.8976450485288994;5.17142857142857;0.06813186813186871;0.09759999999975122;0.31240998703586803;6.125274725274732
2012-06-16;6.4;6.5;6.6;6.3;78200.0;-1.54;0.0;-0.25790844140726676;0.9688652722397881;6.214285714285719;4.586433440762678;5.171428571428569;0.0802197802197808;0.09759999999975832;0.3124099870358794;6.294505494505501
2012-06-17;6.2;6.4;6.5;6.1;48800.0;-3.75;0.0;0.10508061157522415;0.9745892065107423;6.274285714285714;4.486323817888323;5.254285714285715;0.07846153846153835;0.06159999999975696;0.2481934729193275;6.352747252747252
2012-06-18;6.3;6.2;6.4;6.0;46830.0;2.44;1.0;0.1790287556362757;0.9776461866925078;6.345714285714283;4.486323817888307;5.325714285714289;0.07846153846153806;0.04239999999973776;0.20591260281910323;6.424175824175822
2012-06-19;6.5;6.3;6.5;6.3;43880.0;3.01;1.0;0.1899919249177783;0.9762260272842448;6.454285714285717;4.749051474715346;5.374285714285712;0.08307692307692348;0.01359999999974093;0.11661903789579525;6.537362637362641
2012-06-20;6.7;6.5;6.7;6.4;64069.99999999999;2.62;1.0;1.0776325691323174;0.9790222642314704;6.597142857142854;5.248922776866987;5.402857142857146;0.0918681318681314;0.029599999999732063;0.17204650534007385;6.689010989010986
2012-06-21;6.7;6.7;6.8;6.6;51940.0;0.0;0.0;1.2823712663342977;0.9797142640172918;6.719999999999999;5.635776605760442;5.4371428571428595;0.09868131868131845;0.04159999999972541;0.20396078054303826;6.8186813186813175
2012-06-22;6.6;6.7;6.8;6.4;56820.0;-1.95;0.0;1.2415237196405347;0.9814789306300772;6.785714285714285;5.58588818801849;5.514285714285713;0.0978021978021978;0.02239999999972042;0.14966629547002364;6.883516483516482
2012-06-23;6.4;6.6;6.7;6.4;20120.0;-1.83;0.0;0.9312122059800125;0.9823511288073075;6.771428571428572;4.961589773189036;5.642857142857143;0.08681318681318681;0.01359999999972672;0.11661903789573433;6.858241758241759
2012-06-24;6.3;6.4;6.5;6.3;33950.0;-1.24;0.0;0.6241653012710666;0.9817687908178204;6.694285714285714;3.784821400953042;5.8342857142857145;0.06615384615384609;0.02639999999972531;0.1624807680918739;6.7604395604395595
2012-06-25;6.3;6.3;6.4;6.2;62640.0;0.0;0.0;0.7765662079772451;0.9810651030034513;6.608571428571432;2.5922804245387456;6.019999999999997;0.045274725274725786;0.026399999999732415;0.16248076809189577;6.653846153846158
2012-06-26;6.4;6.3;6.5;6.3;48740.0;1.9;1.0;0.46665996767445095;0.9803230852390946;6.542857142857145;1.5736640541025702;6.185714285714284;0.027472527472527757;0.011999999999730449;0.10954451149980289;6.570329670329673
2012-06-27;6.7;6.4;6.7;6.4;41980.0;3.58;1.0;0.5813791493871547;0.9804214359547898;6.562857142857146;1.2464587472483335;6.2799999999999985;0.021758241758242102;0.02159999999972939;0.14696938456607006;6.584615384615388
2012-06-28;6.6;6.7;6.7;6.5;42820.0;0.0;0.0;0.6242730187715472;0.9795129441545014;6.534285714285713;0.5540518062714993;6.40857142857143;0.009670329670329441;0.0263999999997111;0.16248076809183018;6.543956043956042
2012-06-29;6.7;6.6;6.7;6.5;26300.0;0.0;0.0;0.6376674145094088;0.9783821258739565;6.597142857142855;0.982117163224162;6.374285714285718;0.017142857142856686;0.026399999999718204;0.16248076809185205;6.614285714285712
2012-06-30;6.7;6.7;6.7;6.6;20590.0;0.0;0.0;0.204814345397024;0.9752780046972279;6.6399999999999935;1.1709375034002467;6.374285714285721;0.020439560439559412;0.013599999999712509;0.1166190378956734;6.660439560439553
2012-07-01;6.6;6.7;6.7;6.5;20580.0;-0.9;0.0;0.387025951479185;0.9741757096809639;6.62;0.7429146248198489;6.4514285714285675;0.01296703296703331;0.0023999999996959787;0.04898979485256066;6.632967032967034
2012-07-02;6.8;6.6;6.8;6.6;32360.0;1.96;1.0;0.765146051865738;0.9730649592853208;6.654285714285711;0.730324227126408;6.488571428571431;0.01274725274725229;0.005599999999702732;0.07483314773349262;6.667032967032963
2012-07-03;6.4;6.8;6.8;6.4;71070.0;-4.59;0.0;1.5344405594424864;0.9704712428547829;6.599999999999999;0.3148088073891026;6.528571428571428;0.005494505494505495;0.018399999999701322;0.1356465996614044;6.605494505494504
2012-07-04;6.5;6.4;6.6;6.4;33480.0;0.93;1.0;0.17887280025401417;0.9674496456849113;6.602857142857147;0.46591145387514576;6.497142857142855;0.00813186813186859;0.01999999999971891;0.1414213562363157;6.610989010989015
2012-07-05;6.7;6.5;6.8;6.5;45350.0;2.46;1.0;0.38281053053257424;0.9647653196768454;6.66285714285715;0.9947058950597173;6.437142857142852;0.017362637362638277;0.01999999999971891;0.1414213562363157;6.6802197802197885
2012-07-06;6.7;6.7;6.7;6.6;43190.0;0.0;0.0;0.21299002378857163;0.9600052965951626;6.708571428571433;1.3345613720650045;6.405714285714287;0.023296703296703525;0.02159999999970097;0.14696938456597336;6.731868131868136
2012-07-07;6.8;6.7;6.9;6.6;37990.0;1.65;1.0;0.08628213874155688;0.9563707481657473;6.748571428571431;1.4352423332501563;6.422857142857141;0.025054945054945398;0.02159999999970097;0.14696938456597336;6.773626373626376
2012-07-08;6.8;6.8;6.9;6.7;18220.0;0.0;0.0;0.03493606985449556;0.9560987820282071;6.762857142857149;1.2464587472483661;6.479999999999994;0.02175824175824267;0.011999999999694921;0.10954451149964073;6.784615384615392
2012-07-09;7.0;6.8;7.1;6.7;61640.0;3.24;1.0;-0.2502965381504538;0.950854665923414;6.814285714285713;1.259045207175268;6.528571428571428;0.02197802197802198;0.011999999999694921;0.10954451149964073;6.836263736263735
2012-07-10;7.2;7.0;7.3;7.0;70070.0;2.56;1.0;-0.03181935629185543;0.9470790729610621;6.911428571428571;1.6114123118044341;6.545714285714284;0.028131868131868246;0.03199999999969805;0.17888543819913919;6.939560439560439
2012-07-11;7.2;7.2;7.3;7.0;41890.0;0.0;0.0;0.21617416056014524;0.9397857375667871;7.0285714285714285;2.328326133767655;6.5;0.04065934065934066;0.03199999999968384;0.17888543819909947;7.069230769230769
2012-07-12;7.8;7.2;7.9;7.1;64620.00000000001;8.53;1.0;0.08149660857549133;0.9090083096478778;7.271428571428572;3.709589248180584;6.428571428571429;0.06483516483516484;0.11199999999966792;0.33466401061313406;7.336263736263737
2012-07-13;7.7;7.8;7.8;7.4;65470.0;-1.16;0.0;-0.12482242146433728;0.9202083431198488;7.468571428571426;4.811576602293052;6.374285714285718;0.08417582417582371;0.09759999999966595;0.31240998703573153;7.55274725274725
2012-07-14;7.5;7.7;7.7;7.5;16010.000000000002;-1.69;0.0;-0.03451481049516607;0.9220575914323051;7.585714285714286;5.336320097391443;6.371428571428572;0.09340659340659341;0.06159999999966459;0.24819347291914143;7.679120879120879
2012-07-15;7.6;7.5;7.7;7.4;26980.0;1.06;1.0;-0.027542002285647817;0.9514985777678354;7.691428571428573;5.635776605760475;6.408571428571426;0.09868131868131902;0.042399999999666704;0.2059126028189307;7.790109890109892
2012-07-16;8.5;7.6;8.6;7.6;103400.0;11.55;1.0;0.04875792369910537;0.9471715575639559;8.028571428571428;7.51214410305275;6.314285714285715;0.13186813186813187;0.12559999999966465;0.3544009029329139;8.160439560439562
2012-07-17;8.8;8.5;9.5;7.3;210800.0;3.53;1.0;-0.16555359247400436;0.8650826185774279;8.337142857142855;8.696950478966468;6.3485714285714305;0.15296703296703262;0.27759999999965146;0.5268775948924489;8.490109890109888
2012-07-18;9.1;8.8;9.4;8.5;105950.0;3.52;1.0;-0.522813560703337;0.9035107184008373;8.668571428571429;9.94762612343416;6.388571428571427;0.1753846153846155;0.41199999999965087;0.6418722614349766;8.843956043956045
2012-07-19;8.9;9.1;9.2;8.8;48250.0;-2.63;0.0;-0.5591470262549516;0.9093756987552931;8.902857142857142;10.605969252326624;6.468571428571429;0.18725274725274713;0.27759999999965146;0.5268775948924489;9.090109890109888
2012-07-20;8.5;8.9;8.9;7.6;154660.0;-3.95;0.0;-0.028404624952331314;0.9081948769472634;8.971428571428573;10.094160402550393;6.657142857142852;0.17802197802197858;0.054399999999660054;0.23323807579308325;9.149450549450552
2012-07-21;8.9;8.5;9.7;8.0;139910.0;3.87;1.0;0.03329659238449738;0.9114970521464185;9.105714285714292;9.959842362739625;6.822857142857138;0.17560439560439653;0.03839999999965471;0.1959591794217732;9.28131868131869
2012-07-22;8.4;8.9;9.0;8.3;30070.0;-4.97;0.0;0.3745528127800543;0.9163376630296569;9.051428571428573;8.512291642795038;7.105714285714285;0.1496703296703299;0.0703999999996654;0.26532998322780144;9.201098901098904
2012-07-23;8.4;8.4;9.2;7.8;146400.0;0.0;0.0;0.2741613501666587;0.9161948092120757;8.980000000000006;7.028905989389404;7.377142857142853;0.1232967032967041;0.05359999999967613;0.23151673805510506;9.10329670329671
2012-07-24;8.6;8.4;8.9;8.3;40950.0;1.78;1.0;0.1792254366018673;0.915017101618899;8.948571428571427;5.885088652558881;7.60857142857143;0.10307692307692284;0.03439999999964982;0.18547236990897006;9.05164835164835
2012-07-25;8.8;8.6;8.9;8.4;64720.0;2.33;1.0;-0.10515297145164423;0.9111177953578771;8.92857142857143;4.711530946101558;7.8571428571428585;0.08241758241758242;0.04159999999963304;0.2039607805428118;9.010989010989013
2012-07-26;8.9;8.8;8.9;8.6;32380.000000000004;1.14;1.0;-0.8997174931090584;0.9035114494891504;8.974285714285713;4.423741323072721;7.96857142857143;0.07736263736263725;0.04159999999963304;0.2039607805428118;9.051648351648351
2012-07-27;8.9;8.9;8.9;8.8;26670.0;0.0;0.0;-2.1478363640935108;0.8927371140608352;8.974285714285728;3.6719683514813934;8.139999999999992;0.06417582417582578;0.037599999999642364;0.19390719429573097;9.038461538461553
2012-07-28;8.9;8.9;8.9;8.7;16170.000000000002;0.0;0.0;-1.5997294438389043;0.8861746686715742;8.911428571428578;2.240318836965897;8.40285714285714;0.0391208791208798;0.013599999999598822;0.11661903789518598;8.950549450549458
2012-07-29;8.7;8.9;8.9;8.7;11460.0;-2.02;0.0;0.0;0.8795907066815235;8.771428571428572;0.3148088073891026;8.700000000000001;0.005494505494505495;0.006399999999644024;0.07999999999777514;8.776923076923078
2012-07-30;9.1;8.7;9.1;8.7;51260.0;4.48;1.0;-0.39718142806830475;0.8775949623877074;8.831428571428567;0.46591145387508026;8.725714285714291;0.008131868131867446;0.01599999999962165;0.1264911064052396;8.839560439560435
2012-07-31;9.4;9.1;9.4;9.1;70170.0;2.75;1.0;0.8945546581480055;0.8747975853543375;8.994285714285713;1.5233309237900217;8.648571428571431;0.02659340659340625;0.05599999999958527;0.23664319132310838;9.020879120879119
2012-08-01;9.6;9.4;9.6;9.1;68700.0;2.14;1.0;1.1351064075878956;0.8756553887610582;9.234285714285717;3.3206913747163953;8.479999999999999;0.058021978021978365;0.10639999999956729;0.3261901286053385;9.292307692307695
