Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;ADX;ADX_MDI;ADX_MDM;ADX_DX;ADX_PDI;ADX_PDM;Aroondown;Aroonup;Aroon_Oscillator;MACD;MACDSIGNAL;MACDHIST;MOM;ROC;RSI;STOCHRSI_fastk;STOCHRSI_fastd;ULTOSC;WILLR;ADX_ET;ADXR_ET;MACD_ET;ROC_ET;STOCHRSI_fastk_ET;STOCHRSI_fastd_ET
2017-02-16;1031.9;1008.2;1040.3;1007.4;38080.0;2.35;1.0;19.768962708953605;18.332611862007887;18.332611862007887;15.765143285286506;25.194765228682144;135.2451056949227;50.0;50.0;0.0;25.223309086525205;27.786584193017823;-2.5632751064926182;7.2000000000000455;0.007026446764906846;63.08309375989697;100.0;89.00035295518371;69.37809891992764;-27.71409305461896;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar;Mantener_posicion;Comprar
2017-02-17;1049.4;1031.9;1057.4;1025.9;45710.0;1.69;1.0;19.922541530498616;17.242941000927512;17.242941000927512;21.91906621058374;26.923900157585283;142.68474100242835;42.85714285714286;42.85714285714286;0.0;26.850766848724334;27.599420724159124;-0.7486538754347905;-0.1999999999998181;-0.0001905487804876316;66.97592965437251;100.0;94.34914448421647;67.28429328797068;-15.91368846931889;Mantener_posicion;Mantener_posición;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion
2017-02-18;1052.3;1049.4;1063.2;1044.7;25360.0;0.27;1.0;20.210113138050897;16.618198857269473;16.618198857269473;23.948544036230533;27.08431451784934;138.29297378796915;35.714285714285715;35.714285714285715;0.0;28.051187980376312;27.68977417540256;0.36141380497375053;-3.2000000000000455;-0.0030317385125533352;67.60491050195466;100.0;100.00000000000021;63.76659511568609;-13.9581928523264;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición;Mantener_posicion;Mantener_posicion
2017-02-19;1048.9;1052.3;1056.5;1037.7;17950.0;-0.32;0.0;20.187824096655152;17.404472231390685;17.404472231390685;19.898066558510425;26.051338343028906;128.41490423168563;28.571428571428573;28.571428571428573;0.0;28.400792137877147;27.831977767897477;0.5688143699796697;69.90000000000009;0.0713993871297243;65.96817059701586;86.0401271331003;95.34670904436696;65.83057848635534;-16.25084288604175;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion
2017-02-20;1077.6;1048.9;1081.8;1041.0;31010.0;2.73;1.0;20.81276299815328;15.980053480569357;15.980053480569357;28.93696871762889;28.994255079593607;144.54241107227946;21.42857142857143;100.0;78.57142857142857;30.640501467681133;28.39368250785421;2.246818959826925;79.99999999999989;0.08019246190858048;72.26580522323378;100.0;95.34670904436696;69.86245533569661;-2.6734563971992666;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-02-21;1119.0;1077.6;1123.0;1073.5;57050.0;3.85;1.0;22.231617591915807;14.43634980027822;14.43634980027822;40.67672731082864;34.23375603126798;175.41795313854527;14.285714285714286;100.0;85.71428571428572;35.34864408826627;29.78467482393662;5.56396926432965;110.70000000000005;0.10978875334721815;78.61002677224711;100.0;95.34670904436696;72.71640648547401;-2.017145738779627;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-02-22;1120.5;1119.0;1132.3;1094.8;47910.0;0.13;1.0;23.7127253440914;13.381701175316419;13.381701175316419;42.967126122374104;33.544572271921126;172.18809934293486;7.142857142857143;100.0;92.85714285714286;38.75418438543977;31.57857673623725;7.175607649202522;124.0;0.1244355243351731;78.80520902482506;100.0;100.00000000000018;71.88439751198644;-5.684007707129075;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-02-23;1171.9;1120.5;1181.6;1113.5;65740.0;4.59;1.0;25.823781631507675;11.708823514939013;11.708823514939013;53.26751336791929;38.40117215946704;209.18894938986804;0.0;100.0;100.0;45.08098451131127;34.279058291252056;10.801926220059215;176.5000000000001;0.1773156519991964;84.27013637355249;100.0;100.00000000000018;76.90432620591343;-4.134697357203675;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-02-24;1176.5;1171.9;1211.7;1092.4;108170.0;0.39;1.0;28.138363948099347;9.474328841581418;9.474328841581418;58.22793406379112;35.88770259851968;224.34688157630617;0.0;100.0;100.0;49.8910873505406;37.40146410310977;12.489623247430835;168.20000000000005;0.16681543191510467;84.66335830279482;100.0;100.00000000000018;74.83114273870818;-14.877430262045666;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-02-25;1149.1;1176.5;1180.0;1116.2;45860.0;-2.33;0.0;30.287618956363044;8.536135624458055;8.536135624458055;58.22793406379111;32.3339311684738;208.32210432085574;14.285714285714286;92.85714285714286;78.57142857142857;50.905372055343605;40.10224569355653;10.803126361787072;140.89999999999986;0.13975401706010698;72.64444021360423;0.0;66.66666666666686;72.53943376198666;-26.458157227388053;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender
2017-02-26;1171.6;1149.1;1177.5;1130.6;30770.0;1.96;1.0;32.28335574975076;7.915602911619966;7.915602911619966;58.22793406379112;29.98342235425064;193.4419540122232;7.142857142857143;85.71428571428572;78.57142857142857;52.914793153917344;42.66475518562869;10.250037968288652;139.69999999999982;0.13538133540071692;75.78139624483762;29.801493485282343;43.267164495094306;74.61795276054156;-16.948436179205466;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-02-27;1188.8;1171.6;1195.8;1164.3;35470.0;1.47;1.0;34.35909164791416;7.52018676842953;7.52018676842953;61.34365832403835;31.38772040741138;197.92467158277864;0.0;78.57142857142857;78.57142857142857;55.25818810973533;45.18344177045002;10.074746339285312;139.39999999999986;0.13283781208309495;77.93095709416674;50.848730925395216;26.88340813689271;74.17424518026091;-10.168738898756699;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-02-28;1189.3;1188.8;1208.2;1175.8;50580.0;0.04;1.0;36.429089886408;7.125885326588007;7.125885326588007;63.33906698682787;31.74865899571663;196.18719504115168;0.0;71.42857142857143;71.42857142857143;56.50434440720255;47.44762229780052;9.056722109402031;137.0;0.130191010168203;77.99404410177526;51.46411481319408;44.03811307462407;70.58882472480165;-10.566037735849099;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-03-01;1222.7;1189.3;1225.0;1154.6;51150.0;2.81;1.0;37.33862228794283;9.638051618798473;9.638051618798473;49.16254350789574;28.27907596328421;182.17382396678371;0.0;100.0;100.0;59.50114100029282;49.85832603829898;9.642814961993835;173.79999999999995;0.1656973972733339;81.84586395873491;100.00000000000001;67.43761524619663;74.04315904755585;-1.056985294117626;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posición
2017-03-02;1255.5;1222.7;1287.0;1212.0;78490.0;2.68;1.0;38.962709290006224;8.564270940597888;8.564270940597888;60.07584031683029;34.33842761868179;231.1614079691563;0.0;100.0;100.0;63.78750709459109;52.644162249557404;11.143344845033688;177.9000000000001;0.1650890868596883;84.75710437998889;100.0;83.82137160439822;70.7603843201016;-12.06434316353888;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar
2017-03-03;1283.3;1255.5;1291.3;1250.8;67280.0;2.22;1.0;40.51579222529359;8.043158538324537;8.043158538324537;60.705870384029325;32.89506107326589;218.94987882850222;0.0;100.0;100.0;68.63651178847613;55.84263215734115;12.793879631134978;164.29999999999995;0.14682752457551382;86.75703992622641;100.0;100.00000000000018;71.474856424656;-3.154574132492115;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-03-04;1264.3;1283.3;1285.8;1228.7;38420.0;-1.48;0.0;41.03585628959435;10.63623347951922;10.63623347951922;47.79668912550426;30.113034340256633;203.31060176932348;7.142857142857143;92.85714285714286;85.71428571428572;70.13773755390207;58.701653236653335;11.436084317248735;143.79999999999995;0.12833556448014274;78.89616785524035;27.111375830897696;75.70379194363275;72.58367142092831;-10.646687697160887;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender
2017-03-05;1271.2;1264.3;1273.3;1242.1;25430.0;0.55;1.0;41.518772920730775;10.13200301492409;10.13200301492409;47.796689125504265;28.68546984338898;188.7884159286575;0.0;85.71428571428572;85.71428571428572;71.06504848061581;61.17433228544583;9.890716195169986;99.29999999999995;0.08473419233723009;79.64053193906625;10.528060808073997;45.87981221299075;73.01735149102791;-8.030363563723496;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-03-06;1277.0;1271.2;1280.6;1261.0;31030.0;0.46;1.0;42.078515706349954;9.817146522570983;9.817146522570983;49.35517191939927;28.951457872519846;182.6035290766105;0.0;78.57142857142857;78.57142857142857;71.44439409578331;63.228344647513325;8.216049448269985;100.5;0.08542286442838928;80.28983976056108;19.60783464328893;19.082423760753727;72.89186240245542;-6.565656565656546;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-03-07;1232.7;1277.0;1280.9;1148.7;87720.0;-3.47;0.0;39.077870686651295;23.65273419717322;23.65273419717322;0.06948543056881702;23.619886613062064;169.5604198568526;0.0;71.42857142857143;71.42857142857143;67.39351793563492;64.06137930513765;3.332138630497269;83.60000000000014;0.07275258898268222;63.18771465620215;0.0;10.045298483787828;71.63531275852021;-29.462041226747086;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2017-03-08;1147.0;1232.7;1242.0;1136.9;97880.0;-6.95;0.0;36.549198317535726;21.960482049847773;21.960482049847773;3.676457519033301;20.40300639364228;157.44896129564884;14.285714285714286;64.28571428571429;50.0;56.615270027420365;62.572157449594194;-5.956887422173828;-24.59999999999991;-0.020996927278934714;43.34305694022801;0.0;6.535944881096495;58.64978899643669;-72.54901960784316;Mantener_posicion;Mantener_posicion;Vender;Vender;Mantener_posición;Mantener_posición
2017-03-09;1191.3;1147.0;1207.0;1129.3;59860.0;3.87;1.0;34.36919068253629;20.769042266062865;20.769042266062865;6.029091427543668;18.407078148504027;146.2026069173882;7.142857142857143;57.142857142857146;50.0;51.05948867451798;60.269623694578954;-9.210135020060974;2.5;0.0021029609690444147;52.001149019491066;21.214448802762945;7.071482934254501;61.22070953049153;-50.27652086475619;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posición;Mantener_posición
2017-03-10;1112.4;1191.3;1330.4;988.7;190470.0;-6.63;0.0;34.541986352868854;27.221006869931635;27.221006869931635;36.78833006719218;12.579182015421859;135.7595635661462;100.0;100.0;0.0;39.83077691740641;56.181854339144444;-16.351077421738033;-76.89999999999986;-0.06465988396535766;39.92678701208794;0.0;7.071482934254501;51.31643062558366;-63.79865378987415;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posición;Mantener_posición
2017-03-11;1179.2;1112.4;1202.7;1104.8;70750.0;6.01;1.0;34.702439475320524;24.798450514102065;24.798450514102065;36.78833006719218;11.459687152935391;126.06245188285004;92.85714285714286;92.85714285714286;0.0;35.90821611719184;52.127126694753926;-16.218910577562085;-43.5;-0.03557700171751042;50.69613006499583;38.586128698304584;19.933525833689362;53.33961723336223;-44.24934152765585;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-12;1225.1;1179.2;1235.5;1160.9;44410.0;3.89;1.0;34.05653899955689;23.11064431995401;23.11064431995401;25.659832814629684;13.672222252924959;149.85799103407498;85.71428571428572;85.71428571428572;0.0;36.08731274246884;48.91916390429691;-12.83185116182807;-30.40000000000009;-0.02421346077260063;56.63184470328786;100.0;46.19537623276838;54.62618569520369;-30.816505706760367;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2017-03-13;1238.2;1225.1;1245.6;1205.6;60460.0;1.07;1.0;33.22098354081325;22.23671848910526;22.23671848910526;22.358762577145917;14.110034323281582;149.25384881735525;78.57142857142857;78.57142857142857;0.0;36.861393429025156;46.50760980924256;-9.646216380217403;-45.09999999999991;-0.03514376996805105;58.22664908359635;100.0;79.52870956610171;55.168555727056756;-26.98273339186422;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición
2017-03-14;1243.1;1238.2;1255.5;1218.4;45140.0;0.4;1.0;32.209288455654544;21.42737999756492;21.42737999756492;19.05725234859136;14.567705685795286;148.49285961611568;71.42857142857143;71.42857142857143;0.0;37.43867723269159;44.69382329393237;-7.255146061240779;-21.200000000000045;-0.01676817211104963;58.85547552172801;100.0;100.00000000000018;54.609584466995706;-25.548726953468005;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar
2017-03-15;1253.4;1243.1;1256.9;1236.4;43590.0;0.83;1.0;31.23505548343953;20.97313773199452;20.97313773199452;18.570026844644357;14.403657382464624;139.28622678639323;64.28571428571429;64.28571428571429;0.0;38.28596594231408;43.41225182360871;-5.126285881294635;-17.799999999999955;-0.014002517306482028;60.25292242647965;100.0;100.00000000000018;58.20409378945398;-22.53438688908399;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion
2017-03-16;1172.9;1253.4;1260.2;1119.0;132770.0;-6.43;0.0;31.89994315119876;29.42102131345955;29.42102131345955;40.54348283206875;12.446478652531557;129.33721058736515;57.142857142857146;57.142857142857146;0.0;32.091836402077206;41.14816873930241;-9.056332337225207;-104.09999999999991;-0.08151918559122938;46.52936898797061;0.0;66.66666666666686;53.87900075461837;-46.093064091308165;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Vender
2017-03-17;1071.7;1172.9;1174.9;1063.5;163740.0;-8.63;0.0;33.03030589641526;31.53237623929809;31.53237623929809;47.72502158422973;11.158260595463156;120.09883840255335;50.0;50.0;0.0;18.800232501298296;36.67858149170159;-17.878348990403296;-161.0;-0.1306076093128904;35.29902038786356;0.0;33.33333333333352;52.45726329740592;-75.70968685981856;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-18;971.4;1071.7;1103.6;940.2;210420.0;-9.36;0.0;34.91705542503469;37.70484793415404;37.70484793415404;59.44479929708733;9.590326446416451;111.52034994522812;100.0;42.85714285714286;-57.142857142857146;0.17119545651371482;29.377104284664018;-29.205908828150303;-175.60000000000002;-0.15309503051438536;27.88687626400722;0.0;1.8947806286936006e-13;43.34385038500046;-92.00410046130192;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-19;1022.6;971.4;1063.7;967.3;106450.0;5.27;1.0;36.66903713018131;34.614554425049185;34.614554425049185;59.44479929708733;8.804302229601841;103.5546106634261;92.85714285714286;35.714285714285715;-57.142857142857146;-10.34182439859137;21.43331854801294;-31.775142946604312;-168.69999999999993;-0.1416100058759338;35.561437635297295;20.9983030437956;6.999434347932056;41.648318599934235;-78.88262429523321;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-20;1047.5;1022.6;1057.5;1005.0;61430.0;2.44;1.0;38.295877284960305;33.02696514727664;33.02696514727664;59.444799297087314;8.400494754678238;96.15785275889567;85.71428571428572;28.571428571428573;-57.142857142857146;-16.474340531239477;13.851786732162457;-30.326127263401936;-64.90000000000009;-0.05834232290542978;39.065633952300324;50.48806452183709;23.82878918854442;42.357832479011314;-72.50128139415685;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-21;1121.3;1047.5;1125.5;1043.9;92590.0;7.04;1.0;38.28301984227261;30.672238881244596;30.672238881244596;38.11587308733251;13.74298754512007;157.28943470468886;78.57142857142857;21.42857142857143;-57.142857142857146;-15.204097153328576;8.04060995506425;-23.244707108392824;-57.90000000000009;-0.04910108548168257;48.320595019395014;100.0;57.162122521877755;45.865307294305246;-53.587903639159435;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2017-03-22;1044.7;1121.3;1121.9;997.8;115290.0;-6.83;0.0;38.66437455925931;31.3493007208402;31.3493007208402;43.62198588008639;12.305994154436792;146.05447508292536;71.42857142857143;14.285714285714286;-57.142857142857146;-20.146167473730884;2.4032544693052227;-22.54942194303611;-180.39999999999986;-0.14725328544608593;41.11820909992911;62.28172096570306;70.92326182918025;45.1746196368361;-73.21886212198872;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posición
2017-03-23;1035.0;1044.7;1062.8;1022.0;56520.0;-0.93;0.0;39.0184896536041;30.230153960874777;30.230153960874777;43.621985880086385;11.86667929989728;135.62201257700212;64.28571428571429;7.142857142857143;-57.142857142857146;-24.562363109673015;-2.9898690464904254;-21.57249406318259;-203.20000000000005;-0.16410919076078181;40.27358234998528;32.84130814470089;65.04100970346818;44.38249345423976;-75.70476678626346;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-24;939.7;1035.0;1038.4;927.3;132600.0;-9.21;0.0;40.05163467205455;35.44314310480493;35.44314310480493;53.482519911910366;10.74210733954162;125.93472596435912;100.0;0.0;-100.0;-35.34471167789343;-9.460837572771027;-25.883874105122402;-303.39999999999986;-0.2440672512267717;32.89685574040472;0.0;31.707676370134845;44.251221723918995;-96.2751577050165;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-25;966.3;939.7;996.0;890.4;127050.0;2.83;1.0;41.23816948825375;35.39893310700651;35.39893310700651;56.66312209884349;9.792216708930718;116.93938839547633;100.0;35.714285714285715;-64.28571428571429;-41.26769461108165;-15.822208980433153;-25.4454856306485;-287.10000000000014;-0.22905696505505035;36.503783945529264;21.09156778286507;17.97762530918885;50.75227081166954;-79.47539210383992;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-26;969.4;966.3;1004.3;946.7;85330.0;0.32;1.0;42.157631873543686;33.65099796769152;33.65099796769152;54.11064288231283;10.020220759738265;116.88657493865655;92.85714285714286;28.571428571428573;-64.28571428571429;-45.19062773980636;-21.695892732307794;-23.494735007498566;-203.5000000000001;-0.17350157728706633;36.94268602910654;43.77751984792585;21.623029210263837;48.590566483509654;-78.63710113574905;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2017-03-27;1045.1;969.4;1048.8;961.8;91260.0;7.81;1.0;42.064918437293116;31.149139985844197;31.149139985844197;40.85964376603584;13.078062572728363;153.03753387160964;85.71428571428572;21.42857142857143;-64.28571428571429;-41.71041149889493;-25.69879648562522;-16.011615013269708;-26.600000000000136;-0.024820378837361327;46.901231727822505;100.0;54.95636254359717;51.666244351538474;-58.16657652785292;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2017-03-28;1044.4;1045.1;1068.4;1015.5;80000.0;-0.07;0.0;41.5845567760869;29.703076876336265;29.703076876336265;35.339855180406076;14.190980549308962;161.70628145220908;78.57142857142857;14.285714285714286;-64.28571428571429;-38.56425448394839;-28.271888085289852;-10.292366398658537;73.00000000000011;0.07514926909615001;46.825251564343226;99.460074127226;81.07919799171748;48.38371600944323;-58.35586803677661;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Comprar
2017-03-29;1041.9;1044.4;1058.7;1008.3;68850.0;-0.24;0.0;41.209012435374476;29.002102766140304;29.002102766140304;36.32693600611293;13.545765785441965;150.1558327770513;71.42857142857143;7.142857142857143;-64.28571428571429;-35.85926816757774;-29.78936410174743;-6.069904065830308;19.300000000000068;0.018873459808331768;46.52615419713915;96.48901055839164;98.64969489520608;50.87773313482343;-59.03190914007569;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-03-30;1037.9;1041.9;1052.7;1020.9;74990.0;-0.38;0.0;40.86029269042722;28.132964916635782;28.132964916635782;36.32693600611293;13.139824952820822;139.43041615011907;64.28571428571429;0.0;-64.28571428571429;-33.65041258446604;-30.561573798291153;-3.088838786174886;-9.599999999999909;-0.009164677804295855;46.00375413746247;91.39439181240229;95.78115883267351;52.18925477560376;-48.154657293497344;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion
2017-03-31;1079.1;1037.9;1088.2;1035.2;90990.0;3.97;1.0;39.75469500354744;26.696964728703076;26.696964728703076;25.381925074110214;15.888064513626945;164.97110071082486;57.142857142857146;0.0;-57.142857142857146;-28.24973755399992;-30.099206549432907;1.8494689954329857;-42.200000000000045;-0.03763488807634;52.15216735914841;100.0;95.96113412359819;62.13229124702323;-19.736282433007265;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posición;Mantener_posicion;Mantener_posicion
2017-04-01;1086.1;1079.1;1103.7;1067.5;50660.0;0.65;1.0;38.40227951262382;25.730889007441444;25.730889007441444;20.820878130616858;16.86255908788581;168.68745066005164;50.0;21.42857142857143;-28.571428571428573;-23.13810056370312;-28.70698535228695;5.56888478858383;41.399999999999864;0.03962860151239577;53.15906052510334;100.0;97.13146393746763;62.29157784869912;-16.758826031476005;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion
2017-04-02;1097.4;1086.1;1109.5;1074.2;70980.0;1.04;1.0;37.02178296244643;24.78887592941229;24.78887592941229;19.07532781014037;16.84674479117377;162.43834704147648;42.85714285714286;14.285714285714286;-28.571428571428573;-17.968150208756015;-26.55921832358076;8.591068114824747;62.40000000000009;0.06028985507246386;54.86276388281124;100.0;100.00000000000018;64.90608341469833;-11.95236069757546;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-03;1147.6;1097.4;1157.9;1095.6;98500.0;4.57;1.0;34.76249611574989;23.17621634636039;23.17621634636039;5.391767108694873;20.804859181973438;199.2356079670854;35.714285714285715;100.0;64.28571428571429;-9.708295654780386;-23.189033789820687;13.480738135040301;207.89999999999986;0.22124082153878882;61.733052301120814;100.0;100.00000000000018;62.69450117941731;-3.8504672897196923;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-04;1141.8;1147.6;1161.2;1122.2;71000.0;-0.5;0.0;32.6015985669323;22.202464496173906;22.202464496173906;4.5099304323036415;20.286252900027144;188.30449311229353;28.571428571428573;100.0;71.42857142857143;-3.5889418514686895;-19.269015402150288;15.680073550681598;175.5;0.18162061471592675;60.54991455914831;89.41380332678466;96.47126777559508;61.55341157003965;-7.163958641063547;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-05;1129.9;1141.8;1143.8;1110.1;69470.0;-1.04;0.0;30.813198573693995;22.71805098706052;22.71805098706052;7.563998661595976;19.522942783602712;174.85417217570114;21.42857142857143;92.85714285714286;71.42857142857143;0.297035536897738;-15.355805214340682;15.65284075123842;160.5000000000001;0.1655663296884672;58.015162249101124;63.145036611651236;84.18627997947881;62.168300109339825;-11.558345642540601;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2017-04-06;1188.7;1129.9;1201.6;1130.5;92360.0;5.21;1.0;29.15748446319514;20.914912156637712;20.914912156637712;7.6332010267100046;24.371732804796416;220.1645884488653;14.285714285714286;100.0;85.71428571428572;8.028817986052218;-10.678880574262102;18.70769856031432;143.60000000000014;0.13740311931872562;65.8613132024929;100.0;84.18627997947881;65.75273729209687;-4.145244215938261;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2017-04-07;1190.5;1188.7;1201.2;1173.2;59750.0;0.15;1.0;27.620035646303343;20.239330577829946;20.239330577829946;7.633201026710011;23.58449097450645;204.4385464168035;7.142857142857143;92.85714285714286;85.71428571428572;14.138575540391912;-5.715389351331299;19.853964891723212;146.0999999999999;0.13988893144389114;66.07694450811596;100.0;87.71501220388393;66.68656399388624;-3.566838046272465;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-08;1180.8;1190.5;1198.2;1166.7;33180.0;-0.82;0.0;26.053300515403855;20.254228736477025;20.254228736477025;5.685743813710464;22.69628490903351;189.83579310131753;0.0;85.71428571428572;85.71428571428572;17.990510085354344;-0.9742094639941703;18.964719549348516;138.89999999999986;0.13331413763317002;63.668982500461226;75.69106427844127;91.89702142614728;65.81074732144589;-8.1600627697136;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2017-04-09;1204.3;1180.8;1215.1;1174.0;45350.0;2.0;1.0;24.923312499486936;19.236283648359308;19.236283648359308;10.233468292567006;23.622192183266197;193.17609359408044;0.0;100.0;100.0;22.678031337557513;3.756238696316167;18.921792641241346;166.39999999999986;0.1603237306098852;66.91454793622982;100.0;91.89702142614728;67.09417323343129;-4.263718910382928;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2017-04-10;1206.7;1204.3;1214.9;1194.8;40010.0;0.2;1.0;23.874037913278368;18.740236867470166;18.740236867470166;10.233468292566998;23.01304581153169;179.37780119450326;0.0;92.85714285714286;92.85714285714286;26.283604611077635;8.26171187926846;18.021892731809174;127.60000000000014;0.11824668705402663;67.24657266460957;100.0;91.89702142614728;63.460529931589015;-4.061895551257188;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-11;1220.7;1206.7;1229.6;1195.8;37400.0;1.16;1.0;23.197135306958106;17.904133271232457;17.904133271232457;14.397401424794715;23.926683945146703;181.26510110918142;7.142857142857143;100.0;92.85714285714286;29.92576481556125;12.59452246652702;17.331242349034234;134.60000000000014;0.12392965656937681;69.24688041909599;100.0;100.00000000000018;65.81750449251082;-4.0216900135561975;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2017-04-12;1212.5;1220.7;1225.5;1207.4;44780.0;-0.67;0.0;22.56858288680358;17.45502399671703;17.45502399671703;14.397401424794712;23.326504338271768;168.31759388709702;0.0;92.85714285714286;92.85714285714286;31.784143724309843;16.432446718083582;15.35169700622626;115.09999999999991;0.1048842719154364;66.59986352245501;63.178643598658844;87.72621453288646;64.42942644164314;-8.1935793004312;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2017-04-13;1176.2;1212.5;1218.7;1150.3;66050.0;-3.0;0.0;21.340534152588756;23.570793487277996;23.570793487277996;5.375900607796025;21.16579875311925;156.29490860944722;0.0;85.71428571428572;85.71428571428572;29.982199636015366;19.142397301669938;10.839802334345428;28.600000000000136;0.024921575461833514;56.05949194746304;0.0;54.39288119955313;56.457582095837836;-27.469135802469086;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender
