Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;Price_gold;Perc_diff_gold;Price_silver;Perc_diff_silver;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Price_platinum;Perc_diff_platinum;Price_palladium;Perc_diff_palladium
2019-03-09;3944.3;3865.6;3964.0;3859.7;2480000.0;2.03;1.0;1299.3;0.0;15.349;0.0;2.9325;0.0;1866.5;0.0;818.85;0.0;1470.9;0.0
2019-03-10;3915.2;3944.4;3944.5;3889.2;1890000.0;-0.74;0.0;1299.3;0.0;15.349;0.0;2.9325;0.0;1866.5;0.0;818.85;0.0;1470.9;0.0
2019-03-11;3870.3;3915.2;3935.5;3842.4;3190000.0;-1.15;0.0;1291.1;-0.63;15.274;-0.42;2.938;0.19;1839.0;-1.47;820.65;0.31;1492.55;1.69
2019-03-12;3886.0;3870.3;3900.1;3817.1;2900000.0;0.41;1.0;1298.1;0.54;15.413;0.91;2.9655;0.94;1865.75;1.45;835.9;1.86;1496.5;0.26
2019-03-13;3865.1;3885.9;3894.7;3847.4;2280000.0;-0.54;0.0;1309.3;0.86;15.456;0.28;2.971;0.19;1897.5;1.7;842.05;0.74;1510.95;0.97
2019-03-14;3879.0;3865.1;3914.7;3828.4;2860000.0;0.36;1.0;1295.1;-1.08;15.171;-1.84;2.9305;-1.36;1895.25;-0.12;825.4;-1.98;1513.9;0.2
2019-03-15;3924.3;3879.0;3935.7;3874.8;3110000.0;1.17;1.0;1302.9;0.6;15.324;1.01;2.951;0.7;1889.5;-0.3;831.8;0.78;1514.65;0.05
2019-03-16;4006.4;3924.4;4050.6;3923.7;3460000.0;2.09;1.0;1302.9;0.0;15.324;0.0;2.951;0.0;1889.5;0.0;831.8;0.0;1514.65;0.0
2019-03-17;3981.5;4006.4;4009.8;3956.3;1870000.0;-0.62;0.0;1302.9;0.0;15.324;0.0;2.951;0.0;1889.5;0.0;831.8;0.0;1514.65;0.0
2019-03-18;3990.2;3981.5;4032.3;3958.5;2620000.0;0.22;1.0;1301.5;-0.11;15.322;0.35;2.955;0.14;1912.75;1.23;836.2;0.68;1537.05;1.54
2019-03-19;4017.0;3990.2;4029.9;3972.4;2990000.0;0.67;1.0;1306.5;0.38;15.372;0.33;2.969;0.47;1946.0;1.74;851.7;1.85;1550.8;0.89
2019-03-20;4041.2;4017.0;4050.0;3985.3;3180000.0;0.6;1.0;1301.7;-0.37;15.318;-0.35;2.972;0.1;1938.0;-0.41;868.5;1.97;1563.4;0.81
2019-03-21;3982.2;4041.2;4064.0;3923.8;3880000.0;-1.46;0.0;1307.3;0.43;15.437;0.78;2.958;-0.47;1900.0;-1.96;860.35;-0.94;1565.3;0.12
2019-03-22;3990.4;3982.2;4005.7;3971.8;2830000.0;0.21;1.0;1312.3;0.38;15.407;-0.19;2.8995;-1.98;1903.25;0.17;847.95;-1.44;1520.35;-2.87
2019-03-23;4002.5;3990.4;4018.2;3980.8;2000000.0;0.3;1.0;1312.3;0.0;15.407;0.0;2.8995;0.0;1903.25;0.0;847.95;0.0;1520.35;0.0
2019-03-24;3994.7;4002.6;4005.7;3967.0;2040000.0;-0.2;0.0;1312.3;0.0;15.407;0.0;2.8995;0.0;1903.25;0.0;847.95;0.0;1520.35;0.0
2019-03-25;3937.0;3994.8;4000.5;3897.9;2860000.0;-1.44;0.0;1322.6;0.78;15.567;1.03;2.9135;0.48;1881.0;-1.17;866.6;1.96;1546.35;1.77
2019-03-26;3942.8;3937.1;3950.7;3899.9;2530000.0;0.15;1.0;1315.0;-0.57;15.429;-0.89;2.9035;-0.34;1886.5;0.29;865.3;-0.15;1516.6;-1.92
2019-03-27;4041.7;3942.8;4043.3;3936.2;2780000.0;2.51;1.0;1310.4;-0.35;15.298;-0.85;2.9125;0.31;1909.5;1.22;859.9;-0.62;1413.65;-6.79
2019-03-28;4025.6;4041.7;4041.7;4008.4;2110000.0;-0.4;0.0;1292.5;-1.37;15.019;-1.82;2.922;0.33;1901.75;-0.41;849.25;-1.24;1328.9;-6.0
2019-03-29;4102.2;4025.7;4123.1;4022.6;3300000.0;1.9;1.0;1295.6;0.24;15.156;0.91;2.9805;2.0;1911.0;0.49;853.4;0.49;1354.1;1.9
2019-03-30;4111.8;4103.7;4138.1;4057.1;2550000.0;0.23;1.0;1295.6;0.0;15.156;0.0;2.9805;0.0;1911.0;0.0;853.4;0.0;1354.1;0.0
2019-03-31;4102.3;4111.8;4121.9;4082.2;2430000.0;-0.23;0.0;1295.6;0.0;15.156;0.0;2.9805;0.0;1911.0;0.0;853.4;0.0;1354.1;0.0
2019-04-01;4145.1;4102.3;4159.1;4076.8;3220000.0;1.04;1.0;1291.2;-0.34;15.148;0.23;2.9715;-0.3;1896.0;-0.78;855.7;-0.07;1396.4;3.25
2019-04-02;4859.3;4145.1;4899.6;4143.5;14770000.0;17.23;1.0;1292.5;0.1;15.111;-0.24;2.9585;-0.44;1885.0;-0.58;856.0;0.04;1399.0;0.19
2019-04-03;4968.7;4859.3;5278.4;4814.0;13830000.0;2.25;1.0;1292.3;-0.02;15.153;0.28;2.997;1.3;1891.25;0.33;875.5;2.28;1374.75;-1.73
2019-04-04;4902.4;4968.7;5042.5;4789.2;1050000.0;-1.33;0.0;1291.4;-0.07;15.135;-0.12;2.962;-1.17;1890.0;-0.07;902.05;3.03;1339.9;-2.54
2019-04-05;5010.2;4902.5;5029.4;4888.3;851720.0;2.2;1.0;1292.6;0.09;15.132;-0.02;2.951;-0.37;1884.5;-0.29;905.65;0.4;1344.7;0.36
2019-04-06;5046.2;5010.0;5198.4;4947.9;952180.0;0.72;1.0;1292.6;0.0;15.132;0.0;2.951;0.0;1884.5;0.0;905.65;0.0;1344.7;0.0
2019-04-07;5173.6;5046.1;5219.5;5033.7;841270.0;2.53;1.0;1292.6;0.0;15.132;0.0;2.951;0.0;1884.5;0.0;905.65;0.0;1344.7;0.0
2019-04-08;5245.2;5173.5;5300.6;5060.5;928230.0;1.38;1.0;1298.8;0.48;15.263;1.16;2.993;1.42;1864.0;-1.09;910.05;0.14;1351.95;0.46
2019-04-09;5158.4;5245.0;5245.9;5095.2;784620.0;-1.65;0.0;1305.1;0.49;15.259;-0.03;2.9995;0.22;1871.0;0.38;891.6;-2.03;1360.8;0.65
2019-04-10;5307.8;5158.4;5404.1;5142.9;837510.0;2.89;1.0;1310.3;0.4;15.29;0.2;2.9975;-0.07;1857.5;-0.72;907.95;1.83;1362.25;0.11
2019-04-11;5022.6;5307.7;5337.0;4948.0;943490.0;-5.37;0.0;1290.5;-1.51;14.911;-2.48;2.961;-1.22;1853.75;-0.2;897.4;-1.16;1339.7;-1.66
2019-04-12;5054.2;5022.7;5080.5;4889.2;779140.0;0.63;1.0;1292.2;0.13;15.008;0.65;3.011;1.69;1856.5;0.15;895.35;-0.23;1344.9;0.39
2019-04-13;5051.8;5054.2;5093.4;5011.6;577160.0;-0.05;0.0;1292.2;0.0;15.008;0.0;3.011;0.0;1856.5;0.0;895.35;0.0;1344.9;0.0
2019-04-14;5134.8;5052.0;5153.5;5010.7;566380.0;1.64;1.0;1292.2;0.0;15.008;0.0;3.011;0.0;1856.5;0.0;895.35;0.0;1344.9;0.0
2019-04-15;5032.3;5135.1;5168.0;4964.2;688200.0;-2.0;0.0;1288.5;-0.29;15.021;0.69;3.007;-0.13;1858.0;0.08;891.65;-0.53;1335.7;-0.62
2019-04-16;5180.9;5031.4;5198.4;5014.4;631050.0;2.95;1.0;1274.2;-1.11;14.956;-0.43;3.003;-0.13;1855.75;-0.12;885.2;-0.72;1329.7;-0.45
2019-04-17;5208.3;5182.1;5230.9;5165.5;806520.0;0.53;1.0;1273.8;-0.03;14.979;0.15;3.032;0.97;1850.0;-0.31;892.7;0.85;1378.85;3.7
2019-04-18;5264.7;5208.3;5293.1;5205.0;727970.0;1.08;1.0;1273.1;-0.05;14.999;0.13;2.988;-1.45;1867.5;0.95;907.4;1.65;1409.35;2.21
2019-04-19;5241.0;5264.8;5282.4;5192.1;787090.0;-0.45;0.0;1273.1;0.0;14.999;0.0;2.988;0.0;1867.5;0.0;907.4;0.0;1409.35;0.0
2019-04-20;5290.2;5241.0;5327.0;5240.2;782320.0;0.94;1.0;1273.1;0.0;14.999;0.0;2.988;0.0;1867.5;0.0;907.4;0.0;1409.35;0.0
2019-04-21;5243.5;5290.2;5308.2;5189.8;811410.0;-0.88;0.0;1273.1;0.0;14.999;0.0;2.988;0.0;1867.5;0.0;907.4;0.0;1409.35;0.0
2019-04-22;5346.7;5248.2;5370.2;5170.2;920770.0;1.97;1.0;1273.1;0.0;14.999;0.0;2.988;0.0;1867.5;0.0;907.4;0.0;1409.35;0.0
2019-04-23;5511.6;5346.5;5594.4;5291.4;900000.0;3.08;1.0;1270.6;-0.32;14.829;-1.25;2.966;-0.19;1864.5;-0.16;893.1;-1.3;1380.5;0.74
2019-04-24;5415.6;5511.2;5589.6;5346.8;994040.0;-1.74;0.0;1276.6;0.47;14.956;0.86;2.979;0.44;1870.75;0.34;888.6;-0.5;1402.9;1.62
2019-04-25;5209.1;5415.6;5528.2;5137.4;955360.0;-3.81;0.0;1276.4;-0.02;14.92;-0.24;2.9345;-1.49;1855.75;-0.8;890.65;0.23;1405.3;0.17
2019-04-26;5298.3;5209.2;5469.3;5159.3;1030000.0;1.71;1.0;1285.5;0.71;15.049;0.86;2.963;0.97;1835.5;-1.09;902.8;1.36;1456.65;3.65
2019-04-27;5265.9;5298.2;5318.1;5225.4;833130.0;-0.61;0.0;1285.5;0.0;15.049;0.0;2.963;0.0;1835.5;0.0;902.8;0.0;1456.65;0.0
2019-04-28;5302.3;5265.7;5332.5;5234.4;681410.0;0.69;1.0;1285.5;0.0;15.049;0.0;2.963;0.0;1835.5;0.0;902.8;0.0;1456.65;0.0
2019-04-29;5235.0;5302.4;5322.9;5188.9;775820.0;-1.27;0.0;1281.5;-0.31;14.933;-0.53;2.9705;0.25;1825.0;-0.57;901.6;-0.28;1369.6;-5.76
2019-04-30;5320.8;5235.4;5336.6;5195.9;697420.0;1.64;1.0;1285.7;0.33;14.984;0.34;2.978;0.25;1793.0;-1.75;891.4;-1.13;1373.45;0.28
2019-05-01;5384.2;5321.1;5396.3;5319.5;623640.0;1.19;1.0;1284.2;-0.12;14.729;-1.7;2.884;-3.16;1810.75;0.99;872.2;-2.15;1344.9;-2.08
2019-05-02;5493.8;5384.6;5530.8;5370.0;722230.0;2.04;1.0;1272.0;-0.95;14.617;-0.76;2.8555;-0.99;1810.5;-0.01;853.65;-2.13;1349.0;0.3
2019-05-03;5766.8;5493.6;5844.2;5478.7;1040000.0;4.97;1.0;1281.3;0.73;14.978;2.47;2.8905;1.23;1789.5;-1.16;874.7;2.47;1365.5;1.22
2019-05-04;5830.9;5768.0;5899.2;5605.0;920610.0;1.11;1.0;1281.3;0.0;14.978;0.0;2.8905;0.0;1789.5;0.0;874.7;0.0;1365.5;0.0
2019-05-05;5774.9;5830.8;5838.2;5708.2;709020.0;-0.96;0.0;1281.3;0.0;14.978;0.0;2.8905;0.0;1789.5;0.0;874.7;0.0;1365.5;0.0
2019-05-06;5745.1;5775.1;5801.4;5630.5;755390.0;-0.52;0.0;1281.3;0.0;14.978;0.0;2.8905;0.0;1789.5;0.0;874.7;0.0;1365.5;0.0
2019-05-07;5849.5;5745.5;6019.8;5745.5;955880.0;1.82;1.0;1285.6;0.14;14.926;-0.01;2.866;-1.44;1808.75;1.08;873.15;-1.33;1321.3;-1.25
2019-05-08;5990.3;5849.4;6011.3;5799.1;757130.0;2.41;1.0;1281.4;-0.33;14.862;-0.43;2.8475;-0.65;1789.25;-1.08;864.4;-1.0;1312.3;-0.68
2019-05-09;6191.5;5990.5;6206.0;5990.0;799960.0;3.36;1.0;1285.2;0.3;14.773;-0.6;2.84;-0.26;1791.0;0.1;854.0;-1.2;1290.4;-1.67
2019-05-10;6386.0;6194.3;6466.6;6157.8;907940.0;3.14;1.0;1287.4;0.17;14.79;0.12;2.8435;0.12;1800.25;0.52;867.75;1.61;1348.0;4.46
2019-05-11;7190.3;6386.6;7373.8;6386.5;1310000.0;12.59;1.0;1287.4;0.0;14.79;0.0;2.8435;0.0;1800.25;0.0;867.75;0.0;1348.0;0.0
2019-05-12;6984.8;7190.0;7518.9;6802.6;1350000.0;-2.86;0.0;1287.4;0.0;14.79;0.0;2.8435;0.0;1800.25;0.0;867.75;0.0;1348.0;0.0
2019-05-13;7806.0;6984.7;8058.3;6893.1;1200000.0;11.76;1.0;1301.8;1.12;14.777;0.13;2.79;-1.88;1800.0;-0.01;860.85;0.23;1316.6;-1.57
2019-05-14;7994.6;7806.4;8323.9;7674.0;1330000.0;2.42;1.0;1296.3;-0.42;14.812;0.24;2.7965;0.23;1845.25;2.51;859.7;-0.13;1331.9;1.16
2019-05-15;8164.6;7994.8;8225.3;7856.5;1130000.0;2.13;1.0;1297.8;0.12;14.812;0.0;2.8045;0.29;1856.0;0.58;846.8;-1.5;1330.05;-0.14
2019-05-16;7871.8;8164.8;8293.3;7720.4;1180000.0;-3.59;0.0;1286.2;-0.89;14.539;-1.84;2.8145;0.36;1860.5;0.24;835.3;-1.36;1328.4;-0.12
2019-05-17;7359.5;7871.9;7924.0;6998.6;1430000.0;-6.51;0.0;1275.7;-0.82;14.388;-1.04;2.806;-0.3;1837.5;-1.24;819.55;-1.89;1307.85;-1.55
2019-05-18;7262.6;7359.9;7458.5;7189.4;865530.0;-1.32;0.0;1275.7;0.0;14.388;0.0;2.806;0.0;1837.5;0.0;819.55;0.0;1307.85;0.0
2019-05-19;8157.2;7261.9;8253.4;7252.3;1080000.0;12.32;1.0;1275.7;0.0;14.388;0.0;2.806;0.0;1837.5;0.0;819.55;0.0;1307.85;0.0
2019-05-20;7965.3;8156.4;8156.4;7604.0;958810.0;-2.35;0.0;1277.3;0.13;14.445;0.12;2.7915;-0.52;1797.25;-2.19;816.5;-0.72;1326.8;1.51
2019-05-21;7930.3;7965.0;8056.8;7813.2;804880.0;-0.44;0.0;1273.2;-0.32;14.41;-0.24;2.7875;-0.14;1796.0;-0.07;817.5;0.12;1316.55;-0.77
2019-05-22;7635.7;7928.7;7999.0;7545.9;821400.0;-3.72;0.0;1274.2;0.08;14.449;0.27;2.7585;-1.04;1779.25;-0.93;803.5;-1.71;1309.7;-0.52
2019-05-23;7852.1;7637.2;7939.1;7486.8;815140.0;2.83;1.0;1285.4;0.88;14.613;1.14;2.7565;-0.07;1797.5;1.03;801.15;-0.29;1308.4;-0.1
2019-05-24;7970.1;7852.8;8124.1;7775.4;868470.0;1.5;1.0;1283.6;-0.14;14.555;-0.4;2.773;0.6;1800.25;0.15;805.5;0.54;1327.7;1.48
2019-05-25;8027.4;7971.4;8090.1;7919.1;691270.0;0.72;1.0;1283.6;0.0;14.555;0.0;2.773;0.0;1800.25;0.0;805.5;0.0;1327.7;0.0
2019-05-26;8630.2;8029.6;8718.6;7866.5;872120.0;7.51;1.0;1283.6;0.0;14.555;0.0;2.773;0.0;1800.25;0.0;805.5;0.0;1327.7;0.0
2019-05-27;8760.1;8628.9;8902.8;8607.3;907960.0;1.51;1.0;1283.6;0.0;14.555;0.0;2.773;0.0;1800.25;0.0;805.5;0.0;1327.7;0.0
2019-05-28;8716.3;8759.4;8794.1;8568.8;763200.0;-0.5;0.0;1277.1;-0.61;14.32;-1.73;2.7675;2.01;1806.25;0.33;800.2;-1.59;1336.25;0.57
2019-05-29;8647.8;8715.6;8747.2;8435.3;15430000.0;-0.79;0.0;1281.0;0.31;14.411;0.64;2.7425;-0.9;1793.75;-0.69;792.2;-1.0;1340.1;0.29
2019-05-30;8271.9;8647.8;9045.9;8054.7;1040000.0;-4.35;0.0;1289.9;0.69;14.53;0.83;2.7295;-0.47;1780.75;-0.72;791.65;-0.07;1359.85;1.47
2019-05-31;8558.3;8271.4;8578.8;8135.0;858410.0;3.46;1.0;1308.0;1.4;14.607;0.53;2.707;-0.82;1793.25;0.7;792.8;0.15;1324.15;-2.63
2019-06-01;8545.7;8556.9;8615.8;8454.0;686750.0;-0.15;0.0;1308.0;0.0;14.607;0.0;2.707;0.0;1793.25;0.0;792.8;0.0;1324.15;0.0
2019-06-02;8728.6;8545.8;8807.7;8534.8;614540.0;2.14;1.0;1308.0;0.0;14.607;0.0;2.707;0.0;1793.25;0.0;792.8;0.0;1324.15;0.0
2019-06-03;8124.8;8728.6;8734.9;8102.7;739450.0;-6.92;0.0;1324.9;1.29;14.78;1.22;2.721;0.52;1774.0;-1.07;823.05;3.56;1325.2;0.05
2019-06-04;7685.5;8118.1;8118.1;7494.0;966950.0;-5.41;0.0;1325.7;0.06;14.808;0.19;2.74;0.7;1782.5;0.48;820.75;-0.28;1341.8;1.25
2019-06-05;7779.1;7685.6;7885.0;7590.4;762940.0;1.22;1.0;1330.6;0.37;14.826;0.12;2.6945;-1.66;1766.75;-0.88;806.65;-1.72;1325.4;-1.22
2019-06-06;7784.9;7779.6;7861.4;7480.4;651820.0;0.08;1.0;1339.8;0.69;14.941;0.78;2.72;0.95;1770.75;0.23;803.25;-0.42;1342.0;1.25
2019-06-07;7985.2;7785.8;8099.4;7749.4;588870.0;2.57;1.0;1343.3;0.26;15.065;0.83;2.6945;-0.94;1758.25;-0.71;806.15;0.36;1352.1;0.75
2019-06-08;7901.4;7985.3;8044.4;7770.5;485810.0;-1.05;0.0;1343.3;0.0;15.065;0.0;2.6945;0.0;1758.25;0.0;806.15;0.0;1352.1;0.0
2019-06-09;7635.0;7901.6;7937.5;7516.9;554480.0;-3.37;0.0;1343.3;0.0;15.065;0.0;2.6945;0.0;1758.25;0.0;806.15;0.0;1352.1;0.0
2019-06-10;7987.8;7635.0;8012.8;7523.6;641380.0;4.62;1.0;1326.3;-1.27;14.674;-2.0;2.7275;1.22;1768.5;0.58;807.75;-0.22;1378.5;1.61
2019-06-11;7888.0;7987.8;8010.4;7714.5;579000.0;-1.25;0.0;1328.3;0.15;14.774;0.68;2.741;0.49;1771.75;0.18;815.2;0.92;1389.4;0.79
2019-06-12;8133.1;7888.0;8198.1;7805.8;607890.0;3.11;1.0;1333.9;0.42;14.786;0.08;2.724;-0.62;1782.75;0.62;811.35;-0.47;1405.2;1.14
2019-06-13;8219.0;8132.4;8306.1;8028.6;574210.0;1.06;1.0;1340.8;0.52;14.926;0.95;2.724;0.0;1779.0;-0.21;812.7;0.17;1441.3;2.57
2019-06-14;8656.1;8218.6;8685.3;8153.2;643170.0;5.32;1.0;1341.7;0.07;14.839;-0.58;2.6935;-1.12;1756.5;-1.26;803.6;-1.12;1461.85;1.43
2019-06-15;8812.5;8655.8;8856.7;8582.3;608690.0;1.81;1.0;1341.7;0.0;14.839;0.0;2.6935;0.0;1756.5;0.0;803.6;0.0;1461.85;0.0
2019-06-16;8962.5;8812.2;9332.0;8771.1;849770.0;1.7;1.0;1341.7;0.0;14.839;0.0;2.6935;0.0;1756.5;0.0;803.6;0.0;1461.85;0.0
2019-06-17;9318.8;8961.0;9438.1;8959.8;738800.0;3.98;1.0;1340.0;-0.13;14.863;0.38;2.7;0.24;1749.25;-0.41;792.65;-1.13;1450.25;-0.32
2019-06-18;9080.6;9318.9;9336.1;8962.7;723170.0;-2.56;0.0;1347.8;0.58;15.029;1.12;2.751;1.89;1781.0;1.82;803.4;1.36;1475.05;1.71
2019-06-19;9255.4;9080.7;9295.1;9044.0;587570.0;1.93;1.0;1345.8;-0.15;14.994;-0.23;2.735;-0.58;1786.25;0.29;812.55;1.14;1496.8;1.47
2019-06-20;9517.0;9255.0;9583.9;9188.4;693620.0;2.83;1.0;1394.1;3.59;15.529;3.57;2.7665;1.15;1783.25;-0.17;810.25;-0.28;1480.65;-1.08
2019-06-21;10179.3;9517.7;10184.3;9517.4;769120.0;6.96;1.0;1397.3;0.23;15.331;-1.28;2.7675;0.04;1769.0;-0.8;809.45;-0.1;1494.85;0.96
2019-06-22;10721.7;10178.1;11160.5;10031.3;1090000.0;5.33;1.0;1397.3;0.0;15.331;0.0;2.7675;0.0;1769.0;0.0;809.45;0.0;1494.85;0.0
2019-06-23;10897.1;10721.5;11361.3;10557.8;683790.0;1.64;1.0;1397.3;0.0;15.331;0.0;2.7675;0.0;1769.0;0.0;809.45;0.0;1494.85;0.0
2019-06-24;11046.4;10897.3;11114.4;10622.6;566960.0;1.37;1.0;1415.2;1.28;15.418;0.1;2.7705;0.11;1794.0;1.41;820.05;0.26;1533.9;2.22
2019-06-25;11809.9;11046.6;11833.9;11033.7;781090.0;6.91;1.0;1415.8;0.04;15.342;-0.49;2.8035;1.19;1815.25;1.18;811.25;-1.07;1515.65;-1.19
2019-06-26;13063.8;11811.6;13929.8;11747.3;1480000.0;10.62;1.0;1411.5;-0.3;15.335;-0.05;2.7885;-0.54;1821.0;0.32;821.45;1.26;1517.3;0.11
2019-06-27;11287.8;13062.4;13422.0;10493.5;1590000.0;-13.59;0.0;1412.0;0.04;15.294;-0.27;2.789;0.02;1790.25;-1.69;821.95;0.06;1554.3;2.44
2019-06-28;12409.1;11288.4;12461.8;10970.5;1090000.0;9.93;1.0;1413.7;0.12;15.341;0.31;2.7885;-0.02;1800.25;0.56;839.6;2.15;1527.2;-1.74
2019-06-29;11906.5;12408.0;12422.9;11490.8;834620.0;-4.05;0.0;1413.7;0.0;15.341;0.0;2.7885;0.0;1800.25;0.0;839.6;0.0;1527.2;0.0
2019-06-30;10818.6;11906.0;12179.3;10765.4;880770.0;-9.14;0.0;1413.7;0.0;15.341;0.0;2.7885;0.0;1800.25;0.0;839.6;0.0;1527.2;0.0
2019-07-01;10616.6;10821.4;11254.5;10041.6;1040000.0;-1.87;0.0;1389.3;-1.73;15.193;-0.26;2.764;-0.88;1792.75;-0.42;835.75;0.16;1539.25;0.5
2019-07-02;10835.9;10615.5;10923.5;9728.5;1120000.0;2.07;1.0;1408.0;1.35;15.238;0.3;2.7445;-0.71;1779.75;-0.73;837.75;0.24;1557.8;1.21
2019-07-03;11900.8;10835.9;11931.8;10835.9;998730.0;9.83;1.0;1420.9;0.92;15.336;0.64;2.7565;0.44;1787.5;0.44;843.85;0.73;1563.35;0.36
2019-07-04;11163.1;11899.3;11948.0;11087.1;840340.0;-6.2;0.0;1423.55;0.19;15.35;0.09;2.68;-2.78;1804.5;0.95;840.35;-0.41;1557.05;-0.4
2019-07-05;10970.2;11159.7;11381.8;10810.3;772670.0;-1.73;0.0;1400.1;-1.65;15.001;-2.27;2.7405;2.26;1800.5;-0.22;813.8;-3.16;1564.7;0.49
2019-07-06;11268.0;10969.8;11650.2;10967.9;688960.0;2.71;1.0;1400.1;0.0;15.001;0.0;2.7405;0.0;1800.5;0.0;813.8;0.0;1564.7;0.0
2019-07-07;11415.9;11267.9;11524.6;11108.1;601930.0;1.31;1.0;1400.1;0.0;15.001;0.0;2.7405;0.0;1800.5;0.0;813.8;0.0;1564.7;0.0
2019-07-08;12252.6;11415.8;12332.3;11304.8;695600.0;7.33;1.0;1400.0;-0.01;15.05;0.35;2.7405;0.0;1806.25;0.32;816.6;0.52;1553.0;-0.59
2019-07-09;12541.5;12250.6;12772.9;12111.2;847840.0;2.36;1.0;1400.5;0.04;15.147;0.64;2.7055;-1.28;1820.0;0.76;813.6;-0.37;1542.45;-0.68
2019-07-10;12110.6;12542.8;13134.4;11594.9;1110000.0;-3.44;0.0;1412.5;0.86;15.226;0.52;2.7705;2.4;1848.5;1.57;831.4;2.19;1587.6;2.93
2019-07-11;11342.3;12111.6;12111.6;11029.0;943130.0;-6.34;0.0;1406.7;-0.41;15.146;-0.53;2.767;-0.13;1823.5;-1.35;827.4;-0.48;1555.55;-2.02
2019-07-12;11762.1;11343.7;11881.4;11109.8;738170.0;3.7;1.0;1412.2;0.39;15.236;0.59;2.773;0.22;1818.25;-0.29;834.25;0.83;1541.05;-0.93
2019-07-13;11364.9;11762.8;11798.4;10839.4;747710.0;-3.38;0.0;1412.2;0.0;15.236;0.0;2.773;0.0;1818.25;0.0;834.25;0.0;1541.05;0.0
2019-07-14;10200.1;11364.3;11448.7;10128.9;840760.0;-10.25;0.0;1412.2;0.0;15.236;0.0;2.773;0.0;1818.25;0.0;834.25;0.0;1541.05;0.0
2019-07-15;10845.9;10199.9;11064.7;9885.4;956520.0;6.33;1.0;1413.5;0.09;15.365;0.74;2.786;0.47;1839.75;1.18;845.7;1.32;1564.1;1.37
2019-07-16;9424.8;10844.0;11019.5;9375.3;1050000.0;-13.1;0.0;1411.2;-0.16;15.678;2.04;2.775;-0.39;1850.0;0.56;844.2;-0.18;1520.55;-2.78
2019-07-17;9723.2;9425.1;9983.6;9082.6;1030000.0;3.17;1.0;1423.3;0.86;15.971;1.87;2.7895;0.52;1848.0;-0.11;848.85;0.55;1532.4;0.78
2019-07-18;10651.4;9723.1;10787.1;9390.0;974490.0;9.55;1.0;1428.1;0.34;16.198;1.42;2.7825;-0.25;1855.0;0.38;854.3;0.64;1520.85;-0.75
2019-07-19;10571.5;10651.6;10758.4;10160.7;727790.0;-0.75;0.0;1426.7;-0.1;16.195;-0.02;2.827;1.6;1848.75;-0.34;849.45;-0.57;1502.95;-1.18
2019-07-20;10826.7;10571.9;11155.6;10462.0;668940.0;2.41;1.0;1426.7;0.0;16.195;0.0;2.827;0.0;1848.75;0.0;849.45;0.0;1502.95;0.0
2019-07-21;10714.4;10827.0;10883.8;10442.5;562170.0;-1.04;0.0;1426.7;0.0;16.195;0.0;2.827;0.0;1848.75;0.0;849.45;0.0;1502.95;0.0
2019-07-22;10412.5;10715.1;10806.3;10196.5;591270.0;-2.82;0.0;1426.9;0.01;16.411;1.1;2.804;-0.81;1815.25;-1.81;850.9;0.02;1521.25;0.97
2019-07-23;9888.7;10412.8;10414.7;9865.4;663380.0;-5.03;0.0;1421.7;-0.36;16.476;0.4;2.7775;-0.95;1814.75;-0.03;859.9;1.06;1522.3;0.07
2019-07-24;9804.3;9887.2;9945.3;9584.0;639540.0;-0.85;0.0;1423.6;0.13;16.626;0.91;2.792;0.52;1824.25;0.52;880.95;2.45;1540.85;1.22
2019-07-25;9945.3;9804.7;10203.5;9776.6;545850.0;1.44;1.0;1414.7;-0.63;16.411;-1.29;2.7865;-0.2;1824.25;0.0;871.3;-1.1;1529.95;-0.71
2019-07-26;9831.0;9945.2;10436.1;9724.2;493750.0;-1.15;0.0;1419.3;0.33;16.397;-0.09;2.7675;-0.68;1801.0;-1.27;868.6;-0.31;1530.35;0.03
2019-07-27;9492.1;9830.4;10232.3;9389.1;661890.0;-3.45;0.0;1419.3;0.0;16.397;0.0;2.7675;0.0;1801.0;0.0;868.6;0.0;1530.35;0.0
2019-07-28;9727.8;9491.1;9798.5;9401.1;518590.00000000006;2.48;1.0;1419.3;0.0;16.397;0.0;2.7675;0.0;1801.0;0.0;868.6;0.0;1530.35;0.0
2019-07-29;9580.9;9728.5;9835.4;9502.5;510900.0;-1.51;0.0;1420.4;0.08;16.44;0.23;2.796;1.03;1808.75;0.43;883.1;1.49;1554.2;1.58
2019-07-30;9580.7;9580.0;9703.0;9483.0;511510.0;-0.0;0.0;1433.4;0.92;16.601;0.98;2.76;-1.29;1800.25;-0.47;878.8;-0.49;1520.0;-2.2
2019-07-31;10082.0;9580.3;10100.0;9562.4;589840.0;5.23;1.0;1429.1;-0.3;16.444;-0.95;2.7505;-0.34;1795.75;-0.25;868.6;-1.16;1519.3;-0.05
2019-08-01;10380.0;10081.9;10459.0;9890.6;608370.0;2.96;1.0;1424.2;-0.34;16.217;-1.38;2.751;0.02;1776.25;-1.09;856.85;-1.35;1432.8;-5.69
2019-08-02;10520.1;10380.5;10664.8;10330.5;578290.0;1.35;1.0;1448.7;1.72;16.309;0.57;2.658;-3.38;1765.0;-0.63;848.2;-1.01;1403.9;-2.02
